id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.51,11.773518952882862,12.484771576789871,0.15100000000000002,12.3,7,7,0
2,proxy2,3.33,16.708615695158652,28.04690762216368,0.333,12.5,12,12,0
3,proxy3,3.75,22.64064057518715,25.740391234457082,0.37500000000000006,14.0,14,14,0
4,proxy4,2.53,20.371460644689204,24.763488124573048,0.253,12.1,9,9,0
5,proxy5,2.2199999999999998,26.91906605604094,21.523001969999626,0.22200000000000003,11.8,8,8,0
6,proxy6,3.5400000000000005,10.986147813612725,24.237763994928283,0.35400000000000004,13.5,13,13,0
7,proxy7,3.4300000000000006,26.01137602300868,25.65489590601797,0.34299999999999997,13.0,11,11,0
8,proxy8,2.96,24.946705998569556,26.870309847978568,0.29600000000000004,13.8,12,12,0
9,proxy9,0.6,10.27485552649563,13.773794480227242,0.060000000000000005,11.7,5,5,0
10,proxy10,1.55,26.884993886800636,27.797392947345237,0.155,12.0,6,6,0
11,proxy11,2.4299999999999997,23.637766039661763,17.958913338175304,0.24300000000000002,11.6,8,8,0
12,proxy12,3.4099999999999997,13.14676776266854,24.45537084309981,0.34099999999999997,14.0,13,13,0
13,proxy13,0.92,15.255888413140921,17.840154338469706,0.092,11.1,4,4,0
14,proxy14,20.48,22.542521274594872,23.944223730384074,2.0480000000000005,11.4,6,6,1
15,proxy15,2.78,20.380950671906415,13.663166323583985,0.278,11.3,10,10,0
16,proxy16,1.81,23.569494479962845,27.958588888752285,0.181,12.9,9,9,0
17,proxy17,3.96,18.804090891905663,15.140077857421495,0.396,13.3,14,14,0
18,proxy18,2.19,12.333433393532365,14.021153430714339,0.21900000000000003,10.7,8,8,0
19,proxy19,2.9299999999999997,29.11832061712797,22.882980335259187,0.29300000000000004,14.100000000000001,17,17,0
20,proxy20,4.390000000000001,24.54395901520673,24.834630120106578,0.43900000000000006,12.5,14,14,0
