id,normal,abnormal,unknown
144.134.6.70,1,0,0
3.69.21.31,1,0,0
43.14.229.127,1,0,0
127.48.102.79,1,0,0
142.108.31.244,1,0,0
255.44.79.83,1,0,0
203.183.41.71,0,1,0
133.87.185.245,1,0,0
188.54.83.143,1,0,0
118.255.169.14,1,0,0
172.160.211.10,1,0,0
33.228.154.26,1,0,0
175.144.155.147,1,0,0
203.202.109.40,1,0,0
73.130.210.69,1,0,0
210.97.158.6,1,0,0
99.191.69.10,1,0,0
167.162.255.199,1,0,0
98.144.15.88,1,0,0
73.33.80.239,0,1,0
10.130.77.15,1,0,0
55.79.177.165,1,0,0
253.133.73.46,1,0,0
230.117.242.178,1,0,0
135.5.247.236,1,0,0
209.87.177.75,1,0,0
197.224.219.178,1,0,0
250.195.147.150,1,0,0
100.27.81.57,1,0,0
159.159.6.152,1,0,0
143.77.70.232,1,0,0
199.7.227.8,1,0,0
170.127.123.148,1,0,0
242.217.13.29,1,0,0
157.67.30.113,1,0,0
172.234.109.2,1,0,0
221.254.129.209,1,0,0
32.200.59.128,1,0,0
119.239.52.64,1,0,0
95.32.37.39,1,0,0
9.56.24.184,1,0,0
99.176.16.84,1,0,0
154.99.134.85,1,0,0
240.216.171.241,1,0,0
9.38.158.103,1,0,0
76.82.240.18,1,0,0
180.107.149.197,1,0,0
249.52.219.253,1,0,0
230.44.29.154,1,0,0
246.68.74.175,1,0,0
230.197.158.99,1,0,0
234.224.57.190,1,0,0
193.73.136.239,1,0,0
218.219.161.58,1,0,0
236.217.23.85,1,0,0
166.178.218.249,1,0,0
3.81.168.109,1,0,0
242.13.87.70,1,0,0
245.169.27.38,1,0,0
213.84.73.106,1,0,0
41.42.212.200,1,0,0
177.117.20.132,0,1,0
197.28.50.223,1,0,0
169.204.214.196,1,0,0
174.39.140.54,1,0,0
125.49.79.252,1,0,0
233.227.116.229,1,0,0
87.238.198.51,1,0,0
64.165.73.72,1,0,0
173.210.62.248,1,0,0
108.178.130.111,1,0,0
66.57.233.192,1,0,0
220.130.171.20,1,0,0
132.12.2.79,1,0,0
205.157.114.55,1,0,0
17.153.204.81,1,0,0
130.121.170.104,1,0,0
234.133.94.38,1,0,0
136.138.150.240,1,0,0
164.143.228.243,1,0,0
159.74.238.187,1,0,0
196.96.170.174,1,0,0
29.163.103.9,1,0,0
22.156.23.43,1,0,0
101.199.121.207,1,0,0
93.176.63.84,1,0,0
182.192.102.109,1,0,0
89.23.87.28,1,0,0
119.248.85.199,1,0,0
62.255.122.234,1,0,0
148.121.128.214,1,0,0
100.166.99.234,1,0,0
182.115.27.83,1,0,0
21.94.59.173,1,0,0
167.202.221.3,1,0,0
38.117.99.165,1,0,0
174.31.39.174,1,0,0
130.145.31.150,1,0,0
226.199.124.25,1,0,0
137.249.190.26,1,0,0
1.77.151.78,1,0,0
29.167.32.219,1,0,0
96.195.200.208,1,0,0
126.202.244.96,1,0,0
46.19.87.158,1,0,0
159.245.234.239,1,0,0
119.249.39.9,1,0,0
32.156.15.165,1,0,0
104.199.219.101,1,0,0
37.208.229.134,1,0,0
139.235.38.249,1,0,0
127.171.44.207,1,0,0
12.186.230.65,1,0,0
206.10.40.243,1,0,0
39.151.160.200,1,0,0
160.25.2.20,1,0,0
48.158.119.24,1,0,0
255.5.31.245,1,0,0
56.180.84.228,1,0,0
17.238.99.4,1,0,0
171.194.159.99,1,0,0
80.253.90.117,1,0,0
95.33.126.55,1,0,0
240.178.245.106,1,0,0
83.242.175.18,1,0,0
209.191.252.183,1,0,0
104.87.186.10,1,0,0
2.47.78.220,1,0,0
41.214.27.125,1,0,0
255.15.142.42,1,0,0
109.218.51.70,1,0,0
43.18.18.94,1,0,0
230.81.74.124,1,0,0
90.179.20.182,1,0,0
87.222.150.139,1,0,0
107.119.137.170,1,0,0
109.176.112.203,1,0,0
146.98.112.125,1,0,0
132.124.249.211,1,0,0
21.223.63.242,1,0,0
104.134.37.12,1,0,0
164.91.104.135,1,0,0
157.10.249.131,0,1,0
137.97.185.98,1,0,0
100.225.125.250,1,0,0
55.240.68.100,1,0,0
74.56.138.72,1,0,0
189.1.163.55,1,0,0
89.45.82.176,1,0,0
200.65.100.89,1,0,0
231.99.139.249,1,0,0
119.171.19.24,1,0,0
5.26.134.117,1,0,0
44.82.131.150,1,0,0
194.122.138.33,1,0,0
67.205.11.149,1,0,0
142.140.149.107,1,0,0
32.118.204.147,0,1,0
137.223.194.72,1,0,0
154.50.171.199,1,0,0
234.237.20.94,1,0,0
155.17.207.245,1,0,0
197.118.78.200,1,0,0
136.238.48.78,1,0,0
18.210.23.250,1,0,0
22.64.58.243,0,1,0
135.212.162.241,1,0,0
231.102.68.157,1,0,0
199.219.13.139,1,0,0
235.252.176.56,1,0,0
248.151.173.164,0,1,0
114.204.115.142,1,0,0
173.77.179.120,1,0,0
12.209.8.46,1,0,0
52.124.222.159,1,0,0
87.221.174.7,1,0,0
142.207.19.229,1,0,0
66.101.56.209,1,0,0
2.119.173.201,1,0,0
205.131.59.144,1,0,0
107.181.29.106,1,0,0
141.105.119.34,1,0,0
201.144.70.210,1,0,0
225.15.178.235,1,0,0
231.140.113.187,1,0,0
170.67.177.136,1,0,0
233.79.85.202,1,0,0
218.197.13.88,1,0,0
100.168.199.123,1,0,0
255.180.45.158,1,0,0
225.168.19.104,1,0,0
179.33.226.139,1,0,0
30.37.74.241,1,0,0
169.114.73.151,1,0,0
154.117.244.26,1,0,0
181.239.198.237,1,0,0
99.177.192.27,1,0,0
116.183.199.170,1,0,0
131.245.169.167,1,0,0
94.18.65.7,1,0,0
