id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.95,0.72,0.8,0.95,0.99,0.79,11,0
2,proxy2,1.23,1.18,1.0,1.23,1.0,1.0,14,0
3,proxy3,18.02,0.67,3.58,174.37,4.41,1.14,16,1
4,proxy4,0.93,0.64,1.43,0.93,1.0,0.86,12,0
5,proxy5,0.57,1.0,0.83,0.57,0.99,0.57,8,0
6,proxy6,1.16,1.02,1.35,1.16,0.99,1.07,15,0
7,proxy7,1.12,0.71,0.94,1.12,1.02,1.21,17,0
8,proxy8,22.73,0.85,4.42,211.93,5.75,1.14,16,1
9,proxy9,1.0,0.94,0.81,1.0,1.0,1.0,14,0
10,proxy10,1.02,1.03,0.83,1.02,1.01,0.93,13,0
11,proxy11,1.02,0.88,1.31,1.02,1.0,1.0,14,0
12,proxy12,0.68,1.04,1.41,0.68,1.0,0.86,12,0
13,proxy13,0.64,1.21,0.85,0.64,0.98,0.57,8,0
14,proxy14,0.89,1.08,1.41,0.89,1.01,1.07,15,0
15,proxy15,1.13,0.65,1.16,1.13,1.0,1.07,15,0
