id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.8499999999999996,17.116387036961374,12.153824163112247,0.2850000000000001,12.7,12,12,0
2,proxy2,0.9099999999999999,19.268311242679122,23.92137437446819,0.09100000000000001,11.0,4,4,0
3,proxy3,38.59,11.764246160623273,12.719727533519224,3.8590000000000004,14.0,12,12,1
4,proxy4,2.46,23.324337016306764,27.255949526336575,0.24600000000000002,12.5,10,10,0
5,proxy5,3.2,23.62551307812571,11.281416241974513,0.32,12.5,14,14,0
6,proxy6,1.73,19.7898704178672,20.133094602298613,0.173,11.6,6,6,0
7,proxy7,3.29,26.746702216334175,29.56854843561048,0.329,12.600000000000001,11,11,0
8,proxy8,3.0100000000000002,27.408217845416978,22.533853750967182,0.301,13.0,9,9,0
9,proxy9,1.1800000000000002,14.765059900076913,24.27493932624633,0.11800000000000001,11.4,7,7,0
10,proxy10,1.8300000000000003,22.193952039144477,12.511996253764437,0.183,12.2,9,9,0
11,proxy11,4.51,22.82901804796839,26.13107520780388,0.45099999999999996,14.1,14,14,0
12,proxy12,3.7799999999999994,24.804637562172783,25.49001611388046,0.37800000000000006,12.8,14,14,0
13,proxy13,17.78,10.862045776245418,12.588379693134922,1.778,12.4,8,8,1
14,proxy14,1.6300000000000001,27.23000281481065,16.35906843793755,0.163,12.5,11,11,0
15,proxy15,1.84,10.525933227796953,14.795395693141689,0.184,11.3,6,6,0
16,proxy16,2.8499999999999996,25.063339321143662,23.75280180232526,0.285,12.8,9,9,0
17,proxy17,37.56999999999999,29.110305186229898,12.183270392794192,3.7569999999999997,13.0,13,13,1
18,proxy18,2.21,14.814798571210703,29.33280129138174,0.22100000000000006,12.3,9,9,0
19,proxy19,2.83,22.91667803552278,26.393425725067104,0.28300000000000003,13.1,9,9,0
20,proxy20,1.6,15.17593710280041,25.210672758969466,0.16,12.2,8,8,0
21,proxy21,0.93,12.041005391442333,14.899906645823798,0.093,11.0,6,6,0
22,proxy22,21.379999999999995,24.059078467974327,21.031950219468428,2.138,12.7,10,10,1
23,proxy23,17.469999999999995,11.56360600088701,21.497445531694503,1.7469999999999999,14.0,14,14,1
24,proxy24,29.47,18.99252237183958,10.89096936613129,2.9469999999999996,12.0,7,7,1
25,proxy25,1.1900000000000002,17.010582309767493,10.726169631973589,0.11900000000000001,12.1,6,6,0
26,proxy26,16.99,14.491787713854773,27.78369783035871,1.6989999999999998,12.1,8,8,1
27,proxy27,2.67,11.52959041973309,15.652742120613159,0.267,12.600000000000001,14,14,0
28,proxy28,2.45,23.34450849083186,15.399063871085461,0.24500000000000005,12.0,9,9,0
29,proxy29,3.84,10.947726360206921,29.126625713153125,0.384,13.9,13,13,0
30,proxy30,5.359999999999999,23.984967402041814,18.76177086093275,0.536,13.700000000000001,18,18,0
