id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.59,0.77,1.08,0.59,1.0,0.6,6,0
2,proxy2,0.7,1.24,0.75,0.7,1.0,0.8,8,0
3,proxy3,28.17,1.21,2.65,220.69,4.88,1.0,10,1
4,proxy4,1.69,0.76,0.82,1.69,1.01,1.4,14,0
5,proxy5,1.24,1.23,0.93,1.24,1.02,1.3,13,0
6,proxy6,0.61,1.21,0.65,0.61,0.99,0.4,4,0
7,proxy7,1.11,1.24,1.08,1.11,1.02,1.3,13,0
8,proxy8,33.37,1.02,3.4,296.94,4.56,1.3,13,1
9,proxy9,0.89,0.79,1.09,0.89,1.0,0.7,7,0
10,proxy10,1.23,0.66,1.07,1.23,1.0,1.2,12,0
