id,normal,direct,slow,steal
253.143.117.176,1,0,0,0
154.248.18.228,0,1,0,0
51.184.203.37,1,0,0,0
230.190.147.151,1,0,0,0
151.33.255.131,1,0,0,0
174.46.27.107,1,0,0,0
245.131.29.94,1,0,0,0
102.236.217.9,1,0,0,0
143.22.50.239,1,0,0,0
245.179.23.21,1,0,0,0
130.67.79.31,1,0,0,0
20.137.121.141,1,0,0,0
52.176.155.155,1,0,0,0
192.121.142.99,1,0,0,0
74.158.151.134,1,0,0,0
95.244.90.125,1,0,0,0
244.152.162.210,1,0,0,0
229.139.57.130,1,0,0,0
119.40.133.27,1,0,0,0
49.195.161.16,1,0,0,0
157.16.91.129,1,0,0,0
24.248.25.87,1,0,0,0
51.208.200.46,1,0,0,0
95.132.153.245,1,0,0,0
238.186.138.103,1,0,0,0
17.163.86.177,1,0,0,0
140.92.137.163,1,0,0,0
119.4.158.79,1,0,0,0
166.200.220.7,1,0,0,0
45.22.42.93,0,1,0,0
102.224.39.106,1,0,0,0
16.74.35.113,1,0,0,0
26.17.119.138,1,0,0,0
125.25.6.41,1,0,0,0
214.127.231.37,1,0,0,0
49.74.156.44,1,0,0,0
181.134.150.187,1,0,0,0
177.29.97.199,1,0,0,0
146.167.121.34,1,0,0,0
80.60.158.155,1,0,0,0
213.172.118.249,1,0,0,0
253.48.185.151,1,0,0,0
150.96.7.207,1,0,0,0
231.42.89.128,1,0,0,0
8.240.134.221,1,0,0,0
174.29.7.206,1,0,0,0
147.155.40.181,1,0,0,0
232.131.63.28,1,0,0,0
145.249.101.62,1,0,0,0
19.212.179.236,1,0,0,0
34.219.26.174,1,0,0,0
182.146.136.47,1,0,0,0
165.164.165.96,1,0,0,0
166.219.204.56,1,0,0,0
221.194.26.121,1,0,0,0
156.44.190.253,1,0,0,0
135.137.111.172,1,0,0,0
199.112.153.99,1,0,0,0
35.121.30.64,1,0,0,0
117.8.204.206,1,0,0,0
114.198.25.147,1,0,0,0
125.117.194.10,1,0,0,0
36.219.62.222,1,0,0,0
113.13.124.63,1,0,0,0
244.113.218.210,1,0,0,0
216.230.244.104,1,0,0,0
196.242.154.96,1,0,0,0
54.58.92.34,1,0,0,0
186.174.227.137,1,0,0,0
206.54.4.109,1,0,0,0
86.85.74.45,1,0,0,0
48.178.134.47,1,0,0,0
112.242.175.167,1,0,0,0
29.98.19.124,1,0,0,0
166.59.230.205,1,0,0,0
56.181.56.74,1,0,0,0
219.156.16.166,1,0,0,0
46.124.107.246,1,0,0,0
174.68.30.71,1,0,0,0
90.253.228.29,1,0,0,0
61.66.7.176,1,0,0,0
86.47.94.39,1,0,0,0
57.35.27.239,1,0,0,0
236.168.67.197,1,0,0,0
195.12.131.91,1,0,0,0
134.254.162.134,1,0,0,0
186.179.47.225,1,0,0,0
50.138.240.64,1,0,0,0
9.184.145.96,1,0,0,0
229.5.216.170,1,0,0,0
21.128.165.102,1,0,0,0
111.14.10.137,1,0,0,0
173.32.199.55,1,0,0,0
43.84.150.71,1,0,0,0
180.116.153.45,1,0,0,0
131.34.117.114,1,0,0,0
163.173.3.140,1,0,0,0
57.197.231.62,1,0,0,0
197.60.68.254,1,0,0,0
97.54.64.60,1,0,0,0
202.217.141.85,1,0,0,0
58.207.109.235,1,0,0,0
179.18.202.215,1,0,0,0
194.41.223.252,1,0,0,0
42.37.51.68,1,0,0,0
215.3.228.145,1,0,0,0
200.85.85.3,1,0,0,0
156.214.164.86,1,0,0,0
121.129.175.17,1,0,0,0
247.236.15.88,1,0,0,0
244.124.162.1,1,0,0,0
107.159.12.170,1,0,0,0
87.2.171.217,1,0,0,0
79.179.254.196,1,0,0,0
77.80.35.214,1,0,0,0
88.245.41.224,1,0,0,0
45.37.74.95,1,0,0,0
53.125.16.202,1,0,0,0
67.136.188.219,1,0,0,0
148.212.121.12,1,0,0,0
9.26.73.198,1,0,0,0
171.214.249.249,1,0,0,0
236.7.43.159,1,0,0,0
95.162.125.85,1,0,0,0
215.173.187.224,1,0,0,0
249.248.240.173,0,1,0,0
8.224.198.84,1,0,0,0
213.249.102.22,1,0,0,0
163.230.94.58,1,0,0,0
17.121.234.103,1,0,0,0
54.163.86.146,1,0,0,0
5.199.171.125,1,0,0,0
10.191.228.234,1,0,0,0
219.64.73.182,1,0,0,0
112.9.160.74,1,0,0,0
183.113.4.248,1,0,0,0
38.165.131.171,1,0,0,0
226.25.45.210,1,0,0,0
119.47.216.14,1,0,0,0
50.251.16.152,1,0,0,0
34.94.130.124,1,0,0,0
142.78.110.223,1,0,0,0
40.115.3.59,1,0,0,0
31.153.235.98,1,0,0,0
91.193.8.46,1,0,0,0
200.6.219.30,1,0,0,0
164.11.33.81,1,0,0,0
118.246.59.254,1,0,0,0
137.4.10.201,1,0,0,0
236.73.146.173,1,0,0,0
179.1.106.55,1,0,0,0
110.102.231.93,1,0,0,0
227.221.160.83,1,0,0,0
133.81.67.218,1,0,0,0
161.85.250.235,1,0,0,0
244.218.123.147,1,0,0,0
255.201.160.61,1,0,0,0
190.97.66.50,1,0,0,0
221.134.19.104,1,0,0,0
97.162.81.66,1,0,0,0
83.56.157.58,1,0,0,0
174.91.43.95,1,0,0,0
190.173.121.147,1,0,0,0
245.233.227.252,1,0,0,0
127.112.89.155,1,0,0,0
198.16.185.148,1,0,0,0
141.131.243.111,1,0,0,0
13.59.99.51,1,0,0,0
85.246.184.7,1,0,0,0
242.208.25.131,1,0,0,0
7.227.147.98,1,0,0,0
60.178.228.17,1,0,0,0
172.193.148.254,0,1,0,0
248.191.224.97,1,0,0,0
252.39.8.82,1,0,0,0
114.197.49.76,1,0,0,0
127.26.202.21,1,0,0,0
94.103.72.165,1,0,0,0
188.208.129.35,1,0,0,0
47.102.163.95,1,0,0,0
3.113.9.236,0,1,0,0
105.147.208.32,1,0,0,0
244.95.52.40,1,0,0,0
38.3.32.129,1,0,0,0
224.244.237.57,1,0,0,0
148.92.4.178,1,0,0,0
37.33.206.220,1,0,0,0
220.141.175.63,1,0,0,0
205.128.52.31,1,0,0,0
40.118.234.74,1,0,0,0
42.178.171.52,1,0,0,0
13.9.1.150,1,0,0,0
195.70.83.91,1,0,0,0
154.123.96.151,1,0,0,0
148.106.6.151,1,0,0,0
181.184.245.112,1,0,0,0
253.155.112.194,0,1,0,0
144.225.188.16,1,0,0,0
136.126.252.227,1,0,0,0
24.201.242.174,1,0,0,0
92.204.132.171,1,0,0,0
253.194.169.222,1,0,0,0
122.66.184.23,1,0,0,0
105.192.106.69,1,0,0,0
145.173.243.33,1,0,0,0
132.228.143.253,1,0,0,0
172.55.133.214,0,1,0,0
23.100.62.121,1,0,0,0
55.6.106.214,1,0,0,0
155.233.139.100,1,0,0,0
68.17.109.211,1,0,0,0
136.38.96.51,1,0,0,0
252.136.127.203,1,0,0,0
186.113.7.80,1,0,0,0
227.151.11.95,1,0,0,0
8.135.9.179,1,0,0,0
229.58.25.23,1,0,0,0
140.105.184.36,1,0,0,0
28.145.240.21,1,0,0,0
96.135.30.170,1,0,0,0
228.49.73.1,1,0,0,0
23.237.192.92,1,0,0,0
68.31.177.185,1,0,0,0
214.153.116.218,1,0,0,0
34.128.176.9,1,0,0,0
129.216.210.100,1,0,0,0
72.194.96.124,1,0,0,0
204.187.27.159,1,0,0,0
57.176.115.54,1,0,0,0
88.73.10.182,1,0,0,0
111.53.6.86,1,0,0,0
75.161.154.82,1,0,0,0
222.182.231.77,1,0,0,0
88.240.181.240,1,0,0,0
144.185.232.42,1,0,0,0
164.3.226.86,1,0,0,0
77.153.229.91,1,0,0,0
18.173.101.245,1,0,0,0
145.169.144.37,1,0,0,0
195.90.39.252,1,0,0,0
155.151.191.108,1,0,0,0
242.27.119.188,1,0,0,0
155.227.91.9,1,0,0,0
124.55.176.182,1,0,0,0
70.45.208.249,1,0,0,0
199.162.237.214,1,0,0,0
38.126.231.241,1,0,0,0
240.137.177.70,1,0,0,0
247.250.227.128,1,0,0,0
180.131.64.24,1,0,0,0
220.184.146.189,1,0,0,0
254.40.94.246,1,0,0,0
187.67.76.3,1,0,0,0
245.11.175.72,1,0,0,0
243.155.171.189,1,0,0,0
69.81.252.195,1,0,0,0
27.67.30.158,1,0,0,0
53.27.94.12,1,0,0,0
204.240.174.178,1,0,0,0
50.103.209.72,1,0,0,0
72.33.191.209,1,0,0,0
114.205.205.64,1,0,0,0
24.204.249.151,1,0,0,0
39.140.146.117,1,0,0,0
223.134.11.73,1,0,0,0
46.23.89.109,1,0,0,0
17.77.169.200,1,0,0,0
12.202.21.153,1,0,0,0
108.2.52.191,1,0,0,0
114.84.161.34,1,0,0,0
154.77.117.205,1,0,0,0
244.133.196.53,1,0,0,0
185.42.175.159,1,0,0,0
2.11.232.10,1,0,0,0
