id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.96,1.1,0.99,0.96,1.0,0.92,18,0
2,proxy2,1.27,0.74,0.95,1.27,1.0,1.08,21,0
3,proxy3,0.7,1.21,1.17,0.7,0.97,0.67,13,0
4,proxy4,12.99,1.1,4.0,134.18,4.15,1.08,21,1
5,proxy5,1.91,0.99,1.2,1.91,1.03,1.64,32,0
6,proxy6,0.46,1.36,1.26,0.46,0.98,0.56,11,0
7,proxy7,1.04,0.75,0.92,1.04,1.01,1.13,22,0
8,proxy8,1.66,0.74,1.01,1.66,1.03,1.49,29,0
9,proxy9,12.2,1.32,3.84,145.39,5.5,1.08,21,1
10,proxy10,0.61,1.01,0.66,0.61,0.98,0.62,12,0
