id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,97.242.49.78,46,0.2030428558818396,2,3,1,2
2,103.1.145.33,31,0.19624174696685598,1,3,3,7
3,41.187.49.63,0,0.6670482684681216,5,0,5,1
4,179.205.75.229,2,0.5250540652810404,6,0,5,2
5,48.122.84.247,14,0.32543116023809693,1,1,3,9
6,17.165.68.254,17,0.33147391957169814,8,2,3,10
7,165.232.14.16,0,0.7325924655573591,1,5,4,8
8,53.53.253.76,24,0.33596682989209425,6,3,1,1
9,174.132.37.140,42,0.19514729539830206,1,4,1,1
10,153.151.62.99,26,0.6132951700115655,9,2,4,6
11,115.123.210.47,9,0.5063710149880583,4,1,1,7
12,108.146.194.206,26,0.7155285302041661,2,2,1,3
13,174.243.61.18,22,0.7269900655841113,7,2,5,1
14,199.28.34.203,8,0.9059589132193656,3,0,4,10
15,200.76.93.2,16,0.3275411750438061,1,4,4,5
16,237.171.246.124,33,0.9694833719779843,5,2,1,9
17,14.143.220.12,30,0.6922208298824415,10,3,2,2
18,113.244.90.28,48,0.87298720255494,8,1,1,10
19,243.240.194.80,38,0.10498338465766979,5,2,5,2
20,197.199.162.21,9,0.5887998050353319,10,3,4,6
21,220.73.211.207,18,0.2996907743249121,5,4,5,10
22,46.105.12.177,38,0.124992287209692,6,1,4,2
23,82.227.57.111,27,0.9839487820998117,7,5,2,5
24,207.164.44.122,37,0.38390178654444373,4,4,5,9
25,250.191.254.137,31,0.8362315430334807,4,2,4,5
26,16.190.141.57,9,0.7648574539749082,4,3,3,1
27,210.112.115.81,36,0.9254780935462789,1,2,2,7
28,72.89.91.37,37,0.10839295603229696,8,0,3,3
29,102.34.12.225,10,0.8292975228187937,1,1,3,9
30,101.89.22.182,50,0.3499598073574266,8,1,1,10
31,47.55.15.127,31,0.7483637827731033,2,5,1,9
32,8.191.242.88,41,0.3610142055457778,5,5,5,2
33,36.90.9.39,33,0.8087228059463744,3,3,4,2
34,206.63.230.217,5,0.5177798532352706,8,1,1,9
35,237.201.38.210,3,0.5875751605325765,3,3,2,4
36,187.122.235.105,5,0.3175013562879263,2,4,3,6
37,122.224.185.157,6,0.9198559276627473,5,0,3,2
38,145.110.73.118,5,0.8210785566708236,7,1,3,1
39,249.227.17.219,27,0.6451239440144803,7,4,1,2
40,136.252.41.12,17,0.20253469529351353,3,0,1,3
41,210.241.11.128,20,0.7803888615935684,4,5,2,8
42,3.84.194.60,20,0.5509348015793651,2,4,3,7
43,162.175.135.169,47,0.519491508188151,5,2,4,7
44,21.211.71.42,25,0.5234379135894404,6,4,3,5
45,61.151.65.167,27,0.7005271256075779,1,2,2,1
46,37.227.43.118,27,0.24624467818035242,2,0,4,1
47,133.110.59.66,38,0.4414764249750135,5,3,2,1
48,229.96.242.86,39,0.6309808861190129,9,5,2,4
49,243.96.125.207,3,0.4637660167688167,6,2,5,8
50,15.122.63.57,4,0.4649559255874126,3,0,4,9
51,141.10.38.236,28,0.3469033570689596,4,1,2,1
52,168.172.20.13,28,0.8050587276509682,10,2,1,7
53,231.162.234.144,2,0.7925473926784925,4,0,4,3
54,170.223.184.87,3,0.8864687903499346,8,5,3,7
55,92.25.31.234,9,0.4719567027123722,10,3,2,9
56,200.6.152.123,28,0.6138747457135091,5,3,1,3
57,247.199.163.219,8,0.3057003870430041,3,2,2,9
58,250.248.78.21,18,0.4917013974438179,2,3,2,6
59,251.245.30.68,7,0.21928390529625214,6,1,1,7
60,66.196.153.207,6,0.8269124890465204,7,5,4,10
61,217.243.173.196,47,0.9074219157985572,9,0,2,8
62,48.108.128.35,32,0.6059896102633684,4,4,2,3
63,132.120.89.44,4,0.4008585495151914,9,5,2,8
64,28.219.217.238,28,0.16296347217092966,6,4,3,10
65,231.107.28.222,22,0.7370270048928178,6,1,3,2
66,241.194.129.48,4,0.24015438446050455,4,0,1,7
67,91.14.212.224,2,0.2920489185298323,3,0,5,7
68,238.70.67.98,11,0.18504698376853446,7,1,3,6
69,35.49.64.72,21,0.9885440287786288,2,1,1,10
70,56.54.225.70,44,0.1264425582302405,2,3,5,10
71,18.72.110.225,37,0.48919830814970844,10,5,1,6
72,230.131.98.96,2,0.5634457802033501,7,5,4,1
73,117.134.13.62,7,0.7663972409981564,8,2,4,4
74,108.80.44.157,1,0.9958127692143928,2,1,4,5
75,153.241.182.97,18,0.587388787076193,1,4,1,8
76,249.250.145.31,27,0.21240099874375507,9,5,3,5
77,183.77.253.155,3,0.5248552671763513,1,5,2,10
78,19.9.36.71,50,0.4638253199723046,7,2,4,10
79,248.180.178.196,25,0.9299134389757071,1,4,5,2
80,120.169.105.21,15,0.7979620908858476,2,0,1,3
81,202.216.67.7,43,0.9879383647849621,7,0,3,2
82,211.42.21.244,42,0.800962953421292,9,3,5,9
83,143.206.171.188,13,0.13581733305486304,7,1,3,8
84,76.189.94.165,10,0.4223858631066627,3,3,3,3
85,98.104.16.154,40,0.5409076685873554,5,5,4,8
86,201.129.192.56,42,0.8976425701922305,8,4,5,7
87,213.182.111.72,41,0.3536439683206587,3,5,2,4
88,143.50.145.244,23,0.5078635191999692,10,3,4,5
89,165.212.132.244,23,0.9322155344755494,8,5,1,7
90,230.69.53.211,0,0.45765150776485053,3,0,3,5
91,227.17.176.27,0,0.24437291087630816,4,5,2,4
92,125.99.229.99,50,0.8999835314865988,9,3,4,6
93,226.189.92.108,12,0.7649127012831102,4,4,1,8
94,186.146.198.160,32,0.258668924489197,9,4,1,7
95,28.89.110.85,14,0.9682407875468706,1,4,4,6
96,241.134.47.92,31,0.4115788090657643,9,3,4,7
97,111.29.190.39,48,0.8196444669399142,7,4,5,4
98,221.147.229.87,30,0.27028653000478486,9,5,3,1
99,27.146.17.92,7,0.3620066940291322,5,2,3,7
100,148.166.27.101,21,0.7466647246781183,8,1,2,7
