id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.89,0.79,1.0,0.99,1.0,1.0,7,0
2,proxy2,1.19,0.99,0.67,1.32,1.0,1.0,7,0
3,proxy3,0.41,0.75,0.79,0.46,0.99,0.43,3,0
4,proxy4,22.9,1.17,5.62,2.09,8.29,4.29,10,0
5,proxy5,1.06,1.11,1.0,1.18,1.0,1.0,7,0
6,proxy6,22.49,0.94,4.41,1.0,6.89,3.43,4,0
7,proxy7,0.24,1.32,0.81,0.27,0.99,0.57,4,0
8,proxy8,0.49,0.9,1.0,0.54,0.99,0.57,4,0
9,proxy9,0.54,0.96,1.06,0.6,1.0,1.0,7,0
10,proxy10,0.59,1.23,1.06,0.65,1.0,0.86,6,0
11,proxy11,2.0,1.16,0.97,2.23,1.01,1.57,11,0
12,proxy12,1.0,1.07,0.93,1.11,1.0,1.0,7,0
13,proxy13,0.61,1.08,0.86,0.68,0.99,0.57,4,0
14,proxy14,1.46,1.0,0.61,1.63,1.01,1.71,12,0
15,proxy15,1.13,0.89,1.02,1.26,0.99,1.0,7,0
