id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.97,1.16,1.0,0.97,1.0,1.0,10,0
2,proxy2,28.22,0.7,4.03,235.34,4.29,1.4,14,1
3,proxy3,0.67,0.83,1.37,0.67,1.0,0.6,6,0
4,proxy4,0.93,1.0,0.82,0.93,0.99,0.7,7,0
5,proxy5,1.09,0.82,1.04,1.09,1.0,1.0,10,0
6,proxy6,1.1,1.05,0.94,1.1,0.99,0.7,7,0
7,proxy7,28.02,0.97,4.92,315.71,5.38,0.7,7,1
8,proxy8,1.0,0.99,1.07,1.0,0.99,1.0,10,0
9,proxy9,26.23,1.13,3.52,310.09,5.61,1.6,16,1
10,proxy10,1.31,1.02,0.94,1.31,1.0,1.3,13,0
