id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,81.5.132.134,13,0.3045446107633937,6,0,5,1
2,56.79.13.87,8,0.8608625716736373,5,2,5,7
3,23.166.90.207,0,0.5342402858320099,8,5,6,11
4,59.88.48.217,9,0.929332211833801,7,4,4,15
5,38.43.140.56,6,0.8414977780981943,6,2,7,8
6,184.47.194.13,18,0.5222903686527957,3,2,5,7
7,36.234.117.103,33,0.7759552501007019,4,5,5,6
8,126.59.227.229,34,0.796056481039155,2,2,2,7
9,30.175.94.180,50,0.6660233787908607,1,0,3,7
10,139.111.8.137,1876,1.9528763671224356,123,5,7,10
11,148.211.161.190,2,0.1274456615499268,2,1,1,9
12,76.165.2.188,31,0.12343914193699904,10,5,2,7
13,109.72.224.17,41,0.7334898089770409,2,0,3,9
14,228.99.15.175,50,0.6301594787805512,3,4,1,13
15,209.211.125.251,44,0.5796730494157855,3,1,3,12
16,159.82.114.254,9,0.9569478543840273,4,5,7,5
17,179.101.213.56,13,0.317456752102958,6,1,6,11
18,203.255.169.214,41,0.9355705728893651,8,3,5,8
19,222.44.131.240,7,0.8580053965890304,5,5,6,6
20,116.100.209.57,1030,0.9289131750332251,55,4,6,3
21,152.166.233.128,12,0.9650358508873278,3,5,6,13
22,49.73.13.11,3,0.39858103478165285,10,0,6,4
23,186.100.234.183,27,0.2832653425881849,2,4,2,8
24,203.34.201.250,17,0.6101909205924406,2,5,1,5
25,165.136.122.99,19,0.41999676635551475,8,0,4,8
26,64.122.119.231,38,0.8828559140340837,6,1,3,11
27,16.169.167.255,21,0.46004389042294025,6,0,1,12
28,219.90.229.230,21,0.6003689368113365,1,0,8,8
29,229.68.44.25,28,0.26031752875364,7,3,1,3
30,243.57.188.129,26,0.402492778744986,10,1,5,5
31,20.244.26.55,23,0.656690131306093,7,5,2,14
32,94.82.93.98,28,0.2336953225975872,1,2,5,2
33,74.3.34.82,39,0.14855853473960628,3,2,7,3
34,210.133.50.230,15,0.15678301923942037,1,2,8,2
35,190.115.234.255,2,0.6047281899160458,7,1,4,9
36,228.156.47.3,36,0.6373843194307969,2,2,7,6
37,108.1.242.119,9,0.3148876501492119,6,1,2,6
38,187.55.139.19,47,0.39828577538099164,5,2,7,10
39,80.81.198.91,7,0.22639542422089404,2,0,1,12
40,112.22.117.212,9,0.7761288392616996,1,1,8,11
41,232.176.129.139,34,0.4489239662253254,9,2,2,3
42,24.240.204.121,35,0.1574504437840184,1,1,2,7
43,206.172.103.59,13,0.623358850946926,10,5,1,8
44,247.136.96.186,21,0.5544787773491041,3,1,8,14
45,194.105.212.141,18,0.46803383358468154,9,0,3,7
46,222.189.180.255,39,0.2745345850372364,2,2,2,13
47,186.241.203.204,20,0.9645821033054159,4,5,5,8
48,219.231.247.252,0,0.9796501419459986,6,0,8,15
49,28.239.137.6,11,0.222227085336692,8,0,3,7
50,232.85.244.136,37,0.2941180088462655,5,0,5,6
51,76.163.39.74,32,0.45150112417142785,7,5,5,14
52,11.10.226.119,49,0.20692818587171719,6,0,1,10
53,186.163.149.217,43,0.6802055328308352,7,2,3,12
54,249.53.24.179,26,0.7964978467916405,7,1,8,1
55,228.188.239.137,29,0.7218481137329602,3,0,7,10
56,100.56.199.2,31,0.3824785876523914,1,4,7,9
57,165.88.165.123,16,0.21715322690491357,4,2,5,6
58,144.226.71.212,40,0.22429204049585677,5,2,8,4
59,129.197.188.6,28,0.5364650074081877,6,5,3,6
60,55.92.198.140,47,0.469474170957656,6,0,6,4
61,139.66.165.81,22,0.15779651066584116,6,0,5,4
62,231.223.247.162,34,0.1453617954614982,1,3,1,2
63,111.127.171.3,37,0.6453659338638538,5,4,4,10
64,40.138.134.122,18,0.5682882836776619,10,4,6,15
65,111.46.190.31,49,0.7316224900499184,6,3,1,8
66,22.220.68.89,6,0.6935626364665943,6,4,5,4
67,86.237.209.241,38,0.42558881273641835,10,2,3,15
68,209.145.166.112,24,0.8609455568575132,8,5,5,9
69,48.68.15.16,50,0.19567070562349548,10,5,7,13
70,7.6.107.134,9,0.7827501526137461,4,3,1,8
71,3.105.98.73,47,0.11842440770384638,3,2,4,4
72,216.209.127.58,47,0.8046492802254397,4,0,5,8
73,216.84.58.46,29,0.20688511788160757,7,2,5,8
74,220.82.194.149,47,0.8729498288727597,7,1,8,8
75,197.243.231.31,22,0.3854846781937209,3,5,6,12
76,237.253.232.1,19,0.602674166323288,6,1,5,10
77,189.94.96.245,11,0.19309918553461008,6,4,3,6
78,117.45.164.79,1,0.5223471474768833,10,4,4,2
79,25.91.162.231,41,0.24981040484346728,3,1,1,7
80,244.109.65.62,3,0.3066709495811254,7,2,8,12
81,102.117.254.99,37,0.514684643358465,7,4,2,12
82,175.122.186.254,37,0.6919169674193554,4,3,6,15
83,77.176.213.123,33,0.6661298657952808,9,0,5,15
84,204.2.215.78,35,0.17722346855909873,7,0,8,2
85,62.8.34.31,0,0.2688337002431249,10,3,2,7
86,160.124.194.213,9,0.9718134883082816,5,2,8,5
87,140.91.249.194,30,0.39585763785743755,6,4,7,13
88,68.90.106.9,8,0.14792228743118047,10,1,5,5
89,12.207.97.75,19,0.6392721739244435,2,2,6,15
90,248.47.103.78,13,0.7560072144036084,2,1,5,8
91,204.77.221.243,40,0.6881388190117179,3,1,3,15
92,254.187.251.211,24,0.12459514901320623,7,1,4,1
93,180.97.193.63,39,0.5747511371183888,9,3,1,15
94,191.223.141.58,15,0.6131472782023041,9,5,1,11
95,62.206.32.76,27,0.882823665279288,8,5,6,5
96,151.96.110.8,24,0.21600006508575084,9,2,2,11
97,59.109.61.30,48,0.6310040013410639,4,0,2,3
98,55.223.155.107,42,0.37625106434127864,10,5,1,1
99,137.160.250.139,15,0.1508707602445138,10,4,5,1
100,104.192.183.52,1919,1.8896226635141207,198,2,8,11
