id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,20.04,0.72,7.12,1.74,9.6,4.25,14,0
2,proxy2,1.46,1.08,1.08,1.53,1.01,1.25,10,0
3,proxy3,1.55,0.89,1.07,1.62,1.01,1.38,11,0
4,proxy4,1.07,1.25,0.91,1.12,1.0,1.0,8,0
5,proxy5,1.3,0.99,0.85,1.35,1.0,1.12,9,0
6,proxy6,1.64,1.23,1.12,1.71,1.01,1.25,10,0
7,proxy7,0.56,1.04,0.89,0.59,1.0,0.62,5,0
8,proxy8,0.55,0.99,0.81,0.57,0.99,0.5,4,0
9,proxy9,1.19,0.8,1.3,1.24,1.0,1.0,8,0
10,proxy10,0.49,1.23,0.87,0.51,1.0,0.75,6,0
11,proxy11,0.12,0.96,0.75,0.12,0.98,0.12,1,0
12,proxy12,0.18,0.87,0.99,0.19,0.99,0.25,2,0
13,proxy13,1.05,1.18,0.91,1.09,1.0,1.0,8,0
14,proxy14,1.53,1.09,0.9,1.6,1.01,1.38,11,0
15,proxy15,1.32,1.23,0.8,1.37,1.0,1.25,10,0
16,proxy16,1.0,1.28,1.04,1.04,1.01,1.12,9,0
17,proxy17,0.97,1.19,1.03,1.02,1.0,0.75,6,0
18,proxy18,0.71,0.83,0.81,0.74,1.0,0.88,7,0
19,proxy19,0.61,0.74,0.88,0.64,1.0,0.75,6,0
20,proxy20,0.83,1.28,0.9,0.87,1.02,1.5,12,0
21,proxy21,1.66,0.99,1.1,1.73,1.01,1.38,11,0
22,proxy22,13.73,1.18,5.63,1.55,8.64,3.88,11,0
23,proxy23,0.66,0.73,0.92,0.69,1.0,0.5,4,0
24,proxy24,0.94,0.78,0.97,0.98,1.0,0.75,6,0
25,proxy25,0.45,0.83,1.06,0.47,0.99,0.75,6,0
26,proxy26,0.56,0.93,0.86,0.58,0.99,0.5,4,0
27,proxy27,0.89,0.69,1.05,0.93,1.01,1.12,9,0
28,proxy28,1.24,0.95,1.13,1.3,1.01,1.25,10,0
29,proxy29,1.81,1.29,1.21,1.88,1.0,1.5,12,0
30,proxy30,0.7,0.97,1.22,0.73,1.0,1.12,9,0
31,proxy31,1.39,0.76,0.77,1.45,1.01,1.12,9,0
32,proxy32,0.9,0.71,0.83,0.94,1.0,1.25,10,0
33,proxy33,0.87,0.91,1.18,0.9,1.0,0.88,7,0
34,proxy34,23.08,0.73,7.22,2.26,8.66,4.12,13,0
35,proxy35,26.8,1.0,6.98,1.35,10.34,3.88,11,0
36,proxy36,1.04,0.96,0.94,1.08,1.0,1.0,8,0
37,proxy37,0.6,0.65,0.78,0.63,0.99,0.75,6,0
38,proxy38,1.19,1.25,1.23,1.24,1.0,1.25,10,0
39,proxy39,0.93,0.91,0.8,0.97,0.99,0.75,6,0
40,proxy40,2.05,1.01,1.25,2.14,1.0,1.5,12,0
41,proxy41,0.42,1.27,0.74,0.44,0.99,0.5,4,0
42,proxy42,0.96,1.0,0.95,1.01,1.01,1.0,8,0
43,proxy43,1.15,1.21,0.86,1.2,1.01,1.12,9,0
44,proxy44,0.95,0.86,0.76,0.99,1.0,1.0,8,0
45,proxy45,0.34,1.21,0.92,0.36,0.99,0.38,3,0
46,proxy46,0.86,0.86,0.69,0.9,1.0,0.88,7,0
47,proxy47,0.61,1.02,0.67,0.64,1.0,0.62,5,0
48,proxy48,1.31,1.17,1.12,1.36,1.0,1.25,10,0
49,proxy49,0.41,0.69,1.3,0.43,0.99,0.5,4,0
50,proxy50,0.43,1.0,0.79,0.45,0.99,0.25,2,0
51,proxy51,19.64,1.1,6.74,0.79,9.51,3.75,10,0
52,proxy52,1.22,0.88,0.82,1.27,1.0,1.25,10,0
53,proxy53,1.07,0.97,0.8,1.12,1.01,1.25,10,0
54,proxy54,0.93,1.27,0.85,0.97,1.0,1.0,8,0
55,proxy55,0.83,1.23,1.05,0.87,0.99,0.62,5,0
56,proxy56,1.89,1.24,0.73,1.97,1.04,2.0,16,0
57,proxy57,1.46,1.0,0.78,1.53,1.0,1.12,9,0
58,proxy58,0.78,0.95,0.71,0.81,0.99,0.88,7,0
59,proxy59,0.33,1.18,0.9,0.35,0.99,0.38,3,0
60,proxy60,0.41,0.76,1.17,0.43,0.99,0.38,3,0
61,proxy61,2.05,1.09,1.13,2.13,1.03,2.0,16,0
62,proxy62,0.88,0.74,1.12,0.91,0.99,0.88,7,0
63,proxy63,18.48,0.68,6.23,1.18,7.15,3.62,9,0
64,proxy64,2.12,1.21,0.68,2.21,1.02,2.12,17,0
65,proxy65,1.3,0.66,1.11,1.35,1.0,0.88,7,0
66,proxy66,23.59,1.13,5.42,0.66,10.71,3.38,7,0
67,proxy67,22.56,1.1,4.5,1.18,8.01,3.38,7,0
68,proxy68,0.91,1.02,1.24,0.95,1.01,0.88,7,0
69,proxy69,20.67,1.14,4.44,1.87,6.95,3.88,11,0
70,proxy70,0.51,1.15,1.12,0.53,1.0,0.75,6,0
71,proxy71,0.68,0.92,0.69,0.71,0.99,0.62,5,0
72,proxy72,18.89,1.24,6.32,1.08,7.18,3.62,9,0
73,proxy73,0.73,0.67,1.3,0.77,1.01,1.0,8,0
74,proxy74,16.12,1.17,4.44,0.85,5.93,3.12,5,0
75,proxy75,0.97,0.66,1.01,1.02,1.0,0.88,7,0
76,proxy76,0.5,0.89,0.96,0.52,0.99,0.62,5,0
77,proxy77,0.93,1.16,0.84,0.97,0.99,1.12,9,0
78,proxy78,0.27,0.75,0.69,0.28,0.99,0.25,2,0
79,proxy79,0.14,0.86,0.93,0.14,0.99,0.12,1,0
80,proxy80,0.92,1.11,0.74,0.96,1.0,1.0,8,0
81,proxy81,1.53,1.11,1.19,1.59,1.01,1.25,10,0
82,proxy82,0.89,0.89,0.95,0.93,1.0,1.0,8,0
83,proxy83,1.03,1.13,1.3,1.07,0.99,0.88,7,0
84,proxy84,16.54,1.1,7.49,0.75,8.43,3.38,7,0
85,proxy85,0.6,1.02,1.03,0.62,0.99,0.62,5,0
86,proxy86,1.01,0.79,0.86,1.05,1.0,1.25,10,0
87,proxy87,0.8,1.08,0.81,0.83,0.99,0.75,6,0
88,proxy88,1.06,1.19,1.25,1.11,1.0,1.12,9,0
89,proxy89,1.16,1.1,1.07,1.21,1.0,1.0,8,0
90,proxy90,1.41,1.02,1.28,1.47,1.0,1.62,13,0
91,proxy91,0.63,0.75,0.94,0.65,0.99,0.5,4,0
92,proxy92,1.61,1.01,1.05,1.68,1.0,1.38,11,0
93,proxy93,46.03,1.0,9.84,2.24,18.98,6.75,14,0
94,proxy94,1.25,0.7,0.96,1.3,1.0,1.0,8,0
95,proxy95,1.0,1.08,0.69,1.04,1.01,1.25,10,0
96,proxy96,0.8,0.8,1.07,0.83,0.99,0.75,6,0
97,proxy97,25.31,1.07,7.73,1.39,6.56,3.75,10,0
98,proxy98,1.91,1.01,1.22,1.99,1.02,1.5,12,0
99,proxy99,0.68,0.84,0.88,0.71,1.0,0.62,5,0
100,proxy100,25.62,0.91,5.17,2.24,9.35,4.0,12,0
