id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,23.42,0.74,4.98,1.25,8.23,4.83,9,0
2,proxy2,0.59,1.23,0.87,0.59,1.0,0.83,5,0
3,proxy3,0.68,1.19,0.78,0.68,1.0,1.0,6,0
4,proxy4,0.8,1.36,0.75,0.8,0.99,1.0,6,0
5,proxy5,1.1,0.92,1.01,1.1,1.0,1.33,8,0
6,proxy6,0.7,1.1,1.0,0.7,1.0,0.83,5,0
7,proxy7,1.0,1.17,1.11,1.0,1.01,1.0,6,0
8,proxy8,1.11,0.78,0.66,1.11,1.01,1.33,8,0
9,proxy9,1.05,0.76,1.07,1.05,1.0,1.0,6,0
10,proxy10,0.94,0.96,0.96,0.94,1.0,0.83,5,0
11,proxy11,1.12,1.0,0.72,1.12,1.0,1.5,9,0
12,proxy12,0.84,0.86,1.07,0.84,1.0,1.0,6,0
13,proxy13,22.69,1.2,4.41,1.07,9.76,4.33,6,0
14,proxy14,1.5,0.91,1.05,1.5,1.01,1.67,10,0
15,proxy15,0.54,1.3,0.76,0.54,1.0,0.83,5,0
