id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.56,0.74,1.13,0.58,0.99,0.67,4,0
2,proxy2,2.03,1.01,1.0,2.09,1.02,2.17,13,0
3,proxy3,1.51,1.25,0.92,1.55,1.0,1.17,7,0
4,proxy4,0.82,1.21,1.19,0.84,1.0,1.0,6,0
5,proxy5,24.94,0.74,6.92,0.59,9.41,4.17,5,0
6,proxy6,0.97,1.0,0.81,1.0,1.0,1.0,6,0
7,proxy7,0.62,0.66,1.4,0.64,1.0,0.83,5,0
8,proxy8,1.1,0.67,0.99,1.13,1.0,1.0,6,0
9,proxy9,0.92,0.67,0.8,0.95,1.0,1.0,6,0
10,proxy10,1.29,1.1,1.0,1.33,1.0,1.0,6,0
11,proxy11,1.45,1.13,1.51,1.49,1.0,1.33,8,0
12,proxy12,1.19,0.66,0.84,1.22,1.01,1.33,8,0
13,proxy13,0.6,1.25,0.83,0.61,1.0,0.83,5,0
14,proxy14,1.0,1.02,1.11,1.03,1.0,1.17,7,0
15,proxy15,0.97,0.68,1.25,1.0,1.0,1.33,8,0
