id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.0,1.09,0.92,1.0,1.0,1.0,8,0
2,proxy2,1.42,0.89,0.79,1.42,1.01,1.12,9,0
3,proxy3,0.81,1.09,0.85,0.81,1.0,0.75,6,0
4,proxy4,0.23,1.18,1.0,0.23,0.99,0.25,2,0
5,proxy5,1.49,1.14,1.01,1.49,1.0,1.0,8,0
6,proxy6,1.17,0.81,0.89,1.17,1.0,1.0,8,0
7,proxy7,0.69,1.06,1.17,0.69,0.99,0.5,4,0
8,proxy8,0.98,1.0,0.68,0.98,0.99,0.75,6,0
9,proxy9,0.83,0.68,1.02,0.83,0.99,0.62,5,0
10,proxy10,1.18,0.7,1.09,1.18,0.99,0.62,5,0
11,proxy11,0.26,0.94,0.74,0.26,0.99,0.38,3,0
12,proxy12,25.92,1.12,5.61,1.56,6.35,3.62,9,0
13,proxy13,1.24,0.7,0.86,1.24,1.0,1.25,10,0
14,proxy14,1.81,1.26,1.09,1.81,1.0,1.12,9,0
15,proxy15,0.95,0.71,1.05,0.95,1.0,1.0,8,0
