id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.84,0.74,1.03,0.84,1.0,0.87,17,0
2,proxy2,14.95,0.99,4.04,123.91,5.16,1.03,20,1
3,proxy3,1.11,1.04,0.98,1.11,1.0,1.13,22,0
4,proxy4,14.74,0.78,3.32,117.32,4.66,0.82,16,1
5,proxy5,0.84,1.22,0.65,0.84,0.98,0.87,17,0
6,proxy6,1.26,0.96,0.99,1.26,1.02,1.28,25,0
7,proxy7,1.22,1.22,0.81,1.22,1.02,1.38,27,0
8,proxy8,0.99,0.69,1.21,0.99,1.0,0.92,18,0
9,proxy9,0.96,0.73,1.01,0.96,1.0,0.87,17,0
10,proxy10,1.01,1.3,1.06,1.01,1.0,1.08,21,0
