id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,4.0600000000000005,10.486656912352688,14.7308752241301,0.4060000000000001,14.600000000000001,15,15,0
2,proxy2,8.330000000000002,12.32437902852988,27.338720742858694,0.5730000000000001,36.08674942323953,118,18,1
3,proxy3,3.999999999999999,23.805100707052926,25.735264421427868,0.40000000000000013,14.100000000000001,18,18,0
4,proxy4,3.29,22.313510640676974,21.344494992158715,0.329,13.9,12,12,0
5,proxy5,1.9599999999999997,16.09553421993674,16.59257815029516,0.196,11.7,9,9,0
6,proxy6,7.01,23.852846143384255,45.527388361546414,0.381,32.863491255172704,114,14,1
7,proxy7,3.4399999999999995,23.312697086815945,25.316269805783687,0.344,14.0,13,13,0
8,proxy8,2.05,14.146494435934047,18.2020823331428,0.20500000000000002,11.6,9,9,0
9,proxy9,3.9000000000000004,13.445345897685451,24.493725352394254,0.39000000000000007,13.4,15,15,0
10,proxy10,3.1199999999999997,27.704044279467507,28.794661273240763,0.31200000000000006,12.9,12,12,0
11,proxy11,2.34,21.59252990838082,14.98454155556841,0.234,12.200000000000001,8,8,0
12,proxy12,2.52,16.782750845881218,26.957660361647285,0.252,12.1,8,8,0
13,proxy13,2.9699999999999998,11.445293593291867,29.282310029976937,0.29700000000000004,12.4,12,12,0
14,proxy14,9.55,25.79193102853538,61.928647347705855,0.265,52.08638530345205,212,12,1
15,proxy15,2.7600000000000002,25.510854728964286,23.89300780978077,0.276,11.9,9,9,0
16,proxy16,1.9800000000000002,24.488783156468795,13.74812585588196,0.19800000000000004,12.600000000000001,11,11,0
17,proxy17,5.31,25.8379727724072,41.42596970067757,0.331,26.244788560588546,114,14,1
18,proxy18,3.42,12.038889561623943,26.998058156823053,0.3420000000000001,15.400000000000002,17,17,0
19,proxy19,5.3500000000000005,27.71199813705225,42.98485123823572,0.29500000000000004,37.40638412466674,112,12,1
20,proxy20,6.61,16.760070563740385,46.25142740622576,0.29100000000000004,37.68951679546048,110,10,1
21,proxy21,4.42,28.209905378277156,35.94177448282956,0.18200000000000002,41.28382338503144,109,9,1
22,proxy22,2.71,21.450784656767244,23.31271359249026,0.271,12.8,12,12,0
23,proxy23,3.5800000000000005,19.93093070988434,11.768410068083426,0.35800000000000004,13.9,12,12,0
24,proxy24,2.74,26.447009078099644,27.259739428897557,0.27399999999999997,12.600000000000001,11,11,0
25,proxy25,2.08,29.55441067691455,19.001557821836073,0.20800000000000002,11.3,8,8,0
