id,normal,abnormal,unknown
141.103.128.169,1,0,0
238.54.23.214,1,0,0
195.55.180.228,1,0,0
39.193.73.33,1,0,0
188.1.112.148,1,0,0
195.136.101.30,1,0,0
10.227.161.173,1,0,0
27.36.50.172,1,0,0
155.108.181.99,1,0,0
51.39.10.252,1,0,0
97.131.205.128,1,0,0
221.113.48.16,1,0,0
37.118.209.127,1,0,0
110.250.252.199,1,0,0
38.140.75.116,1,0,0
40.97.214.67,1,0,0
221.238.188.187,1,0,0
227.228.91.135,1,0,0
216.218.72.221,1,0,0
84.204.57.130,1,0,0
106.3.160.187,1,0,0
202.128.193.222,1,0,0
18.89.118.240,1,0,0
172.191.164.69,1,0,0
243.166.193.83,1,0,0
124.80.104.180,1,0,0
196.3.42.134,1,0,0
246.125.210.22,1,0,0
68.9.237.29,1,0,0
205.206.78.241,1,0,0
134.148.165.89,1,0,0
168.113.159.148,0,1,0
204.30.235.251,1,0,0
86.212.240.41,1,0,0
164.21.14.186,1,0,0
180.159.116.180,1,0,0
133.247.153.238,1,0,0
191.173.241.17,1,0,0
151.211.212.140,1,0,0
23.234.205.48,1,0,0
1.243.124.1,1,0,0
212.158.10.125,1,0,0
129.45.144.175,1,0,0
145.141.19.84,1,0,0
154.100.61.82,1,0,0
168.2.113.117,1,0,0
185.136.13.113,1,0,0
145.51.17.223,1,0,0
227.12.121.96,1,0,0
56.122.196.219,1,0,0
7.210.65.251,1,0,0
67.112.213.122,1,0,0
25.178.98.24,1,0,0
198.7.93.204,1,0,0
148.237.12.47,1,0,0
45.114.33.18,1,0,0
61.181.217.119,1,0,0
71.170.70.104,1,0,0
114.227.213.252,1,0,0
9.196.245.7,1,0,0
165.190.169.33,1,0,0
153.150.252.194,1,0,0
225.197.250.205,1,0,0
180.11.122.49,1,0,0
228.78.218.21,1,0,0
228.50.51.89,1,0,0
93.152.2.145,1,0,0
236.49.96.205,1,0,0
176.221.166.68,1,0,0
131.81.31.245,1,0,0
203.79.80.79,1,0,0
246.94.49.254,1,0,0
130.206.83.90,1,0,0
124.10.126.43,1,0,0
205.60.229.248,1,0,0
134.168.201.113,1,0,0
109.159.227.6,1,0,0
103.167.189.250,1,0,0
228.24.98.47,1,0,0
12.205.57.207,1,0,0
52.33.46.54,1,0,0
12.8.246.38,1,0,0
136.222.233.19,1,0,0
57.22.91.160,1,0,0
224.155.47.2,0,1,0
77.29.198.83,1,0,0
33.25.112.210,1,0,0
51.186.16.38,1,0,0
222.212.37.125,1,0,0
97.163.206.19,1,0,0
175.149.146.129,1,0,0
152.81.188.13,1,0,0
229.74.26.236,1,0,0
25.203.54.30,1,0,0
32.46.44.86,1,0,0
53.121.176.38,1,0,0
241.214.52.40,1,0,0
25.241.187.57,1,0,0
145.113.95.221,1,0,0
50.86.82.220,0,1,0
218.41.166.89,1,0,0
115.237.3.72,1,0,0
50.230.232.63,1,0,0
36.23.62.231,1,0,0
201.13.62.178,1,0,0
37.70.13.31,1,0,0
155.227.118.90,1,0,0
138.29.146.114,1,0,0
61.232.101.94,1,0,0
157.48.193.54,1,0,0
74.193.225.2,1,0,0
139.136.10.30,1,0,0
111.16.229.50,1,0,0
106.49.51.115,1,0,0
102.123.17.205,1,0,0
94.228.95.189,1,0,0
210.42.65.201,1,0,0
116.137.26.91,1,0,0
110.118.36.121,1,0,0
105.136.198.230,1,0,0
133.254.89.85,1,0,0
124.75.190.219,1,0,0
66.53.29.54,1,0,0
63.28.41.114,1,0,0
139.105.107.254,1,0,0
109.88.121.208,1,0,0
44.92.68.217,1,0,0
184.242.128.29,1,0,0
191.116.137.28,1,0,0
29.224.54.248,1,0,0
129.141.96.8,1,0,0
248.80.249.58,1,0,0
192.84.25.127,1,0,0
209.136.245.207,1,0,0
17.168.221.58,1,0,0
240.122.61.70,1,0,0
32.97.217.224,1,0,0
65.57.90.103,1,0,0
134.116.36.109,1,0,0
3.78.73.201,1,0,0
135.124.94.205,1,0,0
34.195.11.126,1,0,0
52.5.237.180,1,0,0
251.254.86.220,1,0,0
76.49.107.189,1,0,0
170.105.164.195,1,0,0
220.48.95.34,1,0,0
74.254.11.41,1,0,0
242.59.101.185,1,0,0
111.160.3.153,1,0,0
174.139.41.12,1,0,0
143.11.86.209,1,0,0
134.162.220.111,1,0,0
218.114.146.197,1,0,0
219.217.176.6,1,0,0
250.108.11.110,1,0,0
218.186.150.152,1,0,0
72.168.229.44,1,0,0
16.150.37.250,1,0,0
165.63.55.52,1,0,0
208.41.21.107,1,0,0
197.140.209.200,1,0,0
60.94.118.58,1,0,0
242.103.68.143,1,0,0
255.15.15.203,1,0,0
91.9.197.113,1,0,0
126.100.2.178,1,0,0
91.138.118.98,1,0,0
121.233.5.107,1,0,0
227.130.127.62,1,0,0
20.99.163.94,1,0,0
11.119.50.216,1,0,0
208.6.197.152,0,1,0
209.113.205.44,1,0,0
128.165.112.58,1,0,0
56.109.115.210,1,0,0
2.6.150.26,1,0,0
122.174.202.54,1,0,0
252.94.145.96,1,0,0
198.10.191.102,1,0,0
48.38.137.29,1,0,0
165.15.116.166,1,0,0
211.122.39.136,1,0,0
231.131.203.56,1,0,0
235.148.174.1,1,0,0
203.220.65.187,1,0,0
15.233.33.54,1,0,0
196.193.148.176,1,0,0
208.214.24.246,1,0,0
20.50.191.202,1,0,0
220.51.42.10,1,0,0
238.231.123.136,1,0,0
74.84.175.211,1,0,0
55.120.92.84,1,0,0
176.133.194.178,1,0,0
50.108.79.61,1,0,0
155.11.146.139,1,0,0
12.178.113.17,1,0,0
95.54.111.172,1,0,0
178.100.148.180,1,0,0
