id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.95,1.0,1.0,0.95,0.99,0.95,18,0
2,proxy2,1.0,0.82,1.0,1.0,1.0,1.0,19,0
3,proxy3,0.66,0.92,0.9,0.66,0.98,0.63,12,0
4,proxy4,0.69,1.1,0.8,0.69,0.99,0.63,12,0
5,proxy5,1.1,1.27,1.12,1.1,1.01,1.05,20,0
6,proxy6,16.72,1.28,4.02,126.43,4.95,1.42,27,1
7,proxy7,1.21,1.0,1.15,1.21,1.03,1.32,25,0
8,proxy8,0.6,1.16,1.38,0.6,1.0,0.89,17,0
9,proxy9,1.55,0.85,1.51,1.55,1.01,1.37,26,0
10,proxy10,1.15,1.19,0.99,1.15,1.0,1.26,24,0
