id,normal,abnormal,unknown
189.142.96.185,1,0,0
241.166.107.187,1,0,0
253.49.59.189,1,0,0
196.24.48.183,1,0,0
202.243.47.189,1,0,0
248.45.166.138,1,0,0
191.253.154.200,1,0,0
242.105.138.41,0,1,0
72.85.87.225,1,0,0
161.27.49.208,1,0,0
134.44.96.4,1,0,0
17.26.162.101,1,0,0
186.23.37.252,1,0,0
173.129.108.32,1,0,0
172.125.143.1,1,0,0
26.225.109.188,1,0,0
64.237.11.249,1,0,0
85.179.106.177,1,0,0
35.109.149.82,1,0,0
84.119.36.67,1,0,0
32.85.85.194,1,0,0
99.102.92.188,0,1,0
130.182.66.34,1,0,0
67.169.66.50,1,0,0
204.21.106.129,1,0,0
160.203.179.105,1,0,0
202.132.107.203,1,0,0
38.120.18.156,1,0,0
156.121.19.81,1,0,0
64.32.243.233,0,1,0
54.5.99.50,1,0,0
81.82.198.71,1,0,0
107.11.159.144,1,0,0
156.115.189.250,1,0,0
94.141.64.32,1,0,0
139.219.110.213,1,0,0
50.64.198.21,1,0,0
241.58.106.89,1,0,0
73.20.217.67,1,0,0
189.174.215.122,1,0,0
192.49.93.132,1,0,0
104.7.20.158,1,0,0
116.49.224.94,1,0,0
251.205.15.177,1,0,0
186.194.123.207,1,0,0
38.255.211.119,1,0,0
212.198.226.42,1,0,0
126.67.248.240,1,0,0
229.37.170.204,1,0,0
164.70.120.193,1,0,0
214.226.67.139,1,0,0
73.182.54.229,1,0,0
232.173.25.139,1,0,0
245.224.86.139,1,0,0
206.143.193.103,1,0,0
76.186.122.196,1,0,0
116.90.11.120,1,0,0
111.13.76.152,1,0,0
240.246.151.13,1,0,0
35.199.166.28,1,0,0
18.154.123.165,1,0,0
121.43.85.197,1,0,0
244.227.32.166,1,0,0
48.22.170.6,1,0,0
153.163.64.240,1,0,0
204.126.117.244,1,0,0
133.109.184.100,1,0,0
177.139.246.25,1,0,0
82.72.37.236,1,0,0
248.122.213.92,1,0,0
15.39.33.165,1,0,0
219.5.26.91,1,0,0
238.220.197.87,1,0,0
182.37.62.91,1,0,0
103.66.29.246,1,0,0
143.161.226.99,1,0,0
223.48.6.126,0,1,0
29.134.164.133,1,0,0
95.215.148.211,1,0,0
72.255.130.64,1,0,0
5.15.189.18,1,0,0
88.204.125.172,1,0,0
208.38.47.71,1,0,0
233.26.79.166,1,0,0
79.232.212.20,1,0,0
111.43.167.23,1,0,0
22.44.239.230,1,0,0
88.185.36.99,1,0,0
162.251.246.228,1,0,0
109.252.253.50,1,0,0
75.41.220.147,1,0,0
59.174.254.79,1,0,0
38.139.123.231,1,0,0
152.246.105.217,1,0,0
105.175.214.177,1,0,0
141.40.206.13,1,0,0
162.71.74.197,1,0,0
146.244.9.230,0,1,0
35.47.89.79,1,0,0
112.203.10.128,1,0,0
