id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.73,0.96,1.07,0.73,0.99,0.8,16,0
2,proxy2,1.0,1.0,0.98,1.0,1.01,1.0,20,0
3,proxy3,0.61,1.27,0.62,0.61,0.98,0.75,15,0
4,proxy4,1.06,0.8,0.82,1.06,1.0,1.1,22,0
5,proxy5,0.74,0.93,1.18,0.74,0.99,0.75,15,0
6,proxy6,1.18,1.23,1.0,1.18,1.01,0.9,18,0
7,proxy7,1.69,1.04,1.15,1.69,1.02,1.35,27,0
8,proxy8,14.58,0.93,3.92,129.76,5.62,1.3,26,1
9,proxy9,0.8,1.53,0.63,0.8,1.0,1.0,20,0
10,proxy10,1.4,0.82,1.13,1.4,1.0,1.05,21,0
