id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.4600000000000004,27.964613082301774,16.812253274719765,0.24600000000000002,12.7,11,11,0
2,proxy2,3.1600000000000006,16.23953007783587,10.289378473844204,0.316,13.1,14,14,0
3,proxy3,5.510000000000001,14.921136962362075,27.016525841055866,0.5509999999999999,14.7,16,16,0
4,proxy4,2.9399999999999995,24.523444645101165,24.783439089540714,0.29400000000000004,13.2,12,12,0
5,proxy5,24.480000000000008,29.838774145624406,27.4825532169686,2.447999999999999,14.2,20,20,1
6,proxy6,2.34,12.089246715170567,13.765689185892057,0.234,12.5,10,10,0
7,proxy7,5.2700000000000005,26.090128555564586,27.512422717252917,0.5270000000000001,15.6,20,20,0
8,proxy8,2.38,21.79046840422806,28.635643810485952,0.238,12.4,8,8,0
9,proxy9,7.26,25.2576994085877,42.23174365406156,0.40599999999999997,35.65505429124828,113,13,1
10,proxy10,4.97,10.624851967113802,19.676878225472745,0.4970000000000001,13.8,18,18,0
11,proxy11,8.0,22.206459503552693,46.17842956064479,0.42,31.751037231198758,112,12,1
12,proxy12,3.92,23.985405730410903,18.63823420953676,0.39200000000000007,13.7,14,14,0
13,proxy13,4.16,21.255658831003945,17.358993521094,0.41600000000000004,13.5,15,15,0
14,proxy14,3.1100000000000003,28.105021628710745,20.402743533983923,0.311,13.3,13,13,0
15,proxy15,3.140000000000001,21.158007054552638,27.58732377204212,0.31400000000000006,13.5,16,16,0
16,proxy16,82.51238471308028,17.87045675555183,52.98296942883496,54.23950383200526,42.665261951616394,12,12,1
17,proxy17,5.550000000000002,11.495612910406257,16.751294964273654,0.5550000000000002,15.399999999999999,22,22,0
18,proxy18,20.799999999999997,25.490827794068267,28.89147993362107,2.08,14.5,20,20,1
19,proxy19,3.899999999999999,25.11859444982748,21.523396392006916,0.39,13.3,15,15,0
20,proxy20,21.400000000000002,13.02988240068048,33.18138385932291,1.7600000000000002,32.32451200875637,119,19,1
