id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,3.3200000000000003,29.085184925341856,10.97345055873573,0.3320000000000001,13.0,13,13,0
2,proxy2,2.92,14.41616547857013,28.228048606613275,0.29200000000000004,14.5,13,13,0
3,proxy3,71.60734305342528,25.801447238304387,75.03335183838095,70.10624361959307,50.15195449971631,14,14,1
4,proxy4,1.34,29.641916047476638,11.12979585733592,0.134,10.8,5,5,0
5,proxy5,67.19741137910627,29.143509077707318,61.2501802609518,74.46710435832264,59.2098385717197,14,14,1
6,proxy6,6.3,10.53390509685277,20.289034860229435,0.6300000000000001,15.0,21,21,0
7,proxy7,3.3600000000000003,14.47751816769893,22.202308231063505,0.33599999999999997,13.9,14,14,0
8,proxy8,70.45221837452948,18.296904587380947,44.83694270650161,79.60118878970522,59.36757713225063,18,18,1
9,proxy9,17.14,23.274939433871225,20.14790325385973,1.7139999999999997,13.9,18,18,1
10,proxy10,2.75,12.601391533810931,16.848350871062973,0.27499999999999997,13.5,11,11,0
11,proxy11,7.220000000000001,14.845243223499875,41.73931855025667,0.22200000000000003,22.855162463575127,108,8,1
12,proxy12,2.83,23.289573524999707,27.70423208448685,0.283,11.5,10,10,0
13,proxy13,2.81,11.05003205812719,25.469692481697,0.281,12.6,11,11,0
14,proxy14,5.21,25.861671569291754,23.7005686831385,0.5209999999999999,14.2,19,19,0
15,proxy15,3.32,20.350433220139696,16.81808819892338,0.332,12.1,11,11,0
16,proxy16,54.859908234374124,28.45757341908662,46.93484043262221,77.73460673864557,55.106097523023934,16,16,1
17,proxy17,2.8299999999999996,20.938520206133937,28.234754479259493,0.28300000000000003,13.6,12,12,0
18,proxy18,5.3500000000000005,11.25841228434026,22.367865232711367,0.535,14.4,19,19,0
19,proxy19,2.0700000000000003,17.321135194256367,26.12542117543803,0.20700000000000002,14.0,12,12,0
20,proxy20,3.7399999999999998,16.46800758388208,13.102416257384439,0.374,13.4,16,16,0
21,proxy21,1.95,17.434689445113865,23.07631975857121,0.19500000000000003,12.4,8,8,0
22,proxy22,7.5,21.678332063854942,47.15092210462947,0.30000000000000004,24.512709644886463,113,13,1
23,proxy23,3.41,20.22719182378139,26.17371967603509,0.341,13.1,14,14,0
24,proxy24,2.1799999999999997,19.023779938442672,24.13420507382905,0.21800000000000003,12.2,9,9,0
25,proxy25,3.4299999999999997,21.406175869779595,18.358047374297417,0.34299999999999997,12.9,13,13,0
26,proxy26,15.520000000000001,25.231307962090955,15.642799138744076,1.5519999999999998,11.7,9,9,1
27,proxy27,3.98,28.301750323704347,12.209482329690125,0.398,13.100000000000001,12,12,0
28,proxy28,20.590000000000003,15.643116743448788,22.31879278236494,2.0589999999999997,14.2,20,20,1
29,proxy29,2.1500000000000004,25.552271900576162,24.46241219419138,0.21500000000000002,12.4,10,10,0
30,proxy30,3.13,17.905294820747404,12.276033270373148,0.31300000000000006,14.5,17,17,0
