id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.11,1.07,1.09,1.11,1.01,1.2,15,0
2,proxy2,0.6,0.78,1.06,0.6,1.0,0.72,9,0
3,proxy3,1.3,0.67,1.03,1.3,1.01,1.52,19,0
4,proxy4,0.94,0.95,0.8,0.94,1.01,1.2,15,0
5,proxy5,17.74,0.89,3.94,227.67,4.87,1.28,16,1
6,proxy6,36.0,0.87,6.5,366.65,9.65,0.88,11,1
7,proxy7,0.92,1.05,0.97,0.92,1.0,1.44,18,0
8,proxy8,20.91,1.15,4.35,208.66,4.87,0.8,10,1
9,proxy9,1.06,0.71,0.81,1.06,1.0,0.96,12,0
10,proxy10,1.48,1.18,1.09,1.48,1.0,1.28,16,0
11,proxy11,1.12,1.18,1.21,1.12,1.0,0.96,12,0
12,proxy12,0.94,0.94,1.3,0.94,0.99,0.88,11,0
13,proxy13,1.09,1.21,0.84,1.09,1.0,1.04,13,0
14,proxy14,0.89,1.21,0.71,0.89,0.99,0.96,12,0
15,proxy15,0.48,0.91,0.84,0.48,1.0,0.88,11,0
