id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,3.4399999999999995,14.325801435023562,18.46915381647533,0.34400000000000003,13.2,14,14,0
2,proxy2,1.94,15.177615557334416,29.493094902024882,0.194,11.9,9,9,0
3,proxy3,71.91523685837801,28.924424120833457,72.27977678134428,76.39903029483207,46.42759176057231,9,9,1
4,proxy4,2.82,22.71208023129057,27.48193570928193,0.282,12.7,9,9,0
5,proxy5,2.1999999999999997,21.065563445945003,23.724731526639594,0.22000000000000006,12.7,12,12,0
6,proxy6,2.1,10.262979469783664,22.60326922400692,0.21,11.1,5,5,0
7,proxy7,1.9,18.959009233266958,25.375752748147047,0.19,12.3,9,9,0
8,proxy8,2.6599999999999997,17.292944582741335,24.130237454967613,0.266,11.8,9,9,0
9,proxy9,128.23495820798482,10.907930814420093,92.49387498403857,141.92667037561347,95.74046815076288,12,12,1
10,proxy10,1.94,25.830463388244844,28.179177459767004,0.194,11.5,8,8,0
11,proxy11,2.99,11.21439772028487,25.942101999125814,0.29900000000000004,13.9,12,12,0
12,proxy12,2.9100000000000006,13.828218316920983,26.330396166940584,0.29100000000000004,13.4,15,15,0
13,proxy13,2.54,15.749617195013187,16.670958472372256,0.25400000000000006,13.0,12,12,0
14,proxy14,3.5899999999999994,13.649870150848354,28.725264761204667,0.3590000000000001,14.2,14,14,0
15,proxy15,3.6399999999999997,27.595020257996058,21.398831611200478,0.364,12.9,11,11,0
16,proxy16,5.24,21.76358308918379,22.42914153701989,0.5240000000000001,15.3,22,22,0
17,proxy17,1.73,22.51571032254608,23.673745250490622,0.17300000000000001,11.4,4,4,0
18,proxy18,3.43,22.227806125564502,25.524306854362734,0.34299999999999997,12.7,14,14,0
19,proxy19,2.9699999999999998,13.099375723024192,22.748229997841694,0.29700000000000004,12.0,10,10,0
20,proxy20,2.8400000000000003,20.140937775896692,20.79467590544774,0.28400000000000003,11.9,9,9,0
21,proxy21,3.95,12.050742573901594,22.296160233256604,0.395,13.3,14,14,0
22,proxy22,4.26,26.881415685149907,15.71695819660036,0.426,12.8,15,15,0
23,proxy23,67.35514803482843,14.560983426217945,57.9530229473018,78.86254693580031,52.56909581754961,19,19,1
24,proxy24,2.56,22.58532135605818,17.123940495326185,0.256,12.200000000000001,11,11,0
25,proxy25,1.9700000000000002,13.660514607717097,14.33329435176293,0.197,13.6,9,9,0
26,proxy26,58.562792704278124,12.35446704502846,73.88936328856494,79.01403472129046,47.58701369999498,8,8,1
27,proxy27,2.1599999999999997,17.61226176361601,10.121660873818543,0.216,13.6,11,11,0
28,proxy28,3.99,23.53333037621836,10.5153079807833,0.399,14.100000000000001,13,13,0
29,proxy29,73.60225096436584,19.852191840117346,58.542286106184164,62.619943552594016,42.686727694039675,10,10,1
30,proxy30,56.81445963378537,21.930657793075046,64.90598697570134,67.94545362228385,62.074537088522035,15,15,1
31,proxy31,3.3599999999999994,23.91701914710732,20.827167815646774,0.336,13.8,15,15,0
32,proxy32,2.66,23.246335547009313,27.902201643025446,0.266,12.2,9,9,0
33,proxy33,2.4000000000000004,11.593004793101564,24.15214421170152,0.24,13.600000000000001,12,12,0
34,proxy34,1.8199999999999998,26.753999845754908,20.373392022591364,0.18200000000000002,12.1,9,9,0
35,proxy35,2.7700000000000005,14.105664149974645,10.117125495764158,0.277,13.100000000000001,11,11,0
