id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,26.210.47.171,0,0.8535569599198717,6,2,5,11
2,227.61.16.177,11,0.273082998359491,10,2,5,26
3,92.186.126.197,27,0.5473080270604225,7,3,2,34
4,74.115.71.155,33,0.5653372027387366,2,0,3,16
5,27.186.127.209,1968,1.852275377443708,177,2,23,10
6,218.144.170.247,7,0.44737501756074194,2,2,1,32
7,176.236.65.7,50,0.4797456776677017,9,1,2,2
8,105.184.141.193,17,0.4514541043922765,9,1,4,17
9,144.54.213.242,15,0.5731446183612944,5,3,5,30
10,59.161.231.38,21,0.7516066886963648,1,2,3,34
11,3.7.121.218,41,0.19089318986333498,2,5,5,33
12,179.176.113.91,49,0.5251800637859735,6,1,4,6
13,138.15.76.253,23,0.8983986274308328,7,3,4,29
14,132.93.114.103,1739,0.9204469927697907,89,4,22,6
15,223.69.224.24,40,0.976550689540666,3,2,1,7
16,99.5.236.198,38,0.6886303465910264,4,0,4,32
17,160.87.66.229,49,0.8679882182449384,5,2,3,24
18,242.22.31.9,10,0.9315118156151412,10,3,2,27
19,27.244.189.219,15,0.1428580900568244,1,3,3,22
20,204.189.5.54,26,0.5792019762004968,1,4,1,22
21,163.16.209.106,35,0.4350538469775068,2,2,5,34
22,25.1.72.150,38,0.8167891056758839,1,3,5,14
23,127.89.11.172,25,0.1368153249363705,1,5,4,8
24,144.179.235.184,16,0.9251025872042682,3,0,1,33
25,189.156.227.228,28,0.39102681955782503,1,5,1,3
26,244.68.122.39,49,0.20623159246049755,2,3,3,31
27,211.100.93.168,9,0.7449927118652222,10,0,4,25
28,7.251.133.240,2,0.990625667151507,5,3,3,31
29,89.128.122.150,41,0.3065757277858352,2,5,1,7
30,133.131.82.185,9,0.5038674188389753,2,5,4,25
31,64.220.12.57,30,0.9125497883260567,9,1,3,5
32,58.45.79.141,25,0.7363707182349701,10,2,1,6
33,53.81.204.226,41,0.9342796392067073,2,5,3,15
34,202.17.1.187,19,0.3176097042321082,4,2,2,31
35,227.205.136.79,21,0.8569509002843192,9,0,5,12
36,100.135.10.199,36,0.5146430268182609,6,1,5,23
37,252.129.222.152,8,0.8724014758409973,3,0,1,8
38,163.20.68.185,13,0.35770577433049944,3,3,2,18
39,161.62.246.122,23,0.1555184828033432,6,0,3,34
40,229.31.146.56,38,0.8625390017656897,1,5,5,28
41,144.229.234.213,8,0.9304658134148385,1,4,2,6
42,178.172.36.139,28,0.38665602890429196,8,5,3,1
43,169.133.214.151,45,0.5212582729164622,10,1,1,27
44,233.6.224.244,16,0.25180040792140024,4,1,3,28
45,224.105.154.222,9,0.15570764348421307,10,4,4,9
46,48.54.225.149,11,0.524277656570842,6,4,5,19
47,125.12.52.49,33,0.44901895004640113,1,2,2,3
48,204.17.137.137,22,0.2259046624922202,7,1,2,15
49,225.132.182.121,22,0.28066864035626116,4,2,4,10
50,129.179.194.11,5,0.8716008147110212,2,0,5,11
51,191.239.142.178,29,0.24371360411726317,8,0,3,33
52,12.19.99.195,49,0.444080850253901,4,3,5,33
53,108.183.199.73,9,0.8063109839558228,3,4,2,33
54,109.57.77.225,17,0.7567671099980696,3,3,2,20
55,154.27.158.15,14,0.9443697843563168,8,1,4,19
56,176.107.91.64,32,0.3654970896912839,4,5,2,30
57,78.149.26.103,33,0.8933909945156625,10,1,3,27
58,190.231.51.255,33,0.15256170610033423,7,2,5,10
59,154.236.125.71,1516,1.1423925299002182,178,4,27,5
60,236.204.48.71,46,0.4916435009173158,10,4,3,9
61,23.189.90.71,50,0.49500185814582665,1,4,4,32
62,85.96.47.160,11,0.7227143736604459,3,5,4,30
63,213.67.159.14,25,0.5027403371815244,2,5,2,19
64,32.190.9.181,31,0.8439926549532374,10,4,5,35
65,139.232.199.176,12,0.437523056391084,6,5,3,25
66,46.63.23.186,36,0.15262309262693197,6,1,1,10
67,149.168.221.191,1,0.3332813366848521,1,1,2,10
68,71.187.40.67,11,0.31271587494789244,2,1,2,18
69,53.238.36.123,37,0.8450535008717832,1,0,2,20
70,97.85.121.142,41,0.4632999135450413,9,1,4,20
71,171.229.106.190,2,0.6865883404602254,1,1,4,21
72,85.219.172.91,9,0.8054982559880942,10,3,2,13
73,113.106.147.51,36,0.4308016899550753,1,2,4,21
74,205.252.129.220,17,0.1780168502171527,3,2,2,29
75,91.10.51.225,22,0.585577302974947,3,5,1,32
76,42.41.101.224,26,0.9456817030492374,8,2,2,24
77,102.152.242.77,19,0.2233480784299112,5,5,5,3
78,90.143.134.63,12,0.1693723126957782,1,2,1,8
79,71.14.153.74,46,0.4008409514727781,10,0,4,33
80,79.203.89.59,38,0.7476605817973716,1,1,2,10
81,108.152.108.3,4,0.2605941635261163,4,0,3,34
82,215.12.35.159,37,0.37455684418602675,8,3,2,9
83,114.124.31.41,5,0.2061992145464675,6,0,5,22
84,250.46.192.130,46,0.18223020975985682,1,0,1,27
85,134.171.159.253,28,0.706008399041185,10,0,2,21
86,127.53.234.73,14,0.7173848563182214,1,0,5,17
87,25.58.143.165,41,0.306893530309339,4,0,3,34
88,53.95.165.45,14,0.6217288653442887,3,4,4,31
89,114.135.127.67,11,0.7518455119115657,7,3,2,11
90,225.233.44.238,45,0.8597248567543406,10,1,5,35
91,94.165.43.214,40,0.8923699996185487,7,3,1,15
92,255.19.43.71,41,0.4460183825824664,10,4,2,31
93,246.160.12.56,14,0.6565814761720429,9,5,5,21
94,180.112.163.171,1680,1.8353488097672441,168,0,20,5
95,31.151.190.84,28,0.7530039745929762,4,2,3,26
96,218.72.255.196,25,0.8688407911275228,10,1,1,29
97,237.187.191.179,30,0.2467841009385553,3,5,3,6
98,242.114.40.119,16,0.9888826494147198,1,5,2,7
99,86.169.214.162,28,0.2336093386328349,3,3,1,25
100,34.234.30.133,13,0.5113129695136152,5,1,1,7
101,101.242.4.3,10,0.37371595592012363,1,0,2,28
102,251.237.244.144,42,0.8133945236268414,4,2,5,4
103,19.114.92.151,19,0.7600942437368658,5,0,1,34
104,218.186.10.57,13,0.4997242509725073,10,3,5,2
105,206.81.190.17,32,0.6537456320728471,9,1,5,15
106,158.229.111.220,35,0.19917917176507055,2,5,1,4
107,101.225.53.136,48,0.3360733826920388,3,5,1,16
108,46.11.46.172,47,0.5920776822414582,8,4,5,31
109,248.204.95.241,12,0.13441091771259345,3,0,1,29
110,22.220.205.92,6,0.22137355286068533,2,4,1,14
111,179.80.134.246,43,0.5543574036282337,4,0,5,14
112,186.7.149.21,32,0.22369483205592286,5,4,3,35
113,156.206.161.19,20,0.723374482464789,6,2,1,5
114,62.211.118.171,48,0.7928755149471721,6,5,1,11
115,168.11.163.39,34,0.5720464900728105,7,3,1,21
116,223.160.119.244,46,0.6588690909328134,2,5,2,9
117,177.116.149.44,10,0.29931438684524136,7,2,2,18
118,16.224.183.250,19,0.8016298073577222,7,3,3,21
119,43.167.148.7,16,0.9439623457286368,5,1,2,28
120,248.66.130.225,37,0.49627011871932836,6,0,5,7
121,216.152.2.112,13,0.24712159711926693,4,5,5,10
122,1.254.104.222,31,0.597754567506687,3,1,4,9
123,65.192.243.11,36,0.8680550153664411,5,0,2,34
124,40.141.161.246,33,0.5374236843164772,7,5,5,14
125,180.122.79.115,35,0.8806760737943773,3,5,5,26
126,12.149.161.24,37,0.5410175077574904,1,1,1,2
127,184.170.107.21,16,0.919994475286727,9,2,5,13
128,234.138.23.193,19,0.4222301511580019,6,2,5,7
129,113.121.19.136,11,0.15195670621739601,6,4,3,3
130,74.24.248.231,30,0.34951818540994156,7,3,5,26
131,69.236.44.214,32,0.396810057733351,2,4,2,11
132,139.122.241.7,39,0.5239224317194836,8,4,4,24
133,157.227.176.242,25,0.8958640646557579,2,1,3,26
134,227.231.66.71,14,0.5767490783365121,6,5,5,6
135,53.245.68.51,0,0.4689072900033996,10,5,1,33
136,108.3.91.163,9,0.9504936500910772,8,5,3,17
137,181.95.209.46,25,0.10893862605645588,3,5,4,26
138,192.44.246.89,27,0.8355304635138749,5,2,3,10
139,196.123.158.68,50,0.8039644031328391,1,0,1,12
140,121.5.173.184,27,0.45463921919008465,8,2,2,32
