id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.59,0.79,0.92,0.59,0.99,0.57,8,0
2,proxy2,0.98,0.73,1.0,0.98,1.01,1.0,14,0
3,proxy3,24.93,1.03,4.22,228.56,5.68,1.21,17,1
4,proxy4,0.55,0.61,1.12,0.55,0.99,0.79,11,0
5,proxy5,1.0,1.09,0.76,1.0,1.0,0.86,12,0
6,proxy6,24.18,1.09,4.1,237.89,5.01,0.86,12,1
7,proxy7,1.37,0.89,1.07,1.37,1.0,1.14,16,0
8,proxy8,1.91,0.81,1.27,1.91,1.0,1.36,19,0
9,proxy9,0.67,1.08,0.81,0.67,1.0,0.86,12,0
10,proxy10,1.38,1.08,1.2,1.38,1.0,1.21,17,0
11,proxy11,23.81,0.61,3.36,184.64,5.71,1.14,16,1
12,proxy12,1.3,1.05,0.84,1.3,1.01,1.07,15,0
13,proxy13,22.57,1.09,3.69,211.06,4.9,0.5,7,1
14,proxy14,1.23,1.03,0.88,1.23,1.02,1.14,16,0
15,proxy15,0.69,1.0,1.15,0.69,0.98,0.57,8,0
