id,normal,direct,slow,steal
191.2.62.158,1,0,0,0
170.75.176.194,1,0,0,0
193.177.174.165,1,0,0,0
50.249.20.206,1,0,0,0
185.205.152.55,1,0,0,0
165.204.185.60,1,0,0,0
152.241.236.73,1,0,0,0
133.223.207.89,1,0,0,0
100.157.87.155,1,0,0,0
95.117.47.186,1,0,0,0
24.74.125.228,1,0,0,0
29.177.115.72,1,0,0,0
131.112.184.167,1,0,0,0
79.149.31.121,1,0,0,0
243.189.43.46,1,0,0,0
235.172.111.230,1,0,0,0
192.125.167.196,1,0,0,0
143.195.16.10,1,0,0,0
43.74.33.133,1,0,0,0
5.5.219.65,1,0,0,0
39.179.203.238,1,0,0,0
103.222.46.170,1,0,0,0
43.162.193.126,1,0,0,0
155.122.43.245,1,0,0,0
105.54.190.180,1,0,0,0
66.51.239.72,1,0,0,0
25.54.57.21,1,0,0,0
132.48.148.140,1,0,0,0
229.88.222.30,1,0,0,0
118.95.229.169,1,0,0,0
68.143.21.27,1,0,0,0
179.46.187.109,1,0,0,0
189.145.175.100,1,0,0,0
158.46.20.150,1,0,0,0
105.19.128.224,1,0,0,0
57.246.238.43,1,0,0,0
14.25.84.69,1,0,0,0
63.88.232.53,1,0,0,0
227.115.185.226,1,0,0,0
60.15.91.113,1,0,0,0
242.22.14.122,1,0,0,0
232.171.133.224,1,0,0,0
38.204.57.149,1,0,0,0
91.36.228.251,1,0,0,0
42.114.77.40,1,0,0,0
212.209.220.86,1,0,0,0
179.218.229.246,1,0,0,0
174.122.60.15,1,0,0,0
85.248.181.87,1,0,0,0
9.47.23.150,1,0,0,0
56.49.166.64,1,0,0,0
100.82.109.147,1,0,0,0
51.75.18.111,1,0,0,0
73.43.224.148,1,0,0,0
209.214.170.87,1,0,0,0
212.92.83.144,1,0,0,0
63.70.94.186,1,0,0,0
44.76.250.210,1,0,0,0
79.51.50.220,1,0,0,0
221.124.224.231,1,0,0,0
94.33.61.82,1,0,0,0
155.33.229.228,1,0,0,0
173.58.68.25,1,0,0,0
21.197.23.171,1,0,0,0
212.14.142.173,1,0,0,0
142.203.218.51,1,0,0,0
114.204.236.43,1,0,0,0
2.194.156.111,1,0,0,0
152.139.155.163,1,0,0,0
197.154.15.239,1,0,0,0
122.47.137.191,1,0,0,0
246.225.229.17,1,0,0,0
155.73.64.23,1,0,0,0
122.244.142.115,1,0,0,0
51.136.4.32,1,0,0,0
225.17.250.121,1,0,0,0
204.163.69.239,1,0,0,0
17.188.133.220,1,0,0,0
206.35.96.232,1,0,0,0
184.123.177.185,1,0,0,0
46.112.28.180,1,0,0,0
134.112.6.178,1,0,0,0
218.241.110.73,1,0,0,0
206.89.183.120,1,0,0,0
112.49.133.3,1,0,0,0
250.107.65.159,1,0,0,0
187.146.104.181,1,0,0,0
149.56.163.108,1,0,0,0
212.96.126.130,1,0,0,0
180.127.185.160,1,0,0,0
170.145.191.67,1,0,0,0
71.125.54.79,1,0,0,0
52.44.245.191,1,0,0,0
52.15.2.72,1,0,0,0
67.79.252.12,1,0,0,0
173.133.246.228,1,0,0,0
170.179.11.1,1,0,0,0
169.43.18.122,1,0,0,0
178.236.142.250,1,0,0,0
163.144.231.231,1,0,0,0
2.15.66.60,1,0,0,0
11.163.177.177,1,0,0,0
19.186.40.118,1,0,0,0
207.59.251.18,1,0,0,0
117.144.167.90,1,0,0,0
101.135.241.232,1,0,0,0
101.110.109.121,1,0,0,0
126.146.215.91,1,0,0,0
71.181.231.79,1,0,0,0
124.46.71.32,1,0,0,0
16.209.87.243,1,0,0,0
208.175.27.49,1,0,0,0
229.139.227.162,1,0,0,0
139.149.168.161,1,0,0,0
145.150.89.46,1,0,0,0
213.207.91.152,1,0,0,0
53.64.95.31,1,0,0,0
159.206.127.195,1,0,0,0
107.165.130.171,1,0,0,0
120.50.242.117,1,0,0,0
191.3.48.26,1,0,0,0
171.224.60.129,1,0,0,0
4.175.140.203,1,0,0,0
193.80.17.50,1,0,0,0
230.241.241.134,1,0,0,0
249.3.37.78,1,0,0,0
183.159.235.111,1,0,0,0
189.190.200.189,1,0,0,0
182.69.56.84,1,0,0,0
178.44.75.36,1,0,0,0
157.43.63.79,1,0,0,0
106.67.128.115,1,0,0,0
245.25.239.157,1,0,0,0
99.159.169.77,1,0,0,0
144.129.34.63,1,0,0,0
26.8.60.33,1,0,0,0
129.79.189.170,1,0,0,0
42.190.205.173,1,0,0,0
243.113.41.160,1,0,0,0
