id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.78,1.0,1.05,0.82,1.01,1.06,9,0
2,proxy2,1.0,0.79,1.19,1.05,1.01,0.94,8,0
3,proxy3,0.72,0.71,1.15,0.76,1.0,0.82,7,0
4,proxy4,1.0,1.18,1.08,1.05,1.01,1.18,10,0
5,proxy5,1.66,0.91,1.02,1.75,1.0,1.06,9,0
6,proxy6,1.0,0.7,0.7,1.05,1.0,1.06,9,0
7,proxy7,0.8,1.19,0.79,0.84,1.0,0.94,8,0
8,proxy8,0.51,0.97,0.99,0.53,1.0,0.59,5,0
9,proxy9,0.44,0.93,1.07,0.46,0.99,0.35,3,0
10,proxy10,1.07,1.11,1.04,1.12,1.01,1.18,10,0
11,proxy11,0.91,1.14,1.12,0.95,0.99,0.82,7,0
12,proxy12,1.26,0.98,0.75,1.32,1.0,0.94,8,0
13,proxy13,18.91,0.68,4.82,0.95,10.07,3.29,8,0
14,proxy14,0.66,0.68,1.12,0.69,1.0,0.71,6,0
15,proxy15,0.71,0.68,0.91,0.74,1.0,0.82,7,0
16,proxy16,1.02,1.04,0.65,1.07,1.0,1.06,9,0
17,proxy17,1.92,1.12,0.71,2.02,1.01,1.53,13,0
18,proxy18,1.21,1.16,0.71,1.27,1.02,1.53,13,0
19,proxy19,0.93,0.76,0.98,0.98,1.0,0.82,7,0
20,proxy20,0.71,0.95,1.19,0.75,1.0,0.94,8,0
21,proxy21,18.61,0.87,4.94,1.66,6.1,3.65,11,0
22,proxy22,1.26,1.08,0.76,1.32,1.0,0.82,7,0
23,proxy23,1.57,0.68,1.14,1.65,1.02,1.29,11,0
24,proxy24,1.09,0.92,1.16,1.15,1.0,0.94,8,0
25,proxy25,25.48,0.99,6.06,1.21,7.17,3.29,8,0
26,proxy26,0.54,0.71,1.0,0.56,0.99,0.71,6,0
27,proxy27,0.87,1.08,0.61,0.92,0.99,0.82,7,0
28,proxy28,1.04,1.11,1.01,1.09,1.0,0.71,6,0
29,proxy29,1.25,0.86,1.06,1.31,1.0,1.06,9,0
30,proxy30,0.58,0.71,0.8,0.61,1.0,0.82,7,0
31,proxy31,0.33,1.27,0.78,0.35,0.99,0.35,3,0
32,proxy32,0.9,1.21,0.63,0.94,0.99,0.71,6,0
33,proxy33,1.34,1.14,6.5,1.41,9.17,3.53,10,0
34,proxy34,19.25,0.91,5.63,1.3,9.91,3.53,10,0
35,proxy35,25.15,0.84,7.11,0.86,10.02,3.18,7,0
36,proxy36,0.57,0.75,0.71,0.6,1.0,0.59,5,0
37,proxy37,1.17,1.0,0.89,1.23,1.01,1.18,10,0
38,proxy38,1.76,0.65,0.62,1.85,1.01,1.29,11,0
39,proxy39,0.84,1.2,0.99,0.88,0.99,1.06,9,0
40,proxy40,0.99,1.19,1.06,1.04,0.99,0.82,7,0
41,proxy41,0.43,0.98,0.91,0.45,0.99,0.47,4,0
42,proxy42,0.56,1.07,1.0,0.59,1.0,0.71,6,0
43,proxy43,1.3,0.88,1.19,1.37,1.01,1.53,13,0
44,proxy44,1.59,0.77,1.05,1.67,1.0,1.41,12,0
45,proxy45,0.87,0.91,1.03,0.92,1.01,0.94,8,0
46,proxy46,0.59,0.8,1.03,0.62,0.99,0.47,4,0
47,proxy47,0.56,1.13,0.83,0.59,1.0,0.59,5,0
48,proxy48,0.77,0.76,0.96,0.81,1.0,0.82,7,0
49,proxy49,23.91,0.97,6.5,1.09,7.32,3.53,10,0
50,proxy50,1.42,1.15,0.75,1.49,1.01,1.29,11,0
51,proxy51,1.09,0.99,0.81,1.14,1.01,1.29,11,0
52,proxy52,19.66,0.76,6.53,0.72,6.13,3.06,6,0
53,proxy53,0.74,0.95,1.15,0.78,0.99,0.71,6,0
54,proxy54,0.67,0.76,1.04,0.71,0.99,0.59,5,0
55,proxy55,11.79,1.21,6.26,1.14,8.88,3.53,10,0
56,proxy56,19.29,0.71,7.08,1.35,9.86,3.41,9,0
57,proxy57,1.16,1.21,0.79,1.22,1.01,1.18,10,0
58,proxy58,1.33,1.28,0.91,1.4,1.0,1.18,10,0
59,proxy59,0.88,1.2,0.95,0.92,1.0,1.18,10,0
60,proxy60,0.38,0.78,0.74,0.4,1.0,0.47,4,0
61,proxy61,1.27,1.14,0.66,1.34,0.99,1.06,9,0
62,proxy62,0.3,0.66,1.15,0.32,0.99,0.24,2,0
63,proxy63,0.96,0.89,1.04,1.01,0.99,0.71,6,0
64,proxy64,1.36,0.71,0.8,1.43,1.01,1.53,13,0
65,proxy65,1.6,1.01,0.74,1.68,1.01,1.29,11,0
66,proxy66,1.08,1.0,1.14,1.14,1.0,1.18,10,0
67,proxy67,1.34,0.92,1.13,1.41,1.02,1.06,9,0
68,proxy68,0.94,1.05,0.63,0.99,1.0,0.82,7,0
69,proxy69,1.08,1.13,1.01,1.14,1.0,0.82,7,0
70,proxy70,0.57,1.18,0.8,0.6,1.0,0.71,6,0
71,proxy71,1.14,1.05,0.65,1.2,1.0,1.18,10,0
72,proxy72,0.57,1.27,0.62,0.6,1.0,0.71,6,0
73,proxy73,1.25,1.2,0.98,1.31,1.0,1.06,9,0
74,proxy74,0.5,1.21,0.82,0.53,0.99,0.59,5,0
75,proxy75,0.94,1.29,0.82,0.99,1.0,1.06,9,0
76,proxy76,0.9,1.05,1.07,0.95,0.99,1.18,10,0
77,proxy77,0.61,0.82,1.02,0.64,1.0,1.06,9,0
78,proxy78,1.79,1.15,0.73,1.88,1.01,1.41,12,0
79,proxy79,0.72,1.2,0.83,0.76,1.0,0.59,5,0
80,proxy80,0.96,1.2,0.85,1.01,1.01,1.18,10,0
81,proxy81,1.6,1.18,1.15,1.68,1.02,1.53,13,0
82,proxy82,1.39,0.94,0.86,1.46,1.02,1.53,13,0
83,proxy83,0.6,1.11,0.75,0.63,1.0,0.82,7,0
84,proxy84,1.38,0.74,1.01,1.45,1.01,1.29,11,0
85,proxy85,0.66,0.97,1.15,0.69,1.0,0.59,5,0
86,proxy86,1.12,1.14,1.1,1.18,1.01,1.18,10,0
87,proxy87,0.81,0.94,0.77,0.85,1.0,0.82,7,0
88,proxy88,0.78,1.1,0.96,0.82,1.0,0.71,6,0
89,proxy89,0.49,0.69,0.61,0.51,1.0,0.59,5,0
90,proxy90,0.91,1.09,1.1,0.96,1.01,0.94,8,0
91,proxy91,16.86,1.23,6.02,0.84,7.05,2.94,5,0
92,proxy92,0.59,1.18,0.7,0.62,1.0,0.82,7,0
93,proxy93,22.47,1.19,5.72,1.12,9.77,3.18,7,0
94,proxy94,1.13,0.88,1.2,1.19,1.01,0.82,7,0
95,proxy95,1.22,1.02,0.85,1.28,1.0,1.18,10,0
96,proxy96,1.17,1.09,1.01,1.23,0.99,0.94,8,0
97,proxy97,0.74,1.05,0.62,0.78,0.99,0.59,5,0
98,proxy98,0.24,0.81,1.08,0.26,0.99,0.35,3,0
99,proxy99,0.58,0.9,1.14,0.61,1.0,0.71,6,0
100,proxy100,1.32,1.11,0.67,1.39,1.0,1.06,9,0
