id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,3.74,25.751621950629186,14.600747044535073,0.374,13.700000000000001,15,15,0
2,proxy2,2.22,25.66904951126388,28.59234819892422,0.222,12.5,7,7,0
3,proxy3,6.370000000000001,11.959607220367626,23.14645372057142,0.297,24.325522262566373,108,8,1
4,proxy4,7.75,19.937998351508025,44.104055782683,0.3450000000000001,36.42493517664636,111,11,1
5,proxy5,7.24,18.335439544060865,41.09069565526903,0.31400000000000006,29.806444918524882,112,12,1
6,proxy6,5.7700000000000005,13.440521382550006,31.996979366005434,0.20700000000000002,24.2948004344603,109,9,1
7,proxy7,2.0,16.888975265831572,18.713824179684092,0.2,12.1,7,7,0
8,proxy8,0.7,19.924216481639803,11.339846711923157,0.07,10.8,3,3,0
9,proxy9,3.1900000000000004,14.254473107396851,15.378839762279254,0.319,12.5,14,14,0
10,proxy10,2.6999999999999997,15.12614159744074,16.55837969085043,0.27,13.1,9,9,0
11,proxy11,1.71,14.37352079664679,22.373950543669196,0.17099999999999999,11.9,6,6,0
12,proxy12,0.67,28.87136911091686,24.89971628670553,0.067,10.3,2,2,0
13,proxy13,9.860000000000001,19.7879192126978,37.30888893266458,0.5160000000000001,37.186236637104386,117,17,1
14,proxy14,0.61,26.23504895986715,23.272533967389812,0.061,11.0,5,5,0
15,proxy15,4.68,25.40864553675502,23.6490035931824,0.46799999999999997,14.0,14,14,0
16,proxy16,8.48,22.584964583250883,30.321711980890065,0.388,38.7405193212267,113,13,1
17,proxy17,2.9400000000000004,11.57731471341972,15.38952079367977,0.29400000000000004,12.0,10,10,0
18,proxy18,3.3700000000000006,21.365577697270137,25.2628810401219,0.3370000000000001,12.3,12,12,0
19,proxy19,2.85,20.29743941321165,22.41265187310317,0.28500000000000003,12.8,9,9,0
20,proxy20,7.15,21.01712476404824,41.365339202826775,0.405,36.96395279847502,117,17,1
