id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.93,0.86,0.71,0.93,1.0,0.57,4,0
2,proxy2,0.72,0.9,1.07,0.72,1.0,0.71,5,0
3,proxy3,0.78,0.83,1.29,0.78,1.0,0.71,5,0
4,proxy4,0.98,1.2,1.1,0.98,1.0,0.71,5,0
5,proxy5,0.99,0.83,1.07,0.99,1.0,0.86,6,0
6,proxy6,1.32,1.03,1.2,1.32,1.0,1.0,7,0
7,proxy7,0.29,1.01,0.83,0.29,0.99,0.29,2,0
8,proxy8,1.2,1.04,0.88,1.2,1.0,1.14,8,0
9,proxy9,1.5,1.15,1.2,1.5,1.02,1.43,10,0
10,proxy10,1.17,1.0,0.81,1.17,1.01,1.14,8,0
11,proxy11,1.0,0.75,1.0,1.0,0.99,0.86,6,0
12,proxy12,1.43,1.19,0.97,1.43,1.0,1.0,7,0
13,proxy13,1.51,0.99,0.94,1.51,1.01,1.86,13,0
14,proxy14,23.81,1.16,5.26,1.23,10.85,3.71,6,0
15,proxy15,0.85,0.89,0.7,0.85,1.01,1.14,8,0
