id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.4,0.78,1.28,0.44,0.99,0.43,3,0
2,proxy2,1.04,1.19,0.9,1.14,0.99,0.71,5,0
3,proxy3,21.97,0.79,4.62,0.77,7.82,3.57,5,0
4,proxy4,0.97,1.08,0.99,1.07,0.99,0.86,6,0
5,proxy5,1.15,1.11,1.06,1.26,1.0,1.14,8,0
6,proxy6,1.41,1.05,0.78,1.56,1.0,1.29,9,0
7,proxy7,0.91,0.9,0.73,1.0,1.0,1.29,9,0
8,proxy8,0.38,0.72,0.71,0.42,0.99,0.43,3,0
9,proxy9,1.54,0.94,1.16,1.7,1.01,1.71,12,0
10,proxy10,1.0,0.68,1.16,1.1,1.0,1.0,7,0
11,proxy11,1.6,1.04,1.0,1.76,1.01,1.71,12,0
12,proxy12,0.85,1.15,1.01,0.93,1.0,1.0,7,0
13,proxy13,22.5,1.28,7.63,0.76,10.54,3.43,4,0
14,proxy14,0.71,0.8,0.69,0.78,1.0,0.71,5,0
15,proxy15,0.71,1.0,0.91,0.78,0.99,0.71,5,0
