id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.92,0.91,0.64,0.92,1.0,1.0,12,0
2,proxy2,17.64,0.78,2.84,162.6,4.59,1.58,19,1
3,proxy3,1.09,1.18,1.25,1.09,1.0,1.33,16,0
4,proxy4,23.08,0.84,3.53,159.13,5.79,1.33,16,1
5,proxy5,1.75,0.82,1.04,1.75,1.01,1.67,20,0
6,proxy6,0.42,1.23,0.69,0.42,0.98,0.42,5,0
7,proxy7,0.82,1.29,0.66,0.82,1.01,1.08,13,0
8,proxy8,1.08,1.09,1.11,1.08,1.0,1.08,13,0
9,proxy9,0.72,1.11,1.13,0.72,1.0,0.92,11,0
10,proxy10,1.46,1.02,0.94,1.46,0.99,1.0,12,0
11,proxy11,0.7,0.71,0.84,0.7,0.99,0.75,9,0
12,proxy12,1.38,0.79,1.05,1.38,1.02,1.42,17,0
13,proxy13,1.1,0.98,0.96,1.1,0.99,1.0,12,0
14,proxy14,0.8,0.94,1.25,0.8,0.98,1.0,12,0
15,proxy15,42.74,0.71,4.78,393.51,10.34,1.08,13,1
