id,normal,abnormal,unknown
203.38.97.151,1,0,0
169.43.193.38,1,0,0
191.137.130.160,1,0,0
22.58.238.186,1,0,0
73.250.222.57,1,0,0
137.251.157.7,1,0,0
155.132.2.60,1,0,0
155.223.150.48,1,0,0
130.133.84.92,1,0,0
89.215.72.134,1,0,0
197.147.35.27,1,0,0
180.139.231.196,1,0,0
131.26.81.56,1,0,0
219.155.19.215,1,0,0
84.129.238.219,1,0,0
144.59.50.24,1,0,0
198.173.232.122,1,0,0
132.81.35.198,1,0,0
213.117.7.211,1,0,0
137.176.188.94,1,0,0
142.147.36.161,1,0,0
171.198.77.103,1,0,0
116.16.194.121,1,0,0
255.149.69.231,1,0,0
218.33.243.105,1,0,0
145.47.128.183,1,0,0
253.13.248.206,1,0,0
80.139.106.164,1,0,0
53.199.67.138,1,0,0
60.242.141.46,1,0,0
231.43.220.232,1,0,0
28.156.85.14,1,0,0
27.46.101.137,1,0,0
185.31.54.26,1,0,0
155.126.39.71,1,0,0
4.177.44.32,1,0,0
83.70.11.30,1,0,0
236.34.218.57,1,0,0
13.191.90.2,1,0,0
119.33.102.242,1,0,0
153.246.251.34,1,0,0
189.58.60.218,1,0,0
162.86.73.110,1,0,0
66.137.10.216,1,0,0
7.129.191.194,1,0,0
186.160.205.133,1,0,0
95.6.163.17,1,0,0
77.30.194.39,1,0,0
28.13.118.13,1,0,0
5.170.249.39,1,0,0
219.216.165.140,1,0,0
20.86.80.197,1,0,0
193.128.20.184,1,0,0
212.172.24.93,1,0,0
8.126.126.224,1,0,0
176.170.135.19,1,0,0
161.152.166.198,1,0,0
34.54.154.209,1,0,0
26.33.205.155,1,0,0
48.50.221.51,1,0,0
68.6.246.90,1,0,0
167.235.48.174,1,0,0
212.230.133.213,1,0,0
110.74.108.87,1,0,0
212.54.102.86,1,0,0
235.72.253.15,1,0,0
143.53.208.26,1,0,0
47.232.23.167,1,0,0
19.246.66.191,1,0,0
136.47.224.214,0,1,0
194.133.237.94,1,0,0
93.243.236.34,1,0,0
142.91.197.5,1,0,0
75.14.151.233,1,0,0
105.210.241.76,1,0,0
45.14.60.24,1,0,0
199.107.119.20,1,0,0
39.112.155.36,1,0,0
123.101.177.254,1,0,0
244.98.226.124,1,0,0
63.75.142.254,1,0,0
83.47.67.200,1,0,0
172.53.5.212,1,0,0
134.128.18.162,1,0,0
230.6.212.176,1,0,0
180.223.222.118,1,0,0
101.102.230.236,1,0,0
3.30.87.210,1,0,0
217.246.188.128,1,0,0
195.73.232.240,1,0,0
119.66.105.235,0,1,0
79.168.121.210,1,0,0
195.91.90.48,1,0,0
40.122.117.240,1,0,0
85.224.179.223,1,0,0
183.204.145.158,1,0,0
239.172.3.136,1,0,0
177.174.182.111,1,0,0
165.206.34.38,1,0,0
62.130.49.185,1,0,0
172.94.79.93,1,0,0
89.93.102.149,1,0,0
144.152.105.190,1,0,0
208.134.80.72,1,0,0
56.164.39.206,1,0,0
104.28.152.253,1,0,0
155.106.217.204,1,0,0
54.232.206.170,1,0,0
15.91.143.65,1,0,0
204.92.245.161,1,0,0
36.161.162.37,1,0,0
193.111.136.213,1,0,0
207.211.244.21,1,0,0
122.120.121.254,1,0,0
37.17.250.255,1,0,0
212.105.184.59,0,1,0
230.133.26.133,1,0,0
8.42.38.67,1,0,0
44.172.245.213,1,0,0
253.155.155.6,0,1,0
85.123.57.175,1,0,0
48.145.96.250,1,0,0
223.74.243.85,1,0,0
171.222.44.239,1,0,0
188.97.59.92,1,0,0
70.131.154.152,1,0,0
83.119.157.58,1,0,0
87.33.167.47,1,0,0
254.108.28.160,1,0,0
119.130.209.232,1,0,0
42.204.63.31,1,0,0
165.174.134.231,1,0,0
236.25.148.133,1,0,0
69.255.249.18,1,0,0
183.121.115.238,1,0,0
71.38.171.101,1,0,0
106.11.171.211,1,0,0
230.221.200.210,1,0,0
220.238.64.79,1,0,0
45.14.168.32,1,0,0
98.122.140.96,1,0,0
65.64.93.17,1,0,0
63.75.61.63,0,1,0
222.253.198.3,1,0,0
25.255.30.32,1,0,0
5.186.16.73,1,0,0
55.254.141.202,1,0,0
164.147.146.246,1,0,0
57.234.77.182,1,0,0
140.141.84.15,1,0,0
157.196.229.1,1,0,0
177.133.216.83,1,0,0
114.20.9.5,1,0,0
94.243.249.210,1,0,0
69.3.179.131,1,0,0
52.139.243.214,1,0,0
208.5.70.182,1,0,0
107.44.161.245,1,0,0
141.98.198.248,1,0,0
159.193.136.80,1,0,0
167.143.114.88,1,0,0
112.249.13.91,1,0,0
164.62.52.116,1,0,0
