id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,3.1100000000000008,17.433409445614462,25.921667395138837,0.31100000000000005,12.2,10,10,0
2,proxy2,22.660000000000004,10.782744049183854,26.3940699283385,2.266,12.8,13,13,1
3,proxy3,2.9400000000000004,19.63364820068241,16.129122656566775,0.2940000000000001,12.8,11,11,0
4,proxy4,1.43,15.855221027994306,29.489623801307427,0.14300000000000002,13.1,10,10,0
5,proxy5,2.4699999999999998,28.22760213723209,13.06241111680443,0.24700000000000003,12.600000000000001,11,11,0
6,proxy6,1.7600000000000002,28.36866035332204,18.709354948618305,0.17600000000000002,12.8,11,11,0
7,proxy7,2.4600000000000004,15.524770844312371,27.275966713174068,0.24600000000000002,12.1,9,9,0
8,proxy8,2.0,14.59632701088077,18.406159983441157,0.20000000000000004,11.5,8,8,0
9,proxy9,3.43,26.154972583065224,14.138692358679739,0.343,13.100000000000001,13,13,0
10,proxy10,3.7700000000000005,26.300244780931973,14.564604895342137,0.377,13.0,12,12,0
11,proxy11,0.54,18.382332588568676,26.00591390840189,0.054000000000000006,11.6,4,4,0
12,proxy12,0.8300000000000001,27.46117586970516,26.939643749885562,0.083,11.3,5,5,0
13,proxy13,2.41,17.083686351449835,11.099870153228473,0.241,12.2,7,7,0
14,proxy14,1.9300000000000002,25.415887198705207,19.721416681641113,0.193,11.5,6,6,0
15,proxy15,3.75,25.490449228214107,21.85776897491937,0.375,13.0,15,15,0
16,proxy16,5.5600000000000005,23.013426215273906,17.125454527487395,0.556,15.2,18,18,0
17,proxy17,0.97,23.596314189656734,25.544824979821428,0.097,10.4,3,3,0
18,proxy18,3.250000000000001,26.928098733199707,20.110703845688953,0.325,12.1,11,11,0
19,proxy19,3.01,19.983729606882868,12.95068022776658,0.30100000000000005,13.4,11,11,0
20,proxy20,2.4400000000000004,14.323769908871746,23.86704371101463,0.24400000000000002,12.9,12,12,0
