id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.42,0.95,1.19,0.44,0.98,0.25,2,0
2,proxy2,1.36,0.94,1.09,1.43,1.01,1.5,12,0
3,proxy3,18.03,1.22,3.84,0.78,10.59,3.25,6,0
4,proxy4,0.68,0.73,1.18,0.71,0.99,0.62,5,0
5,proxy5,0.57,1.31,1.18,0.6,1.0,0.75,6,0
6,proxy6,0.73,1.18,1.09,0.77,0.99,0.75,6,0
7,proxy7,24.73,1.31,5.2,1.44,9.08,3.75,10,0
8,proxy8,0.46,0.78,0.97,0.48,0.99,0.75,6,0
9,proxy9,0.95,1.24,0.72,1.0,1.0,1.12,9,0
10,proxy10,1.81,0.94,1.26,1.9,1.0,1.5,12,0
11,proxy11,0.93,0.86,0.71,0.98,0.99,0.88,7,0
12,proxy12,1.08,1.31,1.2,1.14,1.01,1.5,12,0
13,proxy13,0.61,0.93,1.12,0.64,0.99,0.88,7,0
14,proxy14,0.24,0.73,0.69,0.25,0.98,0.5,4,0
15,proxy15,1.02,1.32,0.69,1.07,1.01,1.25,10,0
16,proxy16,1.71,0.98,1.21,1.8,1.0,1.38,11,0
17,proxy17,22.46,1.26,6.87,1.01,7.62,3.5,8,0
18,proxy18,20.3,0.97,6.27,0.71,7.29,3.25,6,0
19,proxy19,0.5,0.98,0.69,0.52,0.99,0.5,4,0
20,proxy20,0.99,1.25,0.68,1.04,1.0,1.38,11,0
21,proxy21,18.62,1.01,5.72,1.4,7.79,3.62,9,0
22,proxy22,1.74,1.11,0.75,1.83,1.01,1.5,12,0
23,proxy23,0.57,1.17,1.05,0.6,0.99,1.0,8,0
24,proxy24,0.85,0.98,0.83,0.89,1.02,1.25,10,0
25,proxy25,0.96,0.98,0.71,1.01,1.0,0.88,7,0
26,proxy26,1.11,0.75,0.93,1.17,1.0,0.88,7,0
27,proxy27,0.95,0.8,0.88,1.0,0.99,0.75,6,0
28,proxy28,0.72,0.79,0.82,0.76,1.0,1.12,9,0
29,proxy29,16.6,1.16,6.49,0.75,7.54,3.5,8,0
30,proxy30,1.05,0.97,0.89,1.1,1.0,1.0,8,0
31,proxy31,0.82,1.32,1.13,0.86,0.99,0.75,6,0
32,proxy32,15.08,0.76,5.7,1.12,8.09,3.5,8,0
33,proxy33,1.15,1.03,1.12,1.21,1.01,1.25,10,0
34,proxy34,44.46,1.15,8.49,1.54,16.01,6.25,10,0
35,proxy35,1.22,0.86,0.67,1.29,1.0,1.0,8,0
36,proxy36,1.23,1.1,0.89,1.29,1.0,1.0,8,0
37,proxy37,0.36,0.8,1.02,0.38,0.99,0.5,4,0
38,proxy38,0.57,1.27,0.99,0.6,0.99,0.88,7,0
39,proxy39,20.75,0.92,5.37,1.67,8.86,3.88,11,0
40,proxy40,17.37,0.75,4.34,1.07,7.91,3.5,8,0
41,proxy41,0.46,1.04,0.94,0.49,0.99,0.75,6,0
42,proxy42,0.73,1.06,0.76,0.77,0.99,0.75,6,0
43,proxy43,22.53,0.77,5.44,1.09,7.03,3.62,9,0
44,proxy44,1.53,1.21,0.84,1.61,1.01,1.5,12,0
45,proxy45,0.82,0.7,1.08,0.86,1.0,1.0,8,0
46,proxy46,1.31,1.04,0.88,1.38,1.0,1.25,10,0
47,proxy47,17.76,1.2,5.9,0.98,9.03,3.5,8,0
48,proxy48,0.82,1.31,1.06,0.86,0.99,0.75,6,0
49,proxy49,1.0,1.14,1.03,1.05,1.0,1.25,10,0
50,proxy50,0.88,0.91,1.04,0.93,1.0,0.88,7,0
51,proxy51,1.08,1.25,1.2,1.14,1.0,1.0,8,0
52,proxy52,0.74,1.06,0.76,0.78,1.01,1.12,9,0
53,proxy53,1.22,1.05,1.25,1.28,1.0,1.0,8,0
54,proxy54,0.83,0.87,1.0,0.87,1.0,1.0,8,0
55,proxy55,1.21,1.12,0.99,1.27,1.01,1.12,9,0
56,proxy56,0.71,0.71,0.7,0.74,1.0,0.88,7,0
57,proxy57,1.29,1.1,1.08,1.36,1.0,1.12,9,0
58,proxy58,0.28,0.82,0.94,0.29,1.0,0.75,6,0
59,proxy59,0.99,1.29,1.14,1.04,1.0,1.0,8,0
60,proxy60,0.94,1.32,0.65,0.99,0.99,1.38,11,0
61,proxy61,1.03,1.23,0.75,1.09,0.99,1.0,8,0
62,proxy62,1.17,0.82,0.78,1.23,1.0,1.12,9,0
63,proxy63,19.64,1.16,6.48,1.0,10.46,3.38,7,0
64,proxy64,0.58,1.06,0.81,0.61,1.0,0.75,6,0
65,proxy65,0.52,0.86,0.75,0.55,0.99,0.75,6,0
66,proxy66,0.76,0.92,0.98,0.8,1.0,0.75,6,0
67,proxy67,0.28,1.23,0.79,0.29,0.98,0.25,2,0
68,proxy68,1.13,1.34,0.72,1.18,1.01,1.38,11,0
69,proxy69,1.66,1.14,1.26,1.75,1.01,1.38,11,0
70,proxy70,1.16,0.78,1.22,1.22,1.01,1.12,9,0
71,proxy71,0.75,0.97,0.67,0.79,1.0,1.0,8,0
