id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,154.199.170.101,37,0.6796864231999994,10,4,6,56
2,56.226.242.253,31,0.8298801978952499,9,5,8,7
3,84.187.82.22,15,0.47826086852947514,4,2,5,88
4,247.101.179.212,5,0.8443403117463886,8,4,7,82
5,223.189.169.228,41,0.920395122971325,8,5,2,83
6,95.66.108.78,37,0.8096135195843319,6,2,3,67
7,142.130.146.163,18,0.23166363476270754,5,0,8,89
8,124.62.102.117,9,0.8296008537326054,9,0,3,42
9,156.29.169.104,50,0.8310026667589636,6,0,7,46
10,13.248.229.35,12,0.4778096874062191,10,3,3,13
11,94.195.28.207,41,0.792969682755985,5,4,7,95
12,94.232.13.38,14,0.42908282426544375,9,2,7,2
13,255.227.187.194,23,0.36986851576760893,10,4,3,92
14,114.92.193.191,38,0.8975444460214195,1,3,3,40
15,13.225.49.36,39,0.5707391657758725,7,4,5,62
16,144.208.160.231,2,0.48620272962043,9,1,1,10
17,76.234.169.105,2,0.5082714639760821,10,1,3,71
18,211.191.36.87,15,0.8918716382433068,9,1,5,96
19,20.33.101.42,0,0.8160350883058316,6,1,8,34
20,222.195.214.37,7,0.37169553372409336,10,2,8,72
21,37.220.188.235,34,0.9776815551942677,1,5,4,57
22,10.119.70.94,49,0.16147030894773923,10,0,1,84
23,77.79.202.117,12,0.47436546299033766,6,5,6,53
24,56.176.227.57,47,0.6381688800001568,2,3,3,15
25,65.113.134.150,50,0.761593599330139,2,2,4,50
26,161.21.182.97,45,0.8168811656698385,9,2,6,62
27,215.161.200.217,40,0.3011025488059793,1,4,5,2
28,98.4.141.142,30,0.6295157681917465,3,1,5,4
29,239.37.149.40,13,0.9424687784308051,8,2,8,55
30,192.207.253.246,50,0.7672056613345223,1,2,3,53
31,30.176.40.254,17,0.12188955086665461,2,5,4,58
32,132.71.219.179,0,0.1739540367580312,5,5,3,98
33,71.195.155.118,36,0.5110229730884521,8,1,8,87
34,203.161.113.97,3,0.46329607834299424,1,0,1,72
35,78.73.99.62,21,0.8700174000282509,6,4,2,50
36,162.149.198.172,4,0.9961210390599006,8,4,2,84
37,52.164.121.219,24,0.11345446752654709,1,1,7,66
38,241.194.29.230,25,0.8275402032909236,1,0,7,15
39,127.211.199.224,14,0.4109877066401736,1,1,2,41
40,228.239.214.189,32,0.8644486689490034,1,0,4,40
41,157.191.149.79,18,0.6140160433357135,4,1,6,30
42,128.80.137.203,50,0.8852181965480939,9,4,3,18
43,91.140.229.112,1,0.6946826788148296,7,0,7,18
44,19.117.216.155,24,0.7835580515493411,2,0,7,69
45,163.1.47.212,20,0.7659831285903498,6,0,5,27
46,131.128.42.123,0,0.12096657016389106,5,2,5,46
