id,normal,abnormal,unknown
208.83.240.241,1,0,0
10.198.230.211,1,0,0
246.138.185.32,1,0,0
48.251.112.198,1,0,0
150.120.181.18,1,0,0
23.97.224.44,1,0,0
210.216.116.82,1,0,0
195.16.72.208,1,0,0
150.26.167.111,1,0,0
120.161.54.94,1,0,0
107.84.142.125,1,0,0
32.190.6.198,1,0,0
151.106.233.36,1,0,0
11.150.146.169,1,0,0
90.33.228.193,1,0,0
184.89.50.172,1,0,0
96.1.99.171,1,0,0
234.8.60.180,1,0,0
151.120.109.23,1,0,0
200.211.2.202,1,0,0
216.184.196.197,1,0,0
63.61.4.22,1,0,0
52.151.68.67,1,0,0
26.52.12.59,1,0,0
133.74.149.162,1,0,0
140.7.39.141,1,0,0
62.237.131.168,1,0,0
144.136.84.216,1,0,0
140.45.108.2,1,0,0
174.17.250.83,1,0,0
82.212.104.47,1,0,0
172.118.245.109,1,0,0
128.5.132.249,1,0,0
107.92.64.40,1,0,0
71.87.206.128,1,0,0
188.183.115.237,1,0,0
163.233.104.78,1,0,0
90.98.191.12,1,0,0
87.84.254.24,1,0,0
61.217.2.184,1,0,0
181.109.33.66,1,0,0
66.10.86.17,1,0,0
31.188.245.233,1,0,0
125.168.139.36,1,0,0
140.41.84.174,1,0,0
14.159.63.204,1,0,0
72.67.93.143,1,0,0
253.15.109.75,1,0,0
222.111.110.217,1,0,0
191.157.105.223,1,0,0
113.72.36.15,1,0,0
145.106.29.23,1,0,0
87.106.114.12,1,0,0
183.24.51.221,1,0,0
28.95.169.62,1,0,0
192.38.189.7,1,0,0
144.253.188.179,1,0,0
238.239.181.198,1,0,0
108.79.50.255,1,0,0
70.198.127.107,1,0,0
184.202.220.102,1,0,0
126.103.47.9,1,0,0
230.163.59.65,1,0,0
88.100.9.168,1,0,0
204.170.253.28,1,0,0
220.103.197.155,1,0,0
196.22.213.192,1,0,0
175.52.204.203,1,0,0
46.122.147.109,1,0,0
34.253.188.86,1,0,0
203.205.184.230,1,0,0
147.15.183.250,1,0,0
204.182.133.153,1,0,0
39.38.166.58,1,0,0
21.79.138.118,1,0,0
105.119.114.45,1,0,0
210.22.176.248,1,0,0
6.29.201.145,1,0,0
2.217.206.238,1,0,0
179.64.219.190,1,0,0
38.62.182.84,1,0,0
208.215.94.22,1,0,0
208.59.43.136,1,0,0
249.167.142.58,1,0,0
121.103.185.62,1,0,0
85.96.10.33,1,0,0
211.126.120.23,1,0,0
57.210.169.10,1,0,0
196.238.169.8,1,0,0
224.81.130.25,1,0,0
102.233.230.190,1,0,0
36.69.170.88,1,0,0
165.187.64.93,1,0,0
176.118.6.12,1,0,0
124.215.22.235,1,0,0
203.41.49.157,1,0,0
233.210.148.83,1,0,0
84.184.21.136,1,0,0
156.238.99.249,1,0,0
48.141.4.135,1,0,0
103.102.201.33,1,0,0
234.10.203.96,1,0,0
136.70.227.255,1,0,0
215.188.171.144,1,0,0
6.91.47.226,1,0,0
249.42.251.131,1,0,0
177.242.71.123,1,0,0
114.168.234.185,1,0,0
87.25.211.90,1,0,0
249.86.227.166,1,0,0
33.28.40.210,1,0,0
180.199.117.117,1,0,0
126.113.67.124,1,0,0
69.43.151.99,1,0,0
114.15.40.148,1,0,0
202.154.65.110,1,0,0
169.35.124.145,1,0,0
81.207.157.244,1,0,0
139.198.71.10,1,0,0
33.3.192.74,0,1,0
23.122.25.143,1,0,0
73.56.83.53,1,0,0
135.226.36.20,1,0,0
175.253.210.3,1,0,0
40.73.205.132,1,0,0
34.90.159.181,1,0,0
37.75.211.4,1,0,0
50.30.254.109,1,0,0
110.188.212.234,1,0,0
78.78.148.123,1,0,0
144.158.27.56,1,0,0
121.166.229.165,1,0,0
105.187.185.76,1,0,0
248.226.205.72,1,0,0
216.91.26.110,1,0,0
59.231.112.120,1,0,0
109.143.76.217,1,0,0
55.49.29.43,1,0,0
187.141.134.80,1,0,0
16.240.80.165,1,0,0
89.185.205.127,1,0,0
179.231.84.130,1,0,0
27.27.117.53,1,0,0
89.141.238.55,1,0,0
43.255.19.204,1,0,0
201.228.17.131,1,0,0
56.16.178.86,1,0,0
235.154.48.16,1,0,0
54.213.9.125,1,0,0
180.48.215.245,1,0,0
241.176.200.119,1,0,0
203.114.200.117,1,0,0
160.44.117.148,1,0,0
31.12.187.156,1,0,0
119.33.168.55,1,0,0
235.158.196.240,1,0,0
162.144.114.208,1,0,0
177.158.12.88,1,0,0
187.6.64.42,1,0,0
59.54.141.219,1,0,0
44.215.104.92,1,0,0
71.137.244.110,1,0,0
56.217.138.140,1,0,0
146.174.146.212,1,0,0
165.166.38.173,1,0,0
238.210.171.224,1,0,0
13.83.52.39,1,0,0
118.167.203.210,1,0,0
190.56.254.30,1,0,0
7.90.205.144,1,0,0
152.191.96.46,1,0,0
5.162.106.150,1,0,0
189.226.220.27,1,0,0
206.183.120.251,1,0,0
7.138.210.152,1,0,0
201.139.98.247,1,0,0
79.156.26.46,1,0,0
53.207.98.129,1,0,0
217.72.243.166,1,0,0
225.88.31.78,1,0,0
141.103.34.155,1,0,0
179.156.149.206,1,0,0
233.248.220.205,1,0,0
237.202.199.234,1,0,0
6.211.196.159,1,0,0
18.2.214.200,1,0,0
250.152.193.32,1,0,0
59.190.97.255,1,0,0
62.30.246.54,1,0,0
91.139.105.61,1,0,0
60.166.64.159,1,0,0
8.90.172.243,1,0,0
186.163.215.160,1,0,0
217.25.87.35,1,0,0
48.95.236.23,1,0,0
193.69.252.233,1,0,0
32.167.255.106,1,0,0
125.246.123.203,1,0,0
11.71.195.78,1,0,0
101.200.31.42,1,0,0
