id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,98.57.190.183,8,0.14122596768021645,5,4,2,13
2,65.15.170.234,47,0.6170644086375348,4,5,1,7
3,169.234.71.179,24,0.32126884389168364,9,5,7,5
4,232.20.133.182,11,0.49076388156038164,10,3,8,16
5,191.46.157.154,39,0.12255133179212784,9,5,1,11
6,215.244.211.215,8,0.489562621669839,3,5,7,10
7,230.7.219.172,3,0.2320428609794003,9,4,1,14
8,140.16.143.64,23,0.6412703686810484,4,5,2,16
9,207.204.125.236,23,0.33790082733378457,6,1,7,13
10,39.38.36.250,40,0.9553668565602013,7,3,3,3
11,34.170.194.75,46,0.2550580391624394,1,1,6,2
12,137.220.142.115,21,0.3039149748590867,5,2,5,12
13,82.230.36.1,37,0.11351004247944714,10,0,5,9
14,104.147.31.113,18,0.7760928498411015,6,2,6,19
15,151.186.134.71,4,0.7675685355816109,7,2,1,17
16,211.44.23.200,28,0.335633163150012,5,1,5,15
17,150.95.221.18,14,0.7800456682531328,7,1,6,5
18,155.138.199.13,13,0.1770586661616293,6,0,3,8
19,20.222.169.25,11,0.5496697680133741,4,4,7,2
20,232.14.18.21,15,0.5189057550996574,6,3,1,4
21,70.126.17.27,13,0.6069020543864442,9,1,1,2
22,240.237.34.186,18,0.7180472303642303,4,5,1,9
23,133.175.47.205,4,0.798118555572301,7,0,5,12
24,192.222.36.164,14,0.37629345201589937,9,1,5,14
25,172.34.152.72,31,0.25183464564915903,6,0,5,8
26,17.25.74.244,38,0.44971737006470514,6,1,8,12
27,177.156.1.22,40,0.6260617930574357,1,0,1,13
28,19.200.143.238,34,0.7561599386750105,1,2,4,6
29,200.49.183.30,33,0.35304048652239517,6,1,7,5
30,3.33.146.254,45,0.3744106940713092,4,1,4,14
31,220.241.132.28,0,0.4698328383800696,3,3,8,16
32,219.199.192.237,36,0.42948349074491154,10,1,7,6
33,125.81.212.78,39,0.5951959544215343,9,1,3,18
34,106.234.242.198,31,0.9342592622071115,4,3,6,8
35,230.147.152.138,21,0.810368171512706,4,0,3,5
36,129.164.151.144,31,0.6907388315208525,5,0,2,10
37,88.167.126.116,28,0.7846890116873301,7,4,5,14
38,212.89.234.219,30,0.9681249335867196,8,2,4,18
39,243.165.179.246,8,0.6616505066643675,4,3,1,10
40,201.84.34.79,10,0.24596973892050644,9,5,3,16
41,53.19.46.182,31,0.15292295195729028,4,3,8,20
42,40.254.255.50,12,0.3527823460014089,5,0,1,18
43,104.146.90.55,9,0.6790572070410574,10,1,4,13
44,117.150.170.110,42,0.526559665669223,7,3,3,16
45,73.76.45.63,5,0.7326374420614385,6,1,5,16
46,103.164.240.18,21,0.6375146135731518,5,5,7,7
47,148.158.122.57,29,0.9337962890920524,8,2,3,16
48,40.148.89.51,46,0.4019313699270124,6,4,2,9
49,114.103.147.207,22,0.8540303575575446,2,2,3,8
50,64.251.128.27,43,0.526951914968437,7,3,3,1
