id,normal,abnormal,unknown
253.86.75.114,1,0,0
124.139.39.18,0,0,1
83.217.143.167,1,0,0
115.244.29.13,1,0,0
200.150.232.150,1,0,0
238.249.98.53,1,0,0
190.122.192.208,1,0,0
170.89.60.121,1,0,0
5.105.92.185,1,0,0
138.37.234.94,1,0,0
145.152.21.249,1,0,0
241.212.24.131,1,0,0
152.91.48.40,1,0,0
200.159.92.40,1,0,0
139.161.87.235,1,0,0
190.232.54.40,1,0,0
211.56.213.59,1,0,0
251.132.75.231,1,0,0
245.58.63.111,1,0,0
143.77.245.26,1,0,0
55.223.127.22,1,0,0
181.202.130.74,1,0,0
135.153.247.117,1,0,0
222.43.233.192,1,0,0
46.16.104.48,1,0,0
251.238.11.140,1,0,0
253.243.133.32,1,0,0
8.187.182.15,1,0,0
9.31.42.137,1,0,0
191.127.245.183,1,0,0
13.9.142.223,1,0,0
173.227.188.250,1,0,0
254.107.49.45,1,0,0
185.37.30.230,1,0,0
159.87.104.16,1,0,0
35.251.91.16,1,0,0
204.11.43.74,1,0,0
251.245.162.156,1,0,0
14.40.205.249,1,0,0
114.55.158.89,1,0,0
31.211.47.83,1,0,0
189.157.230.90,1,0,0
104.62.56.170,1,0,0
248.194.126.85,1,0,0
60.186.194.125,1,0,0
83.168.224.245,1,0,0
212.116.125.75,1,0,0
144.151.186.21,1,0,0
215.50.245.217,1,0,0
85.69.106.70,1,0,0
188.253.249.170,1,0,0
95.226.108.234,1,0,0
95.164.65.117,1,0,0
20.13.120.13,1,0,0
31.94.11.44,1,0,0
207.129.231.171,1,0,0
248.125.193.126,1,0,0
170.236.172.187,1,0,0
166.155.61.176,1,0,0
19.110.114.137,1,0,0
148.90.11.229,1,0,0
111.189.52.171,1,0,0
3.28.49.77,1,0,0
202.72.87.113,1,0,0
25.172.176.203,1,0,0
58.154.12.7,1,0,0
17.165.212.165,1,0,0
43.157.116.53,1,0,0
227.63.156.187,1,0,0
250.53.234.40,1,0,0
252.102.16.214,1,0,0
206.125.218.69,1,0,0
74.38.19.136,1,0,0
168.78.121.62,1,0,0
161.189.70.164,1,0,0
193.55.132.223,1,0,0
169.163.153.68,1,0,0
89.21.206.122,1,0,0
69.189.207.140,1,0,0
78.72.16.50,1,0,0
96.246.159.21,1,0,0
184.200.243.5,1,0,0
131.158.15.46,1,0,0
207.54.5.100,1,0,0
36.8.238.73,1,0,0
209.236.75.239,0,0,1
85.35.46.101,1,0,0
92.201.184.100,1,0,0
171.161.32.154,1,0,0
166.215.233.117,1,0,0
217.199.192.24,1,0,0
85.184.130.236,1,0,0
237.82.245.120,1,0,0
102.245.242.161,1,0,0
228.198.253.179,1,0,0
126.229.107.189,1,0,0
134.40.74.3,1,0,0
2.191.182.216,1,0,0
111.119.2.34,1,0,0
238.40.63.107,1,0,0
