id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,29.56,1.03,5.62,2.21,8.52,4.43,11,0
2,proxy2,0.71,0.94,0.74,0.74,0.99,1.14,8,0
3,proxy3,0.23,1.37,0.98,0.23,0.99,0.29,2,0
4,proxy4,1.5,0.73,0.65,1.56,1.0,1.57,11,0
5,proxy5,1.55,1.22,0.97,1.61,1.0,1.14,8,0
6,proxy6,1.6,1.21,0.74,1.66,1.01,1.57,11,0
7,proxy7,0.47,0.91,0.78,0.49,0.99,0.57,4,0
8,proxy8,1.52,0.84,1.18,1.59,1.02,1.57,11,0
9,proxy9,1.68,1.06,1.09,1.75,1.0,1.14,8,0
10,proxy10,0.77,1.03,0.79,0.81,0.99,0.57,4,0
11,proxy11,1.23,0.95,1.27,1.28,1.01,1.29,9,0
12,proxy12,1.68,0.8,0.87,1.75,1.0,1.71,12,0
13,proxy13,1.52,0.83,0.85,1.59,1.01,1.29,9,0
14,proxy14,31.45,1.13,6.11,1.0,10.21,3.57,5,0
15,proxy15,0.49,0.84,0.9,0.51,1.0,0.57,4,0
16,proxy16,0.53,0.91,1.04,0.55,0.99,0.57,4,0
17,proxy17,1.23,1.3,1.11,1.28,1.0,1.0,7,0
18,proxy18,30.76,0.87,4.8,1.55,10.55,4.14,9,0
19,proxy19,2.0,0.72,1.25,2.08,1.02,1.71,12,0
20,proxy20,1.75,0.85,1.07,1.82,1.0,1.29,9,0
21,proxy21,0.64,0.98,1.19,0.67,1.0,0.71,5,0
22,proxy22,0.62,0.72,1.14,0.64,0.99,0.43,3,0
23,proxy23,0.67,1.22,1.27,0.7,1.0,0.43,3,0
24,proxy24,28.42,0.99,4.89,1.02,8.0,3.71,6,0
25,proxy25,1.82,0.77,0.93,1.89,1.01,1.57,11,0
26,proxy26,1.53,0.88,1.22,1.59,1.01,1.57,11,0
27,proxy27,0.6,0.98,0.88,0.62,1.0,0.71,5,0
28,proxy28,2.05,1.13,1.14,2.13,1.02,1.57,11,0
29,proxy29,0.48,1.0,1.0,0.5,0.99,0.29,2,0
30,proxy30,2.28,1.18,1.06,2.37,1.02,1.86,13,0
31,proxy31,0.54,0.8,0.64,0.57,1.0,0.71,5,0
32,proxy32,0.65,0.74,0.75,0.67,1.0,1.14,8,0
33,proxy33,1.27,0.85,1.13,1.32,1.01,1.29,9,0
34,proxy34,1.58,0.95,0.73,1.64,1.01,1.43,10,0
35,proxy35,0.61,1.2,1.22,0.63,1.0,0.57,4,0
36,proxy36,2.2,1.17,1.03,2.29,1.01,1.86,13,0
37,proxy37,1.0,1.05,0.86,1.04,1.0,0.86,6,0
38,proxy38,0.35,0.72,1.18,0.36,0.99,0.71,5,0
39,proxy39,1.51,0.88,1.0,1.57,1.0,1.14,8,0
40,proxy40,0.65,0.8,0.93,0.67,1.0,0.71,5,0
41,proxy41,0.92,0.83,0.8,0.96,0.99,1.0,7,0
42,proxy42,0.83,1.3,0.94,0.86,1.0,0.86,6,0
43,proxy43,1.1,1.28,1.2,1.14,1.01,1.29,9,0
44,proxy44,1.39,0.99,0.98,1.45,1.0,1.29,9,0
45,proxy45,1.04,1.01,0.81,1.08,1.0,0.71,5,0
46,proxy46,1.44,1.15,1.19,1.5,1.0,1.57,11,0
47,proxy47,1.01,1.06,0.76,1.05,1.0,0.71,5,0
48,proxy48,0.68,0.76,1.12,0.7,0.99,0.57,4,0
49,proxy49,1.26,0.86,1.15,1.31,1.0,0.86,6,0
50,proxy50,0.93,0.96,0.97,0.97,1.0,0.86,6,0
51,proxy51,0.4,0.74,1.01,0.41,1.0,0.43,3,0
52,proxy52,0.58,1.32,0.76,0.6,0.99,0.86,6,0
53,proxy53,1.0,0.83,1.26,1.04,1.0,1.14,8,0
54,proxy54,30.91,0.96,5.01,1.08,9.66,3.71,6,0
55,proxy55,0.82,1.26,0.91,0.85,0.99,0.57,4,0
