id,normal,abnormal,unknown
80.126.249.212,1,0,0
70.74.159.52,1,0,0
28.103.193.249,1,0,0
21.46.101.239,1,0,0
176.88.228.211,1,0,0
127.20.201.82,1,0,0
191.68.243.45,1,0,0
166.172.154.253,1,0,0
7.27.34.43,1,0,0
57.220.246.38,1,0,0
176.209.202.114,1,0,0
214.130.214.214,1,0,0
21.216.110.134,1,0,0
244.192.69.32,1,0,0
97.82.135.243,1,0,0
117.157.232.35,1,0,0
44.193.171.225,1,0,0
146.234.239.153,1,0,0
3.112.106.35,1,0,0
227.216.33.190,1,0,0
90.119.31.2,1,0,0
143.255.122.155,1,0,0
248.215.129.47,1,0,0
56.254.38.13,1,0,0
234.141.219.80,1,0,0
156.217.155.84,1,0,0
98.210.27.59,1,0,0
154.246.151.181,1,0,0
187.170.15.35,1,0,0
201.43.163.113,1,0,0
181.107.235.191,1,0,0
161.63.90.199,1,0,0
63.169.173.198,1,0,0
79.23.18.189,1,0,0
29.103.160.1,1,0,0
216.50.135.20,1,0,0
97.249.211.119,1,0,0
211.77.130.118,1,0,0
195.51.147.153,1,0,0
50.54.193.151,1,0,0
193.149.70.107,1,0,0
158.110.130.85,0,0,1
234.84.96.108,1,0,0
33.186.170.98,1,0,0
249.78.120.53,1,0,0
33.207.187.113,1,0,0
15.222.221.250,1,0,0
246.221.141.144,1,0,0
78.57.212.124,1,0,0
139.108.169.250,1,0,0
138.1.115.129,1,0,0
23.117.207.212,1,0,0
215.99.40.230,1,0,0
243.161.159.223,1,0,0
170.79.220.40,1,0,0
139.177.29.33,1,0,0
31.31.204.21,1,0,0
9.75.132.231,1,0,0
36.18.225.223,1,0,0
96.96.168.128,1,0,0
179.183.74.226,1,0,0
137.245.250.71,1,0,0
241.207.158.56,1,0,0
179.212.43.17,1,0,0
130.236.50.91,1,0,0
59.247.136.5,1,0,0
48.48.18.102,1,0,0
192.235.56.63,1,0,0
195.15.12.154,1,0,0
110.55.232.15,1,0,0
4.92.80.168,1,0,0
192.5.148.126,1,0,0
39.97.64.51,1,0,0
138.200.232.62,1,0,0
186.72.121.53,1,0,0
232.141.8.136,1,0,0
165.162.84.55,1,0,0
8.119.98.191,1,0,0
60.198.154.128,1,0,0
80.154.96.203,1,0,0
37.62.216.136,1,0,0
11.146.216.8,1,0,0
139.211.221.29,1,0,0
47.254.172.196,1,0,0
25.237.226.46,1,0,0
81.189.245.123,1,0,0
19.71.200.23,1,0,0
16.180.129.76,1,0,0
67.145.226.175,1,0,0
50.234.69.61,1,0,0
139.90.136.148,1,0,0
204.66.208.60,1,0,0
91.101.249.17,1,0,0
136.190.172.157,1,0,0
245.10.102.113,1,0,0
200.227.254.91,1,0,0
148.45.142.250,1,0,0
74.22.43.206,1,0,0
32.101.195.41,1,0,0
156.88.78.130,1,0,0
