id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,24.08,0.79,2.92,251.69,4.52,1.82,20,1
2,proxy2,1.49,0.7,1.0,1.49,1.01,1.0,11,0
3,proxy3,1.67,1.33,0.81,1.67,1.03,1.82,20,0
4,proxy4,1.05,1.22,1.04,1.05,1.01,1.0,11,0
5,proxy5,0.48,1.0,0.75,0.48,0.99,0.55,6,0
6,proxy6,1.0,1.15,0.62,1.0,1.0,1.09,12,0
7,proxy7,1.08,0.73,1.21,1.08,1.0,0.91,10,0
8,proxy8,22.54,0.97,3.51,249.36,4.47,1.27,14,1
9,proxy9,1.76,1.34,1.04,1.76,1.03,2.0,22,0
10,proxy10,0.95,0.98,1.19,0.95,1.0,1.18,13,0
11,proxy11,21.47,0.73,3.89,236.28,5.33,1.45,16,1
12,proxy12,0.98,0.91,1.17,0.98,1.0,1.0,11,0
13,proxy13,0.69,1.24,0.77,0.69,0.99,0.82,9,0
14,proxy14,26.76,1.15,3.8,184.39,4.58,1.27,14,1
15,proxy15,0.95,0.78,0.91,0.95,1.0,1.0,11,0
