id,normal,abnormal,unknown
192.218.215.182,1,0,0
85.162.185.243,1,0,0
231.188.213.220,1,0,0
44.46.138.107,1,0,0
73.163.186.230,1,0,0
155.187.142.112,1,0,0
114.103.235.111,1,0,0
152.81.10.112,1,0,0
91.86.41.195,1,0,0
16.202.17.132,1,0,0
237.106.25.241,1,0,0
22.254.129.178,1,0,0
229.124.180.15,0,1,0
99.172.177.38,1,0,0
201.125.207.20,1,0,0
67.51.54.246,0,1,0
244.222.11.34,1,0,0
39.51.32.174,1,0,0
242.112.203.10,1,0,0
128.176.155.194,1,0,0
124.240.86.45,1,0,0
14.152.222.27,1,0,0
17.85.241.253,1,0,0
123.65.141.126,1,0,0
205.72.196.122,1,0,0
179.87.20.147,1,0,0
121.6.236.26,1,0,0
90.212.123.128,1,0,0
195.229.75.188,1,0,0
179.31.13.108,1,0,0
38.162.20.137,1,0,0
147.76.64.230,1,0,0
154.191.139.27,1,0,0
21.165.30.58,1,0,0
80.178.220.59,1,0,0
91.21.202.145,1,0,0
174.213.238.146,1,0,0
158.203.167.54,1,0,0
61.45.244.100,1,0,0
144.196.214.193,1,0,0
248.49.14.228,1,0,0
26.69.232.171,1,0,0
151.180.6.169,1,0,0
79.191.234.61,1,0,0
139.45.159.5,1,0,0
99.4.194.95,1,0,0
237.170.234.66,1,0,0
59.15.116.230,1,0,0
105.104.2.228,1,0,0
245.38.163.5,1,0,0
119.209.246.157,1,0,0
212.87.80.89,1,0,0
91.53.172.35,1,0,0
7.71.56.65,1,0,0
111.86.173.101,1,0,0
126.15.199.194,1,0,0
220.180.166.252,1,0,0
143.46.247.62,1,0,0
38.130.52.100,1,0,0
135.1.187.144,1,0,0
237.228.217.224,1,0,0
55.119.39.119,1,0,0
130.92.254.47,1,0,0
152.122.248.30,1,0,0
172.247.3.19,1,0,0
120.217.157.244,1,0,0
186.14.99.116,1,0,0
176.235.135.130,1,0,0
109.146.249.115,1,0,0
224.117.128.140,1,0,0
95.144.173.229,1,0,0
249.196.183.9,1,0,0
61.101.5.73,1,0,0
249.183.166.174,1,0,0
173.53.5.212,1,0,0
66.36.173.127,1,0,0
123.183.94.225,1,0,0
154.152.147.9,1,0,0
52.102.14.207,1,0,0
242.175.212.19,1,0,0
139.99.63.45,1,0,0
57.237.34.88,1,0,0
59.27.191.44,1,0,0
164.191.36.144,1,0,0
106.186.163.180,1,0,0
228.133.47.246,1,0,0
167.121.230.117,1,0,0
28.70.47.188,1,0,0
113.228.239.81,1,0,0
236.215.116.145,1,0,0
90.20.207.81,1,0,0
14.244.25.247,1,0,0
42.61.197.42,1,0,0
107.210.204.16,1,0,0
77.52.218.9,1,0,0
178.125.175.78,1,0,0
212.180.213.124,1,0,0
188.190.101.122,1,0,0
221.92.87.89,1,0,0
18.88.114.152,1,0,0
41.90.6.229,1,0,0
19.121.14.204,1,0,0
246.37.118.92,1,0,0
246.228.41.70,1,0,0
247.85.8.72,1,0,0
203.103.188.11,1,0,0
183.83.78.30,1,0,0
102.1.115.143,1,0,0
36.24.114.103,1,0,0
179.95.215.154,1,0,0
124.203.182.83,1,0,0
106.248.176.167,1,0,0
166.28.225.127,1,0,0
144.141.238.180,1,0,0
38.244.173.34,1,0,0
215.177.143.192,1,0,0
195.44.140.108,1,0,0
111.153.79.218,1,0,0
37.248.44.185,1,0,0
26.178.147.3,1,0,0
245.73.148.65,1,0,0
124.26.7.128,1,0,0
159.227.235.57,1,0,0
50.25.72.126,1,0,0
148.223.41.233,1,0,0
250.242.25.210,1,0,0
132.132.221.228,1,0,0
201.16.84.171,1,0,0
213.67.175.114,1,0,0
140.144.115.46,1,0,0
132.184.230.72,1,0,0
19.76.113.217,1,0,0
88.81.39.70,1,0,0
223.85.215.132,1,0,0
249.55.62.147,1,0,0
71.108.173.98,1,0,0
255.40.169.214,1,0,0
126.171.142.10,1,0,0
52.190.36.1,1,0,0
108.166.123.160,1,0,0
130.216.135.210,1,0,0
155.91.151.103,1,0,0
86.144.161.130,1,0,0
1.9.229.254,1,0,0
135.99.226.244,1,0,0
248.209.158.68,1,0,0
21.255.221.241,1,0,0
168.63.164.54,1,0,0
244.189.153.78,1,0,0
47.183.81.209,1,0,0
32.99.179.245,1,0,0
193.32.57.207,1,0,0
125.202.136.109,1,0,0
37.120.49.224,1,0,0
37.227.186.3,1,0,0
123.12.142.132,1,0,0
135.212.182.142,1,0,0
92.240.25.30,1,0,0
10.17.245.101,1,0,0
54.128.181.249,1,0,0
160.198.59.129,1,0,0
26.230.42.125,1,0,0
36.103.45.17,1,0,0
65.178.180.95,1,0,0
26.215.30.117,1,0,0
36.107.231.188,1,0,0
62.52.209.61,1,0,0
128.185.100.112,1,0,0
219.50.64.204,1,0,0
25.1.20.63,1,0,0
223.171.106.125,1,0,0
132.145.60.238,1,0,0
76.27.216.217,1,0,0
192.133.109.64,1,0,0
154.255.99.84,1,0,0
177.162.139.216,1,0,0
180.141.19.195,1,0,0
199.127.48.65,1,0,0
95.207.4.89,1,0,0
206.127.39.112,1,0,0
108.19.175.81,1,0,0
69.54.53.24,1,0,0
149.237.174.216,1,0,0
114.162.154.107,1,0,0
16.34.39.38,1,0,0
144.227.121.212,1,0,0
181.37.139.124,1,0,0
39.18.10.32,1,0,0
125.48.142.64,1,0,0
94.71.19.143,1,0,0
246.246.230.158,1,0,0
207.179.217.137,1,0,0
90.128.101.17,1,0,0
102.187.192.67,1,0,0
225.203.76.178,1,0,0
24.94.33.164,1,0,0
177.205.51.73,1,0,0
76.234.227.103,1,0,0
190.20.225.249,0,1,0
24.71.164.109,1,0,0
255.242.163.25,1,0,0
3.17.26.58,1,0,0
3.209.1.97,1,0,0
37.33.129.10,1,0,0
69.210.221.187,1,0,0
144.50.145.25,1,0,0
74.181.133.163,1,0,0
105.62.144.148,1,0,0
139.88.27.146,1,0,0
252.117.56.220,1,0,0
6.93.63.235,0,1,0
46.108.199.124,1,0,0
216.74.225.219,1,0,0
60.239.122.143,1,0,0
103.198.153.90,1,0,0
129.207.127.84,1,0,0
142.87.49.113,1,0,0
24.135.79.165,1,0,0
121.170.172.75,1,0,0
208.179.166.2,1,0,0
184.99.18.75,1,0,0
172.160.67.180,1,0,0
32.132.55.161,1,0,0
32.247.188.14,1,0,0
241.175.248.115,1,0,0
116.230.187.26,1,0,0
75.24.255.209,1,0,0
55.198.167.245,1,0,0
235.181.118.113,1,0,0
103.78.88.201,1,0,0
17.192.250.91,1,0,0
17.128.134.183,1,0,0
112.201.178.32,1,0,0
250.160.239.192,1,0,0
248.106.92.98,1,0,0
55.252.137.165,1,0,0
137.90.71.32,1,0,0
5.173.135.153,1,0,0
50.94.163.226,1,0,0
103.189.195.161,1,0,0
70.78.116.219,1,0,0
12.232.221.145,1,0,0
240.241.133.47,1,0,0
168.199.34.188,1,0,0
251.59.126.135,1,0,0
126.179.57.219,1,0,0
52.159.76.64,1,0,0
179.191.96.231,1,0,0
1.242.1.108,1,0,0
254.126.160.191,1,0,0
189.77.17.221,1,0,0
10.250.166.219,1,0,0
183.102.139.93,1,0,0
100.82.27.133,1,0,0
69.161.27.187,1,0,0
204.136.68.125,1,0,0
16.61.58.150,1,0,0
168.19.62.244,1,0,0
175.249.215.119,1,0,0
20.146.233.181,1,0,0
122.126.153.100,1,0,0
17.119.16.69,1,0,0
106.151.67.116,1,0,0
134.12.111.121,1,0,0
68.210.135.250,1,0,0
78.16.149.243,1,0,0
95.15.202.42,1,0,0
10.36.160.209,1,0,0
60.82.14.133,1,0,0
104.62.89.40,1,0,0
237.246.53.223,1,0,0
157.193.145.29,1,0,0
174.40.162.90,1,0,0
240.248.128.70,1,0,0
31.217.221.233,1,0,0
103.140.136.250,1,0,0
59.175.48.213,1,0,0
125.128.190.197,1,0,0
26.67.12.71,1,0,0
8.81.236.152,1,0,0
216.255.162.240,1,0,0
152.221.231.243,0,1,0
251.74.254.241,1,0,0
181.53.91.193,1,0,0
2.23.4.104,1,0,0
44.208.194.200,1,0,0
218.226.177.172,1,0,0
228.225.200.180,1,0,0
142.236.55.43,1,0,0
92.178.113.96,1,0,0
37.247.20.230,1,0,0
230.202.142.175,1,0,0
165.15.181.30,1,0,0
215.40.70.109,1,0,0
237.250.9.101,1,0,0
128.187.202.233,1,0,0
97.175.22.84,1,0,0
222.16.6.151,1,0,0
175.31.56.42,1,0,0
177.104.34.52,1,0,0
40.170.248.223,1,0,0
224.72.119.148,1,0,0
231.139.222.74,1,0,0
20.126.230.53,1,0,0
40.87.33.238,1,0,0
255.224.100.164,1,0,0
75.131.247.249,1,0,0
36.167.99.241,1,0,0
82.131.113.205,1,0,0
124.172.85.144,1,0,0
98.154.60.238,1,0,0
201.158.113.144,1,0,0
71.121.188.87,1,0,0
25.27.201.154,1,0,0
240.181.248.47,1,0,0
42.199.62.85,1,0,0
223.128.206.216,1,0,0
175.108.197.185,1,0,0
