id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.4000000000000001,24.918502913655786,19.841801938217525,0.14,12.3,9,9,0
2,proxy2,2.54,23.600398851378344,12.588462819464963,0.254,11.5,8,8,0
3,proxy3,2.5100000000000002,18.824942889322465,10.388825090243936,0.251,11.2,7,7,0
4,proxy4,11.290000000000001,15.97040702600939,29.630912263216157,1.129,11.0,5,5,1
5,proxy5,2.3000000000000003,18.513128193295742,28.00329895552332,0.23,12.600000000000001,10,10,0
6,proxy6,3.4200000000000004,10.548695120303254,20.307722883315478,0.342,13.600000000000001,14,14,0
7,proxy7,2.5,27.86931739602776,23.86514862325164,0.25,13.2,13,13,0
8,proxy8,3.8399999999999994,12.720509140671268,15.775662173368167,0.384,13.600000000000001,15,15,0
9,proxy9,2.0400000000000005,24.139328521773578,24.02007760985961,0.20400000000000001,12.2,10,10,0
10,proxy10,2.15,11.777924840278205,21.09225221396835,0.21500000000000002,11.8,9,9,0
