id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,253.86.75.114,50,0.42613340154280077,3,2,2,8
2,124.139.39.18,7,0.781383268013923,4,5,3,5
3,83.217.143.167,8,0.19112077202327632,6,5,3,4
4,115.244.29.13,12,0.9925076339155054,7,2,5,6
5,200.150.232.150,49,0.6637476899175694,7,0,3,10
6,238.249.98.53,14,0.21423459385187366,3,2,3,7
7,190.122.192.208,4,0.6310052500750759,8,5,3,10
8,170.89.60.121,38,0.19111633021498736,10,2,1,7
9,5.105.92.185,2,0.6974842035020087,8,2,2,1
10,138.37.234.94,26,0.14863933063577828,5,0,4,4
11,145.152.21.249,40,0.8780643443938536,7,3,2,10
12,241.212.24.131,14,0.7956328070194768,9,5,3,8
13,152.91.48.40,10,0.7055719138006732,3,4,5,2
14,200.159.92.40,45,0.5922323115647502,5,5,1,8
15,139.161.87.235,25,0.554700203001934,8,4,1,8
16,190.232.54.40,42,0.7337885049730509,1,0,1,4
17,211.56.213.59,9,0.6523840909555976,1,0,4,5
18,251.132.75.231,7,0.7062753908967516,2,5,5,7
19,245.58.63.111,42,0.29206030978135145,7,2,3,7
20,143.77.245.26,20,0.4018880124389894,3,3,3,7
21,55.223.127.22,23,0.5462364197235849,5,5,2,8
22,181.202.130.74,16,0.18983940217405798,7,2,1,7
23,135.153.247.117,47,0.9111475436632107,2,1,2,4
24,222.43.233.192,39,0.37162556065180974,1,5,1,8
25,46.16.104.48,1,0.31257216694163575,5,2,3,10
26,251.238.11.140,35,0.8568670651998511,8,2,4,5
27,253.243.133.32,2,0.8680257103454917,10,3,3,3
28,8.187.182.15,36,0.9049936252383695,7,5,4,6
29,9.31.42.137,39,0.5692620984680955,4,4,3,1
30,191.127.245.183,7,0.28120830535681474,3,1,2,9
31,13.9.142.223,46,0.7612641215591525,1,4,4,1
32,173.227.188.250,49,0.2414925800854041,5,2,3,5
33,254.107.49.45,14,0.9271913371258795,8,5,2,2
34,185.37.30.230,45,0.6452143141881426,5,4,1,8
35,159.87.104.16,21,0.651379508607352,9,0,1,10
36,35.251.91.16,33,0.11538808237524473,9,4,3,5
37,204.11.43.74,48,0.457402154732355,9,1,3,6
38,251.245.162.156,39,0.2671510107032612,9,1,1,10
39,14.40.205.249,41,0.45295144069161897,8,3,2,9
40,114.55.158.89,23,0.5498210445411571,8,3,3,6
41,31.211.47.83,46,0.37564306621877497,2,3,2,2
42,189.157.230.90,37,0.4804540317166023,1,4,2,2
43,104.62.56.170,22,0.5560293676489574,3,3,1,10
44,248.194.126.85,43,0.9196845568693824,5,1,1,10
45,60.186.194.125,13,0.35744712867839423,3,1,5,1
46,83.168.224.245,16,0.8247529780363905,6,4,4,3
47,212.116.125.75,45,0.20099872107062522,8,2,3,3
48,144.151.186.21,26,0.35703584017867485,6,4,3,6
49,215.50.245.217,31,0.424543320811567,10,4,5,6
50,85.69.106.70,15,0.5449164213784945,2,1,1,2
51,188.253.249.170,1,0.24935057625070048,9,4,1,8
52,95.226.108.234,28,0.864607039944142,4,4,5,1
53,95.164.65.117,38,0.30713866481984475,7,5,2,4
54,20.13.120.13,29,0.3655408664013755,3,2,4,3
55,31.94.11.44,10,0.5330818631074973,6,1,1,6
56,207.129.231.171,34,0.9034337127705898,6,2,5,6
57,248.125.193.126,44,0.8032776006484252,5,3,5,7
58,170.236.172.187,19,0.7278689951523251,3,4,5,9
59,166.155.61.176,6,0.3944982308278141,3,2,3,3
60,19.110.114.137,14,0.5967089547295653,4,1,5,8
61,148.90.11.229,43,0.2597164307894554,1,2,1,2
62,111.189.52.171,45,0.30421589719573294,1,1,2,5
63,3.28.49.77,36,0.39073460969040874,8,2,3,2
64,202.72.87.113,39,0.6659104550854611,6,3,2,8
65,25.172.176.203,44,0.44880522876195217,5,3,1,8
66,58.154.12.7,6,0.10260825290286125,9,4,1,5
67,17.165.212.165,26,0.5826457158541493,5,0,4,6
68,43.157.116.53,39,0.38913018307221303,10,0,2,4
69,227.63.156.187,6,0.41435037459645174,8,4,5,4
70,250.53.234.40,5,0.16757452780514365,4,4,5,4
71,252.102.16.214,42,0.5019099708074269,4,4,4,5
72,206.125.218.69,2,0.8823590609968203,4,4,5,7
73,74.38.19.136,39,0.8390288531675434,1,5,5,2
74,168.78.121.62,50,0.2870119691267146,5,2,5,8
75,161.189.70.164,27,0.9090081693851012,5,5,4,9
76,193.55.132.223,26,0.6682354652053115,8,1,1,3
77,169.163.153.68,48,0.7559737498788139,1,5,5,8
78,89.21.206.122,33,0.9319117304393564,1,3,4,6
79,69.189.207.140,4,0.5876581854335405,3,2,4,9
80,78.72.16.50,28,0.9412320957608247,4,0,4,6
81,96.246.159.21,17,0.986852479698456,1,1,2,1
82,184.200.243.5,4,0.45921962756243795,5,0,3,7
83,131.158.15.46,33,0.5654820710173861,3,5,3,10
84,207.54.5.100,30,0.24884373802177598,7,2,1,8
85,36.8.238.73,47,0.7956961554664086,6,4,2,10
86,209.236.75.239,44,0.5240388176512526,4,0,2,8
87,85.35.46.101,24,0.4550722112029153,7,0,2,6
