id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.93,0.77,0.73,1.08,0.99,0.97,37,0
2,proxy2,1.1,0.92,0.87,1.27,1.0,1.0,38,0
3,proxy3,0.73,1.12,1.36,0.84,0.99,0.76,29,0
4,proxy4,1.2,1.04,0.91,1.4,1.03,1.24,47,0
5,proxy5,1.0,1.0,0.91,1.16,0.99,0.95,36,0
6,proxy6,1.61,1.25,2.5,1.26,3.77,1.58,40,0
7,proxy7,1.03,0.8,2.91,0.94,2.47,1.29,29,0
8,proxy8,1.29,1.03,2.12,1.15,2.52,1.5,37,0
9,proxy9,1.08,0.98,3.05,0.98,2.82,1.39,33,0
10,proxy10,0.99,0.92,1.0,1.15,1.02,1.05,40,0
11,proxy11,0.86,1.24,0.9,1.0,0.98,0.74,28,0
12,proxy12,1.28,1.14,2.11,0.99,2.78,1.26,28,0
13,proxy13,0.82,0.93,0.81,0.95,1.0,0.84,32,0
14,proxy14,0.52,1.03,0.96,0.61,0.96,0.55,21,0
15,proxy15,0.71,0.71,1.05,0.83,0.97,0.66,25,0
