id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.34,0.9,1.18,1.04,1.78,1.37,23,0
2,proxy2,1.25,1.19,1.63,1.21,1.45,1.3,21,0
3,proxy3,0.3,1.17,0.71,0.44,0.54,0.38,12,0
4,proxy4,0.66,1.14,0.79,0.96,0.55,0.73,23,0
5,proxy5,1.22,0.67,2.4,0.64,2.21,1.75,15,0
6,proxy6,0.28,0.95,0.81,0.4,0.54,0.41,13,0
7,proxy7,0.94,0.81,0.82,1.37,0.55,0.76,24,0
8,proxy8,1.06,1.27,1.47,0.78,1.81,1.14,16,0
9,proxy9,0.74,1.05,0.81,1.08,0.54,0.86,27,0
10,proxy10,1.48,0.7,1.76,1.49,1.93,1.46,26,0
