id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,4.42,15.31706605077952,18.252804196132782,0.44199999999999995,13.3,14,14,0
2,proxy2,74.350885113813,12.069096929212494,82.24775857943723,52.44475217032171,74.75768505868794,112,12,1
3,proxy3,6.5200000000000005,17.920269372579913,13.323434935434012,0.6520000000000002,16.1,21,21,0
4,proxy4,16.76,19.606658593781354,20.872611981376203,1.6759999999999995,13.7,13,13,1
5,proxy5,0.9000000000000001,21.05387642837955,27.79932842674592,0.09000000000000001,12.1,6,6,0
6,proxy6,1.9800000000000002,21.92568468142389,21.725675501752473,0.198,11.8,12,12,0
7,proxy7,3.7099999999999995,26.406433052576592,28.945894015228856,0.371,13.5,11,11,0
8,proxy8,72.73403407422073,16.969902558104874,53.38588130098035,77.67882357588448,51.18694488600317,16,16,1
9,proxy9,2.7700000000000005,25.779019637653352,29.47938995587449,0.277,12.3,11,11,0
10,proxy10,75.17569741860956,29.985576592152306,50.99238829624464,52.08479765667501,45.903444446183514,11,11,1
11,proxy11,1.92,23.771498436590758,12.678558282390222,0.19200000000000003,10.8,10,10,0
12,proxy12,16.47,25.567040056742385,22.6559628615341,1.6469999999999998,14.3,19,19,1
13,proxy13,4.87,13.169095017404501,21.69341554404982,0.487,14.2,18,18,0
14,proxy14,2.13,19.649145581859273,11.775339224267466,0.213,11.2,7,7,0
15,proxy15,55.6337741872106,10.811208631921088,67.38181647954397,51.692309528599054,51.91178316249354,18,18,1
16,proxy16,2.0300000000000002,10.127681813091579,20.753681435762875,0.20300000000000004,12.3,9,9,0
17,proxy17,3.3500000000000005,12.41858965722636,19.202554427874258,0.3350000000000001,13.7,12,12,0
18,proxy18,2.53,16.05701599695152,10.537988037150338,0.253,12.0,12,12,0
19,proxy19,3.28,13.877143520704417,27.334114683833626,0.32800000000000007,12.700000000000001,16,16,0
20,proxy20,3.0399999999999996,23.909599388154625,19.572478629121274,0.30400000000000005,12.9,14,14,0
21,proxy21,3.06,26.38535846334836,12.543659537278758,0.30600000000000005,12.9,11,11,0
22,proxy22,2.68,19.75094981781848,20.294700562411627,0.268,13.4,12,12,0
23,proxy23,2.58,13.340035468234841,25.887869253069173,0.258,12.3,10,10,0
24,proxy24,4.4799999999999995,19.305745734019485,27.419141284264715,0.44799999999999995,14.200000000000001,19,19,0
25,proxy25,4.01,17.70619722968322,12.939851681483074,0.401,15.0,15,15,0
26,proxy26,17.04,10.841457230836347,24.66398920017567,1.7040000000000002,12.9,10,10,1
27,proxy27,4.43,10.585419673020652,14.483497134044724,0.44300000000000017,12.8,19,19,0
28,proxy28,8.75,20.03622348397056,33.139587558100715,0.42500000000000004,34.637977547720645,114,14,1
29,proxy29,3.83,27.65571142476319,10.927412625258395,0.383,14.3,15,15,0
30,proxy30,4.25,12.207374832087694,10.165832714688305,0.425,13.0,13,13,0
