id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.88,1.14,1.0,0.88,1.01,1.0,6,0
2,proxy2,1.03,1.04,0.86,1.03,1.01,1.0,6,0
3,proxy3,22.71,0.72,7.02,1.37,10.56,5.17,11,0
4,proxy4,0.7,1.14,1.24,0.7,1.0,1.0,6,0
5,proxy5,0.68,0.83,0.95,0.68,1.01,1.0,6,0
6,proxy6,0.4,0.79,0.77,0.4,1.0,0.67,4,0
7,proxy7,1.0,0.77,1.1,1.0,0.99,0.83,5,0
8,proxy8,1.35,1.07,1.1,1.35,1.0,1.67,10,0
9,proxy9,1.38,1.03,1.3,1.38,1.0,1.17,7,0
10,proxy10,0.84,1.03,0.83,0.84,1.0,0.83,5,0
11,proxy11,1.24,1.08,0.98,1.24,1.01,1.33,8,0
12,proxy12,1.23,1.0,1.2,1.23,1.0,1.33,8,0
13,proxy13,1.41,0.64,0.71,1.41,1.0,1.17,7,0
14,proxy14,0.95,0.64,0.74,0.95,1.0,1.0,6,0
15,proxy15,0.59,0.89,1.23,0.59,1.0,0.83,5,0
