id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.27,15.328266798810533,18.01024203377607,0.22699999999999998,11.3,10,10,0
2,proxy2,2.6,16.2241218753715,29.434688763939473,0.26,13.2,13,13,0
3,proxy3,2.49,26.942546779884363,13.719516391389627,0.24900000000000003,12.0,10,10,0
4,proxy4,1.7000000000000004,24.5408238330442,21.502043028765456,0.17000000000000004,11.6,8,8,0
5,proxy5,1.86,26.37314101178137,22.98009499924028,0.18600000000000003,12.700000000000001,10,10,0
6,proxy6,2.34,22.033413012022613,20.560916417581733,0.23400000000000004,11.4,10,10,0
7,proxy7,1.1400000000000001,28.398292499142187,28.975054324376874,0.114,11.6,7,7,0
8,proxy8,82.46732602134203,19.564918874331276,45.31196039922467,67.26288866167455,44.448404996014816,14,14,1
9,proxy9,1.8399999999999999,26.499905975610844,27.607226919722216,0.184,11.8,7,7,0
10,proxy10,2.84,19.264443827061772,25.683565636667872,0.28400000000000003,13.3,11,11,0
