id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.6199999999999997,24.13900093709207,13.337161601904834,0.262,12.8,12,12,0
2,proxy2,3.81,21.097128705941476,26.163557126640804,0.381,14.2,17,17,0
3,proxy3,6.83,14.210749629910742,43.79741937343255,0.37300000000000005,41.459687345354574,117,17,1
4,proxy4,1.77,20.445410313239908,11.495613221489156,0.177,12.2,7,7,0
5,proxy5,4.5600000000000005,11.412595720991499,36.44090136506752,0.206,31.319000647573667,113,13,1
6,proxy6,2.4799999999999995,12.156598080881206,19.281481683329567,0.24800000000000003,12.4,9,9,0
7,proxy7,2.5300000000000002,15.382411503606715,29.420503849769737,0.253,12.600000000000001,9,9,0
8,proxy8,3.2600000000000002,24.080652692017406,24.794719969924337,0.326,13.6,14,14,0
9,proxy9,2.9799999999999995,22.948125884587732,25.851891630828987,0.29800000000000004,13.5,11,11,0
10,proxy10,2.87,18.185294284410787,19.395581194070886,0.287,12.2,11,11,0
11,proxy11,2.5200000000000005,24.259815118292146,11.540540054322411,0.252,12.8,10,10,0
12,proxy12,2.8000000000000003,23.3173980779865,17.63912428210872,0.2800000000000001,12.700000000000001,11,11,0
13,proxy13,3.96,25.377718926384954,26.245158194440815,0.396,14.2,15,15,0
14,proxy14,6.51,17.045441795857073,29.679187042297897,0.37100000000000005,28.28549831027496,113,13,1
15,proxy15,3.7900000000000005,23.041762796585285,18.025143902935522,0.3790000000000001,13.9,17,17,0
16,proxy16,3.5500000000000003,12.625814169940499,13.450058583188754,0.3550000000000001,14.600000000000001,16,16,0
17,proxy17,5.94,16.383673034199408,29.85402090734171,0.34400000000000003,31.815294408777596,111,11,1
18,proxy18,1.6,16.70797147278932,28.28833835819869,0.16,12.3,8,8,0
19,proxy19,2.9700000000000006,14.569707471026263,29.57329278921191,0.297,13.200000000000001,11,11,0
20,proxy20,1.62,29.04900310430721,20.353175745860764,0.16199999999999998,12.2,8,8,0
21,proxy21,4.490000000000001,23.572175985104035,10.056765257751952,0.44900000000000007,14.7,17,17,0
22,proxy22,1.7,17.387454640976785,28.908818964400737,0.17,11.7,7,7,0
23,proxy23,2.73,12.066443017939426,16.788192306328714,0.273,12.0,10,10,0
24,proxy24,3.5600000000000005,16.455322000838375,10.072796087963232,0.35600000000000004,14.8,14,14,0
25,proxy25,2.5300000000000002,13.294722994249613,27.121129938140992,0.253,13.0,12,12,0
