id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.99,0.91,0.93,1.04,1.01,1.18,10,0
2,proxy2,0.43,1.05,1.04,0.45,0.99,0.59,5,0
3,proxy3,19.79,0.94,6.52,1.14,10.03,3.41,9,0
4,proxy4,0.21,1.07,0.91,0.22,0.98,0.12,1,0
5,proxy5,0.41,1.28,0.93,0.43,1.0,0.71,6,0
6,proxy6,17.5,1.08,6.7,1.75,6.19,3.53,10,0
7,proxy7,0.3,0.74,1.0,0.31,0.98,0.35,3,0
8,proxy8,1.24,0.69,1.09,1.3,1.0,1.06,9,0
9,proxy9,1.48,0.89,0.82,1.55,1.02,1.41,12,0
10,proxy10,1.39,0.71,1.09,1.46,1.01,1.29,11,0
11,proxy11,1.27,0.8,0.78,1.33,1.0,1.18,10,0
12,proxy12,0.84,1.01,0.73,0.88,0.99,0.71,6,0
13,proxy13,1.15,1.18,0.86,1.2,1.0,0.94,8,0
14,proxy14,0.87,0.84,0.93,0.91,0.98,0.71,6,0
15,proxy15,1.18,1.25,0.65,1.24,0.99,0.82,7,0
16,proxy16,1.05,0.86,0.9,1.1,1.01,0.82,7,0
17,proxy17,0.87,0.94,1.01,0.91,1.0,1.18,10,0
18,proxy18,0.13,0.82,1.0,0.14,0.99,0.24,2,0
19,proxy19,0.89,0.79,0.74,0.93,0.99,0.94,8,0
20,proxy20,0.21,0.68,0.95,0.22,0.98,0.24,2,0
21,proxy21,1.16,0.97,0.82,1.21,1.0,1.18,10,0
22,proxy22,0.83,0.81,1.19,0.87,0.99,0.82,7,0
23,proxy23,1.14,1.07,0.74,1.2,0.99,1.18,10,0
24,proxy24,1.22,0.87,0.68,1.28,1.0,1.18,10,0
25,proxy25,11.18,1.01,5.11,0.65,8.64,3.18,7,0
26,proxy26,0.65,1.1,0.85,0.68,0.99,0.59,5,0
27,proxy27,0.78,1.26,1.28,0.82,1.0,0.71,6,0
28,proxy28,1.39,0.71,1.04,1.45,1.02,1.65,14,0
29,proxy29,0.87,0.98,0.83,0.91,1.0,0.94,8,0
30,proxy30,1.21,1.0,1.25,1.27,1.0,1.18,10,0
31,proxy31,0.82,1.05,1.04,0.86,0.99,0.82,7,0
32,proxy32,1.19,1.21,0.77,1.25,1.01,1.29,11,0
33,proxy33,1.22,0.83,0.96,1.28,0.99,0.94,8,0
34,proxy34,0.65,1.24,1.07,0.68,0.98,0.59,5,0
35,proxy35,0.96,1.2,0.89,1.01,1.0,1.06,9,0
36,proxy36,1.15,1.03,1.22,1.21,1.0,1.18,10,0
37,proxy37,0.74,1.22,0.81,0.77,1.0,0.94,8,0
38,proxy38,0.8,1.28,1.04,0.84,1.0,0.82,7,0
39,proxy39,0.73,1.18,0.93,0.77,1.0,0.71,6,0
40,proxy40,0.36,0.87,1.13,0.38,0.98,0.35,3,0
41,proxy41,1.03,1.24,0.65,1.08,1.0,1.18,10,0
42,proxy42,0.74,1.34,1.1,0.78,0.99,0.82,7,0
43,proxy43,0.67,0.83,1.18,0.7,0.99,0.71,6,0
44,proxy44,0.49,0.81,1.05,0.51,0.99,0.59,5,0
45,proxy45,0.76,0.92,0.93,0.79,0.99,0.94,8,0
46,proxy46,1.32,0.84,1.27,1.39,1.0,1.18,10,0
47,proxy47,1.01,1.0,1.17,1.06,1.0,0.82,7,0
48,proxy48,0.9,0.98,0.65,0.94,1.0,1.06,9,0
49,proxy49,0.95,1.07,1.0,0.99,0.99,0.71,6,0
50,proxy50,1.59,0.95,1.24,1.67,1.01,1.41,12,0
51,proxy51,1.05,0.98,1.04,1.1,1.0,0.94,8,0
52,proxy52,1.38,1.06,0.91,1.45,0.99,1.06,9,0
53,proxy53,0.94,1.07,0.68,0.98,0.99,0.82,7,0
54,proxy54,23.15,1.26,5.46,0.64,8.92,2.82,4,0
55,proxy55,0.61,0.92,0.71,0.64,1.0,0.71,6,0
56,proxy56,1.86,0.8,1.08,1.94,1.02,1.53,13,0
57,proxy57,1.19,1.14,1.04,1.25,1.01,1.41,12,0
58,proxy58,0.63,1.27,1.28,0.66,0.99,0.59,5,0
59,proxy59,1.13,0.74,0.66,1.18,1.0,1.06,9,0
60,proxy60,1.16,1.0,0.71,1.21,1.01,0.94,8,0
61,proxy61,19.31,0.82,6.17,1.64,6.78,3.65,11,0
62,proxy62,0.72,1.06,1.21,0.76,0.99,0.71,6,0
63,proxy63,1.68,1.36,0.76,1.76,1.02,1.88,16,0
64,proxy64,0.99,1.19,0.69,1.04,1.0,1.18,10,0
65,proxy65,1.32,0.98,1.12,1.39,1.0,1.18,10,0
66,proxy66,0.69,1.28,1.1,0.72,0.99,0.71,6,0
67,proxy67,0.79,1.16,1.09,0.82,1.0,0.59,5,0
68,proxy68,0.22,0.79,0.98,0.23,0.99,0.35,3,0
69,proxy69,0.88,1.31,0.91,0.92,1.01,1.18,10,0
70,proxy70,0.99,0.86,1.24,1.04,1.0,0.82,7,0
71,proxy71,0.77,0.77,1.03,0.8,1.01,1.06,9,0
72,proxy72,24.46,0.7,5.39,0.5,5.91,3.06,6,0
73,proxy73,1.99,1.3,0.67,2.09,1.02,1.65,14,0
74,proxy74,0.84,0.69,0.82,0.88,1.0,0.94,8,0
75,proxy75,0.66,0.84,0.78,0.69,0.99,0.82,7,0
76,proxy76,19.28,1.33,7.04,1.61,9.79,3.76,12,0
77,proxy77,1.0,0.86,6.14,1.05,6.29,3.53,10,0
78,proxy78,0.65,0.78,1.16,0.68,1.0,0.82,7,0
79,proxy79,24.9,1.32,6.05,0.96,9.03,3.06,6,0
80,proxy80,1.0,1.35,0.8,1.05,0.99,1.06,9,0
81,proxy81,0.46,1.25,1.15,0.48,0.98,0.35,3,0
82,proxy82,17.39,1.23,7.11,0.63,7.33,2.82,4,0
83,proxy83,22.35,1.0,5.57,1.3,6.0,3.41,9,0
84,proxy84,1.03,0.93,1.17,1.08,1.0,0.94,8,0
85,proxy85,0.7,0.96,0.97,0.73,1.0,0.82,7,0
86,proxy86,1.23,1.06,1.25,1.29,1.01,1.29,11,0
87,proxy87,0.7,1.03,1.16,0.73,1.0,0.82,7,0
88,proxy88,0.79,0.86,1.13,0.83,1.0,1.06,9,0
