id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.14,0.97,1.22,1.17,1.0,1.0,8,0
2,proxy2,19.6,1.0,6.51,1.27,6.14,3.5,8,0
3,proxy3,0.97,0.89,1.19,1.0,1.0,0.88,7,0
4,proxy4,1.0,0.76,1.06,1.03,0.99,0.88,7,0
5,proxy5,1.13,1.25,1.07,1.16,1.01,1.0,8,0
6,proxy6,0.5,1.33,0.96,0.51,0.99,0.5,4,0
7,proxy7,0.8,1.11,1.17,0.83,0.99,0.88,7,0
8,proxy8,1.12,1.17,1.13,1.15,1.0,0.88,7,0
9,proxy9,1.33,1.39,1.13,1.37,1.0,1.0,8,0
10,proxy10,0.69,0.91,1.06,0.71,1.0,0.88,7,0
11,proxy11,1.08,1.11,0.82,1.11,0.99,1.0,8,0
12,proxy12,0.49,0.72,0.99,0.5,1.0,0.62,5,0
13,proxy13,1.06,1.31,0.84,1.09,1.01,1.12,9,0
14,proxy14,1.06,1.11,0.98,1.09,1.0,1.0,8,0
15,proxy15,1.8,0.81,0.88,1.85,1.02,1.62,13,0
16,proxy16,1.17,0.86,0.88,1.2,1.01,1.12,9,0
17,proxy17,0.79,0.96,0.93,0.81,0.99,0.5,4,0
18,proxy18,0.4,0.93,0.89,0.41,0.99,0.75,6,0
19,proxy19,1.95,0.89,1.15,2.0,1.02,1.75,14,0
20,proxy20,0.89,1.34,0.86,0.91,1.0,0.88,7,0
21,proxy21,0.62,0.74,1.01,0.63,1.0,0.75,6,0
22,proxy22,0.52,1.36,1.14,0.53,0.99,0.62,5,0
23,proxy23,1.0,1.11,1.03,1.03,1.0,0.88,7,0
24,proxy24,0.49,0.79,1.23,0.51,1.0,0.62,5,0
25,proxy25,24.45,0.88,5.64,1.16,6.62,3.75,10,0
26,proxy26,0.91,1.0,1.14,0.94,1.0,0.88,7,0
27,proxy27,1.85,0.99,0.99,1.9,1.01,1.88,15,0
28,proxy28,0.5,1.02,1.18,0.51,1.0,0.5,4,0
29,proxy29,1.04,0.84,0.84,1.07,1.01,1.12,9,0
30,proxy30,19.86,1.29,5.14,1.54,6.53,4.25,14,0
31,proxy31,31.46,1.39,11.43,1.22,17.23,6.25,10,0
32,proxy32,0.85,0.89,1.09,0.88,0.99,0.75,6,0
33,proxy33,0.82,1.0,0.88,0.84,0.99,0.75,6,0
34,proxy34,0.62,1.28,1.07,0.63,0.98,0.38,3,0
35,proxy35,1.1,1.01,1.23,1.13,1.0,1.0,8,0
36,proxy36,0.64,1.16,0.64,0.66,0.99,0.62,5,0
37,proxy37,19.51,1.13,6.46,1.18,8.94,3.5,8,0
38,proxy38,0.6,1.17,1.17,0.61,1.0,0.62,5,0
39,proxy39,0.38,0.75,1.21,0.39,0.99,0.5,4,0
40,proxy40,1.45,1.02,0.99,1.49,1.0,1.38,11,0
41,proxy41,0.82,1.0,1.09,0.84,1.0,1.0,8,0
42,proxy42,1.18,0.93,0.8,1.21,1.0,1.25,10,0
43,proxy43,1.16,0.98,1.22,1.19,1.0,1.12,9,0
44,proxy44,0.78,0.83,0.89,0.81,1.0,1.0,8,0
45,proxy45,1.21,0.89,0.83,1.24,1.01,1.75,14,0
46,proxy46,1.21,0.96,1.13,1.24,1.0,1.25,10,0
47,proxy47,0.3,0.84,0.79,0.31,0.98,0.25,2,0
48,proxy48,0.89,1.16,0.64,0.91,1.01,1.38,11,0
49,proxy49,0.95,0.88,0.64,0.97,1.0,1.0,8,0
50,proxy50,0.4,1.27,0.68,0.41,0.99,0.38,3,0
51,proxy51,0.78,0.91,1.17,0.81,1.0,0.88,7,0
52,proxy52,0.61,0.97,0.62,0.62,1.0,1.0,8,0
53,proxy53,1.1,1.36,0.81,1.13,1.01,1.5,12,0
54,proxy54,1.79,1.16,0.91,1.84,1.01,1.38,11,0
55,proxy55,1.33,0.88,0.82,1.37,1.0,1.25,10,0
56,proxy56,1.26,0.81,0.85,1.29,1.01,1.38,11,0
57,proxy57,0.97,1.18,1.11,0.99,1.01,1.25,10,0
58,proxy58,0.13,0.83,0.69,0.14,0.98,0.25,2,0
59,proxy59,0.91,0.86,0.98,0.94,1.01,1.12,9,0
60,proxy60,1.05,0.83,0.88,1.08,1.0,0.88,7,0
61,proxy61,18.72,1.36,4.91,1.39,9.82,3.62,9,0
62,proxy62,0.92,0.93,0.75,0.94,1.0,1.0,8,0
63,proxy63,25.91,0.73,5.91,1.13,10.37,3.62,9,0
64,proxy64,1.24,1.13,0.67,1.27,1.01,1.38,11,0
65,proxy65,1.23,1.18,0.78,1.26,1.0,0.88,7,0
66,proxy66,0.64,0.76,0.7,0.65,0.99,0.62,5,0
67,proxy67,0.66,0.87,0.75,0.67,0.99,0.75,6,0
68,proxy68,1.03,0.94,0.99,1.06,1.0,0.88,7,0
69,proxy69,1.06,1.11,0.67,1.09,0.99,1.0,8,0
70,proxy70,1.45,1.41,0.79,1.49,1.02,1.38,11,0
71,proxy71,0.89,0.82,1.21,0.91,1.0,1.0,8,0
72,proxy72,0.7,0.73,0.85,0.72,1.0,0.88,7,0
73,proxy73,1.83,0.82,0.94,1.88,1.02,1.75,14,0
74,proxy74,1.4,1.05,1.08,1.44,1.01,1.5,12,0
75,proxy75,0.73,1.27,0.63,0.76,1.0,0.75,6,0
76,proxy76,0.71,0.8,0.93,0.73,0.99,0.62,5,0
77,proxy77,0.27,0.88,1.13,0.28,0.99,0.5,4,0
78,proxy78,1.6,0.78,1.09,1.65,1.01,1.38,11,0
79,proxy79,1.27,1.26,1.16,1.3,1.0,1.0,8,0
80,proxy80,1.1,1.4,0.88,1.13,0.99,1.0,8,0
81,proxy81,1.22,1.17,1.09,1.25,1.0,1.12,9,0
82,proxy82,0.87,1.0,0.92,0.9,1.0,1.12,9,0
83,proxy83,0.87,1.23,1.11,0.9,1.0,1.12,9,0
84,proxy84,1.2,1.35,0.65,1.23,1.01,1.38,11,0
85,proxy85,0.97,0.76,1.11,1.0,0.99,1.12,9,0
86,proxy86,1.17,0.79,1.11,1.2,1.0,1.12,9,0
87,proxy87,0.52,0.92,0.62,0.54,1.0,0.88,7,0
88,proxy88,0.62,1.05,0.73,0.63,0.99,0.88,7,0
89,proxy89,0.84,0.83,0.94,0.86,1.0,0.88,7,0
90,proxy90,0.47,1.36,1.03,0.48,0.99,0.88,7,0
91,proxy91,0.61,1.08,0.76,0.63,1.0,0.88,7,0
92,proxy92,0.9,1.27,0.73,0.92,1.0,0.88,7,0
93,proxy93,0.9,1.03,1.13,0.93,0.99,0.75,6,0
94,proxy94,1.44,1.15,1.02,1.48,1.0,1.12,9,0
95,proxy95,17.0,0.81,5.31,0.64,6.7,3.12,5,0
96,proxy96,0.74,1.13,4.33,0.77,10.8,3.5,8,0
97,proxy97,26.55,1.26,5.83,1.79,7.81,3.75,10,0
98,proxy98,1.97,1.35,1.08,2.02,1.01,1.5,12,0
99,proxy99,1.5,1.42,1.08,1.54,1.0,1.25,10,0
100,proxy100,22.69,0.81,6.49,0.88,10.54,3.25,6,0
