id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.58,1.29,1.07,0.58,0.99,0.57,4,0
2,proxy2,1.18,1.0,0.64,1.18,0.99,0.86,6,0
3,proxy3,2.35,0.84,0.55,2.35,1.02,1.86,13,0
4,proxy4,0.9,1.21,0.75,0.9,1.0,1.0,7,0
5,proxy5,1.37,1.17,0.61,1.37,1.0,0.86,6,0
6,proxy6,24.14,0.77,5.47,1.26,8.16,4.14,9,0
7,proxy7,1.0,0.98,1.08,1.0,1.0,1.0,7,0
8,proxy8,0.94,1.26,0.58,0.94,1.0,0.86,6,0
9,proxy9,0.84,1.33,1.07,0.84,1.01,1.0,7,0
10,proxy10,1.58,1.05,0.56,1.58,1.01,1.0,7,0
11,proxy11,0.31,0.83,1.0,0.31,0.99,0.43,3,0
12,proxy12,1.07,0.81,1.01,1.07,1.01,1.0,7,0
13,proxy13,0.5,1.0,1.0,0.5,0.99,0.57,4,0
14,proxy14,0.67,0.81,1.07,0.67,0.99,0.57,4,0
15,proxy15,1.55,0.81,0.55,1.55,1.01,1.43,10,0
