id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.49,1.15,1.21,0.49,0.99,0.7,14,0
2,proxy2,1.09,1.0,1.03,1.09,1.02,1.15,23,0
3,proxy3,15.25,0.81,3.17,138.83,5.23,1.25,25,1
4,proxy4,17.69,1.12,3.24,163.75,4.29,1.15,23,1
5,proxy5,17.22,1.14,3.43,151.23,4.83,1.0,20,1
6,proxy6,0.91,1.0,0.89,0.91,1.0,0.9,18,0
7,proxy7,13.68,1.08,3.72,131.14,5.06,0.65,13,1
8,proxy8,1.6,1.09,0.97,1.6,1.02,1.4,28,0
9,proxy9,0.89,0.73,0.78,0.89,0.99,0.7,14,0
10,proxy10,1.73,0.75,1.19,1.73,1.0,1.1,22,0
