id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,3.17,19.435323145669102,19.39741291946232,0.31700000000000006,14.3,15,15,0
2,proxy2,3.13,20.867746624291602,23.40554497840757,0.313,13.0,13,13,0
3,proxy3,14.6,13.46763291567698,22.644979913129006,1.4599999999999997,13.0,18,18,1
4,proxy4,2.7899999999999996,19.776459179847663,28.23108001149754,0.279,14.4,14,14,0
5,proxy5,2.4799999999999995,27.10237802273234,22.512126491670568,0.248,12.3,10,10,0
6,proxy6,3.47,18.56293774627301,29.35157922177123,0.34700000000000003,12.0,11,11,0
7,proxy7,5.71,20.104929563977436,17.00396893584444,0.5710000000000003,15.5,23,23,0
8,proxy8,3.349999999999999,17.279674575588672,12.631986745805808,0.3350000000000001,13.3,13,13,0
9,proxy9,3.5800000000000005,22.79189228043038,13.59451315891019,0.358,13.600000000000001,14,14,0
10,proxy10,7.380000000000001,14.805275521500876,28.617055940278497,0.348,28.535810867268314,113,13,1
11,proxy11,4.5200000000000005,13.487559721053755,29.09706054580889,0.45200000000000007,13.7,16,16,0
12,proxy12,4.11,24.97778686079118,11.682729739440214,0.4110000000000001,13.9,19,19,0
13,proxy13,55.84727056654313,12.418826672805926,64.15084993338186,59.16508828690867,45.76750769481136,8,8,1
14,proxy14,15.58,20.202745952003205,13.768503137945393,1.5580000000000003,13.0,14,14,1
15,proxy15,94.14598549048219,28.19752298032547,46.40621450020755,63.31396840820624,48.558666373614955,14,14,1
16,proxy16,9.01,15.061424167046773,49.72565604279151,0.521,30.208624567190654,117,17,1
17,proxy17,3.18,23.940285361514828,20.167337518328615,0.31800000000000006,14.0,16,16,0
18,proxy18,3.8099999999999996,15.584916455295042,23.595536125121033,0.3810000000000001,14.7,18,18,0
19,proxy19,2.8799999999999994,16.71097833788893,28.16398401651005,0.28800000000000003,13.8,15,15,0
20,proxy20,29.92,25.96244903843495,24.215350582057276,2.9919999999999995,13.9,19,19,1
