id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,3.9699999999999998,13.54285522409227,11.722462654751283,0.3969999999999999,12.5,13,13,0
2,proxy2,3.88,20.20514961353859,27.194391597251407,0.38800000000000007,14.600000000000001,15,15,0
3,proxy3,1.06,27.36512555190724,23.00639548104414,0.10600000000000001,10.9,4,4,0
4,proxy4,2.4,12.769795751779284,25.58978446161248,0.24000000000000005,12.7,11,11,0
5,proxy5,1.23,28.33267197633127,12.000371170056477,0.12300000000000003,11.1,5,5,0
6,proxy6,16.88,24.17587861291931,18.006826710450735,1.688,11.4,7,7,1
7,proxy7,14.32,27.167021808971434,17.486558993957917,1.4319999999999997,13.900000000000002,16,16,1
8,proxy8,18.89,23.492176734645156,19.554520360035106,1.8890000000000002,13.2,12,12,1
9,proxy9,18.550000000000004,26.977048187236097,23.678055831917458,1.8549999999999998,13.600000000000001,14,14,1
10,proxy10,2.39,21.678714058852858,25.326502923614314,0.239,11.5,7,7,0
11,proxy11,0.93,20.92703940370164,20.02824261373394,0.09300000000000001,12.2,5,5,0
12,proxy12,21.869999999999994,18.181419723457605,14.706961367488379,2.186999999999999,13.3,15,15,1
13,proxy13,1.9400000000000002,20.328638984384543,17.05433660132089,0.194,11.3,8,8,0
14,proxy14,2.2399999999999998,20.048092136482772,28.80386910517278,0.224,13.4,7,7,0
15,proxy15,26.49,12.568961842340414,24.447614944159533,2.649,12.7,9,9,1
16,proxy16,1.6099999999999999,10.67417966100984,25.951888422424506,0.16099999999999998,11.5,6,6,0
17,proxy17,12.94,26.889651299222436,13.599461523093828,1.294,12.9,13,13,1
18,proxy18,12.540000000000001,11.599816259336192,13.610591169092798,1.254,11.9,10,10,1
19,proxy19,14.889999999999999,19.34383590441048,29.70944177567155,1.489,12.9,12,12,1
20,proxy20,3.14,20.572397124346374,25.366275051410806,0.31400000000000006,13.5,10,10,0
21,proxy21,22.2,22.741021958253423,24.461307344892578,2.2199999999999993,13.5,12,12,1
22,proxy22,4.09,26.033767768938095,18.325923686126504,0.409,14.5,13,13,0
23,proxy23,1.8599999999999999,14.486258774439879,20.52806814811241,0.18600000000000003,11.9,8,8,0
24,proxy24,1.7900000000000003,14.854593119496801,22.84523640965814,0.17900000000000002,13.100000000000001,11,11,0
25,proxy25,2.6300000000000003,21.6769347585721,25.462743465236862,0.26300000000000007,13.3,13,13,0
26,proxy26,29.550000000000004,21.061585763760192,24.710018216780945,2.9549999999999996,13.600000000000001,14,14,1
27,proxy27,1.6900000000000002,26.768644438578605,26.40631702195202,0.169,12.7,8,8,0
28,proxy28,1.77,14.516247999362248,28.372789421214968,0.177,11.6,5,5,0
29,proxy29,1.28,23.746588897830996,13.087668191441816,0.128,11.9,9,9,0
30,proxy30,1.77,26.013743363267636,28.10396297407064,0.177,11.1,8,8,0
