id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,129.197.112.171,37,0.1826406298013395,8,1,2,5
2,227.112.85.219,11,0.659097123605677,8,4,2,7
3,133.72.253.49,9,0.7736823739753439,1,0,2,7
4,79.215.12.176,21,0.5657549454857215,9,5,2,9
5,107.229.254.109,45,0.26036987649623944,6,3,6,3
6,5.230.61.161,17,0.17821092694082347,9,5,8,10
7,244.106.81.233,5,0.35213984169803947,1,3,4,9
8,122.50.106.250,46,0.9120297012406804,2,1,2,2
9,233.35.174.123,36,0.20938252383009626,2,3,8,5
10,143.22.128.109,2,0.8680928060284465,6,4,2,4
11,240.189.32.124,15,0.2874608809913155,6,0,6,8
12,24.133.7.249,32,0.32300078867591,8,4,6,9
13,46.2.232.54,45,0.6264274251122025,2,5,5,3
14,32.133.113.154,15,0.9874568399680622,8,1,3,3
15,74.221.82.192,39,0.9861829719332373,7,3,5,10
16,85.148.144.234,7,0.9775823697739503,7,1,5,4
17,179.99.52.239,30,0.5482026462958277,7,4,2,5
18,26.27.79.80,34,0.329228364415522,9,1,7,4
19,3.102.54.159,35,0.7062087850257572,1,4,8,4
20,177.227.25.128,48,0.6682562727547277,10,0,5,3
21,160.173.82.145,20,0.3429646967597058,7,1,5,8
22,97.73.87.136,36,0.11304228955869283,2,0,6,1
23,212.168.161.195,10,0.48095117076453153,7,0,6,4
24,233.223.90.89,12,0.64672943812348,5,5,7,10
25,255.89.157.7,35,0.6131034230921825,9,4,2,2
26,116.73.160.251,49,0.7026960762937539,5,3,7,4
27,59.231.106.100,23,0.7956165503204313,1,0,3,2
28,200.163.213.221,2,0.4717632570388439,1,4,4,2
29,24.52.137.88,32,0.7588375037758036,2,2,1,9
30,188.245.13.179,46,0.16196958440916967,3,3,2,7
31,126.169.43.150,14,0.7756359947976762,6,3,7,9
32,197.79.24.235,9,0.802185147768502,9,5,1,10
33,55.233.43.246,0,0.9794574548688367,3,2,5,6
34,54.206.112.104,41,0.769223014316687,1,0,7,5
35,47.2.36.133,44,0.3374842062141512,2,2,3,3
36,252.136.239.164,41,0.9642211742567606,6,2,8,7
37,83.95.37.50,12,0.3645912725377236,1,2,6,3
38,150.22.145.39,49,0.287264716665146,8,3,7,2
39,213.135.51.161,34,0.3011197306471336,9,1,2,2
40,92.16.74.82,15,0.20158746140516853,6,1,1,6
41,250.224.25.80,14,0.1641204687162945,4,3,2,5
42,101.131.66.67,25,0.10752142663877673,7,4,8,5
43,58.53.139.209,26,0.648858842446516,5,1,6,1
44,193.194.99.238,0,0.8287417159963985,9,4,5,5
45,117.96.137.244,31,0.35562486887369527,10,2,2,10
46,124.221.216.45,1,0.1257402699132444,9,5,4,9
47,219.56.66.199,32,0.7864418048034717,9,5,7,7
48,87.86.74.21,42,0.6211502720604822,5,2,3,2
49,136.148.113.124,40,0.5751598250409952,8,2,1,7
50,82.105.157.91,29,0.4686361099962483,1,0,5,7
51,31.158.77.217,42,0.9284564528224016,8,1,3,9
52,190.71.29.56,5,0.8065555127448791,6,4,6,2
53,147.191.71.183,8,0.5981955337215535,1,5,1,5
54,195.14.201.247,47,0.5316450175234466,8,5,4,8
55,173.8.90.43,28,0.3510242579010662,2,3,5,3
56,35.13.151.160,27,0.153165369976019,5,1,3,10
57,111.206.118.92,38,0.5764541460275804,10,5,2,2
58,115.215.7.58,29,0.1029056449729387,5,1,5,7
59,5.66.130.21,32,0.9912590739543732,6,3,2,1
60,227.178.113.13,3,0.16200874839771157,4,4,3,6
61,20.150.116.141,16,0.2398010614749687,4,5,4,7
62,85.211.208.198,34,0.4593631206367449,5,5,7,1
63,154.162.101.229,6,0.7068713649302396,7,4,3,9
64,106.81.146.181,21,0.6550395305026537,9,4,1,8
65,142.163.203.82,37,0.5115118897089607,1,5,6,5
66,208.55.127.186,8,0.9633394472676051,1,3,8,3
67,3.168.229.152,17,0.19360203496849732,1,4,4,1
68,90.31.43.8,41,0.2771187720612865,4,2,3,7
69,200.10.140.118,23,0.3399459400594058,10,5,1,1
70,115.12.124.100,36,0.8287344638238582,5,3,6,2
71,65.184.133.2,24,0.3883070911711076,6,0,8,5
72,162.56.123.218,30,0.45270684340793255,9,4,3,9
73,38.8.137.203,17,0.27428837337825296,10,4,2,9
74,217.227.152.118,33,0.23843640074772546,2,3,8,5
75,8.212.176.163,10,0.7457292767030946,2,5,4,6
76,22.202.169.225,38,0.1985556227996853,7,0,7,2
77,242.175.176.161,13,0.49368384089195194,10,5,5,7
78,123.246.32.84,26,0.15846400022586246,6,3,5,2
79,198.201.90.27,49,0.684000881781748,9,2,7,7
80,137.191.198.127,41,0.7711529752151809,5,5,3,1
81,70.251.221.59,44,0.7101942811659665,9,1,2,7
82,188.238.102.247,6,0.6176496686110379,8,3,4,6
83,247.52.120.161,25,0.10251614799097837,10,0,7,8
84,168.242.98.38,13,0.47017741130490887,1,2,8,3
85,78.48.248.208,3,0.6153949573486996,4,0,6,6
86,133.207.169.122,30,0.9168625415915973,9,5,5,8
87,37.25.238.20,31,0.1495900724230457,8,4,8,9
88,184.161.9.41,44,0.9172674548345467,10,1,5,4
89,206.96.185.147,20,0.25825270069966455,6,5,8,10
90,196.116.172.17,27,0.8892905845344482,5,0,3,8
91,50.223.133.172,28,0.2562455185968019,1,2,3,5
92,116.76.181.80,41,0.30318710826218753,8,5,8,2
93,250.91.196.92,1,0.1313321786227681,10,5,7,5
94,170.39.75.202,7,0.2781038103675946,9,4,2,5
95,224.73.109.156,9,0.2964929275663256,6,2,7,6
96,252.161.196.239,2,0.8910812159369734,10,4,2,4
97,137.232.97.189,6,0.9503606468446543,2,5,5,1
98,24.189.163.40,43,0.9161302299711559,9,4,2,3
99,221.55.28.77,3,0.34251739022563676,7,0,4,3
100,132.49.224.84,44,0.8580123093836837,4,5,5,7
101,233.207.207.172,2,0.9471778072278767,1,0,2,2
102,65.132.99.192,30,0.4259107172438522,9,5,8,3
103,229.131.99.250,43,0.4517204831407329,5,1,7,4
104,56.127.158.223,0,0.5519904869314801,6,2,3,10
105,250.190.81.67,1,0.4725737251942287,10,2,2,6
106,245.46.221.157,34,0.16021330312327386,1,4,3,7
107,107.98.207.217,29,0.1839740622968063,4,2,7,8
108,44.209.17.227,21,0.36591809861802604,5,2,3,10
109,173.124.119.53,41,0.8477404624871602,5,0,6,3
110,155.146.172.148,23,0.5549566781551712,6,1,5,1
111,229.240.55.253,24,0.9838684882978381,1,3,8,8
112,227.8.47.162,26,0.5516099240964588,3,3,2,3
113,124.31.246.175,16,0.18217548207231793,8,4,4,10
114,70.158.241.20,46,0.9653254620860672,4,5,3,8
115,25.238.249.219,50,0.6072175506205502,10,4,7,4
116,47.62.150.183,46,0.9389994724642677,3,1,3,2
117,224.242.33.85,23,0.42364385851991937,5,1,2,8
118,171.152.9.179,3,0.6849951671677375,6,4,6,6
119,176.208.201.33,35,0.39673872838717794,10,0,2,6
120,227.206.41.249,4,0.9912975312411563,1,2,2,4
121,174.170.20.34,24,0.9287530012071831,8,0,3,2
