id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,7.8100000000000005,21.95770205361619,43.424911889169245,0.41100000000000003,33.332358133865824,113,13,1
2,proxy2,1.9500000000000002,13.430486770301362,10.935583924647222,0.195,12.1,8,8,0
3,proxy3,2.91,23.31224959998339,28.82141936089736,0.29100000000000004,11.5,8,8,0
4,proxy4,1.99,19.470061252526637,24.435646251030956,0.19899999999999998,12.4,9,9,0
5,proxy5,3.8000000000000007,10.95433369257062,17.534906971026466,0.38,12.600000000000001,14,14,0
6,proxy6,7.0600000000000005,27.58877943977919,43.28936904683988,0.276,30.67276143452235,110,10,1
7,proxy7,4.8100000000000005,15.561257377252836,23.3316936078448,0.481,14.5,16,16,0
8,proxy8,6.5,14.177662459409905,42.64992633968557,0.18000000000000002,26.422678893810566,106,6,1
9,proxy9,8.39,29.463446592209667,43.48260626620602,0.429,37.961321711395776,112,12,1
10,proxy10,1.6700000000000002,14.595564095007877,16.40027477303987,0.167,12.4,8,8,0
11,proxy11,2.5600000000000005,18.615524744367836,20.298533559114183,0.256,12.8,8,8,0
12,proxy12,1.35,24.16731499086635,15.663307004338398,0.135,11.3,5,5,0
13,proxy13,2.0700000000000003,29.58802766160646,17.44578477511837,0.207,12.9,10,10,0
14,proxy14,7.540000000000001,29.554333914672863,33.70414437401563,0.4440000000000001,36.10201594622582,115,15,1
15,proxy15,1.95,11.09200404636443,19.813989128498118,0.195,12.1,7,7,0
16,proxy16,2.0100000000000002,16.586487240446438,25.938265070773337,0.20099999999999998,12.3,9,9,0
17,proxy17,1.98,26.181327166922777,29.45867898161938,0.198,11.5,6,6,0
18,proxy18,3.05,13.896137512134292,16.93048344113772,0.30500000000000005,12.4,10,10,0
19,proxy19,6.770000000000001,24.734594720816045,42.141457180017994,0.337,32.168254532482294,114,14,1
20,proxy20,7.830000000000001,11.627818967124622,25.373070743038262,0.32300000000000006,35.41413658016531,112,12,1
