id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,242.108.182.26,18,0.7034900384711582,4,2,5,6
2,67.33.242.35,44,0.4760818444193503,4,1,4,8
3,66.136.148.99,4,0.7932892519748493,6,0,4,1
4,150.249.136.246,19,0.5645751364845517,8,0,7,6
5,120.51.108.52,29,0.5878146607048558,5,5,5,2
6,164.152.167.56,16,0.9575406988526092,4,1,8,9
7,254.235.83.25,14,0.5730903798146035,4,3,3,9
8,234.225.66.73,35,0.4655418219059878,3,2,7,4
9,183.83.162.89,3,0.7437138749956088,5,3,2,3
10,200.209.229.17,15,0.8700446367666591,10,1,1,6
11,61.254.80.12,22,0.8931389208169559,9,5,2,6
12,185.85.204.166,40,0.45160876367118186,9,1,6,7
13,178.124.46.162,34,0.2536874966705717,6,3,6,5
14,60.113.86.191,38,0.8587947975892629,1,2,3,6
15,163.75.80.202,43,0.9660943790174341,9,0,3,7
16,101.82.116.122,17,0.9717878964340614,10,4,3,10
17,12.111.250.217,23,0.2452419870083727,7,2,8,6
18,146.178.253.145,1,0.4802797421774111,9,0,8,7
19,79.149.37.28,34,0.21145505894671757,2,5,5,6
20,161.229.114.109,43,0.6760111781463065,5,5,5,3
21,103.30.62.61,6,0.9756553471868753,6,4,7,6
22,117.86.220.213,28,0.3084696553221271,7,1,5,4
23,223.131.228.205,46,0.883321728425988,6,4,7,8
24,163.49.121.172,0,0.2842230420570038,6,4,2,6
25,94.35.117.174,8,0.42962654125281885,8,1,3,3
26,184.2.3.55,22,0.7919466306710491,7,2,3,10
27,224.3.40.200,25,0.5570158706891253,7,1,1,4
28,56.233.22.198,2,0.9037666805469682,5,0,7,6
29,170.17.25.101,3,0.8509070723106519,7,5,3,6
30,40.62.79.71,17,0.6665105010886121,3,1,5,3
31,26.223.145.211,26,0.8508577569387309,2,1,6,3
32,18.29.72.124,40,0.9737112297855848,4,1,8,10
33,151.144.195.111,8,0.9473606078526295,2,5,5,4
34,236.94.104.52,1,0.681572354243859,10,1,3,1
35,49.143.82.166,40,0.8505322395452257,8,5,1,10
36,109.44.52.173,34,0.7661636790305505,9,5,5,5
37,56.32.198.203,4,0.19104458146281744,5,2,1,4
38,115.238.12.91,5,0.5200340224822294,8,2,3,7
39,78.168.85.228,26,0.3100870968752434,2,2,6,4
40,254.91.185.204,10,0.6164321869224877,6,2,5,9
41,10.182.115.20,27,0.8794069930164645,3,2,1,1
42,148.92.149.109,33,0.29752591170817094,7,1,6,1
43,177.172.180.187,46,0.31844261377858485,9,2,7,2
44,111.183.92.126,22,0.5208522259289613,5,4,2,4
45,164.10.236.44,6,0.5638343360250492,3,0,2,9
46,131.169.152.116,20,0.34688385747845474,2,0,2,4
47,120.85.56.215,31,0.2937274327974231,5,0,1,2
48,35.119.214.137,43,0.4448220799701472,10,2,1,5
49,204.145.168.34,10,0.5916416656590704,3,1,2,10
50,93.4.146.76,43,0.4424707289152341,10,1,6,9
51,80.13.123.156,19,0.3082295177569296,4,4,2,1
52,113.214.220.190,0,0.8618021892692599,2,5,4,4
53,42.236.128.199,47,0.9176167296024909,2,2,1,7
54,14.218.49.94,47,0.9291838341299679,1,2,3,2
55,32.192.69.136,19,0.156860288586267,7,1,6,8
56,76.70.76.121,45,0.10636407064355194,10,5,5,7
57,150.68.130.131,31,0.15804413294218722,4,4,2,10
58,197.59.233.169,39,0.36602454180620636,4,3,3,5
59,197.65.201.53,45,0.7516518627117729,9,2,6,1
60,67.18.173.203,50,0.6234223101735814,1,0,1,4
61,138.115.240.206,50,0.889770089760367,10,5,1,8
62,193.140.168.238,20,0.5423652545897627,6,2,4,7
63,49.100.148.69,10,0.623567591611998,5,1,6,10
64,153.75.172.64,42,0.2490639028058513,6,5,6,3
65,233.16.14.139,3,0.6613321963405452,2,3,4,2
66,54.92.172.33,44,0.39347302710091514,2,3,3,5
67,39.156.168.215,30,0.648291619701036,3,1,8,2
68,65.167.157.83,37,0.39973920728170875,2,5,3,4
69,120.224.21.32,12,0.9990991646690318,8,1,4,7
70,80.104.105.98,33,0.5531050482781129,4,2,8,6
71,145.129.211.105,10,0.6618339329550565,9,3,7,6
72,144.37.170.10,31,0.1483011864194252,10,0,8,9
73,241.58.53.197,48,0.8410277097767771,7,2,5,2
74,164.97.13.73,12,0.6465690858291672,10,2,1,10
75,241.226.249.49,0,0.7697472621253623,6,4,1,3
76,125.99.22.68,27,0.560272029014009,5,2,5,9
77,82.207.77.150,48,0.9681034218722538,9,1,5,9
78,35.5.86.19,3,0.2956868003714796,6,2,4,4
79,128.233.66.58,11,0.6965538844047391,10,5,4,1
80,28.24.2.158,44,0.2620708872058571,9,2,7,8
81,250.26.238.238,21,0.553773898300575,2,4,6,3
82,7.8.62.238,26,0.5897210664614478,6,5,3,6
83,118.139.224.29,42,0.8155729334281621,6,4,3,7
84,185.70.106.22,23,0.1337865309266339,8,0,1,9
85,224.80.150.106,21,0.9462510084224812,10,5,4,2
86,172.76.131.3,3,0.8864496472271719,3,2,5,7
87,73.163.20.128,27,0.5975810563932422,5,0,6,9
88,67.89.98.25,23,0.3844515474618653,5,2,2,8
89,225.9.118.238,2,0.1289407329299257,1,5,4,8
90,182.131.239.95,3,0.8100739776137466,6,5,3,8
91,173.139.42.227,24,0.8919530324067357,9,1,1,5
92,37.224.48.221,38,0.39391881885003954,8,5,5,5
93,219.1.26.245,38,0.527906596311316,4,0,7,5
94,227.134.80.56,6,0.2840853730305104,8,2,4,2
95,67.20.86.11,20,0.2601206615399206,5,4,8,3
96,228.202.25.112,23,0.6120389332825241,1,4,3,7
97,34.20.205.75,3,0.7316772597116364,3,0,2,10
98,221.34.147.189,38,0.967410770294506,1,4,6,5
99,141.212.255.191,6,0.33636763353736987,6,5,5,7
100,142.126.114.131,44,0.723077735746665,3,0,1,5
101,81.246.157.223,32,0.8502940213021463,3,3,3,2
102,255.46.88.165,44,0.9715862768891684,5,4,3,3
103,211.220.213.195,10,0.7034649268345733,5,1,3,1
104,139.17.250.57,28,0.3340558866876627,10,5,1,8
105,17.63.252.102,35,0.9303796105586847,3,4,1,9
106,167.183.174.147,32,0.6319349859071295,2,1,1,9
107,160.172.207.108,0,0.6856665241479905,1,3,3,7
108,90.38.119.143,43,0.26252661449777986,6,5,8,9
109,133.237.154.204,41,0.73567406672745,7,5,4,2
110,153.226.87.46,3,0.28264322227001526,10,1,7,2
111,185.154.194.40,47,0.19647520141104818,10,2,4,4
112,169.99.35.43,50,0.9834387980114778,10,1,2,6
113,208.227.156.32,6,0.46449860722812775,6,5,6,5
114,89.171.223.131,18,0.41559219516339074,9,1,7,6
115,218.113.41.207,44,0.853253483686229,10,2,3,8
116,21.87.180.87,9,0.9685778173650047,1,4,2,5
117,126.101.139.95,6,0.9117484029714055,1,3,2,8
118,73.152.251.23,26,0.6950836522867696,4,5,7,4
119,92.107.111.129,45,0.1154320090729271,10,2,7,9
120,226.93.163.54,29,0.9237960974421534,8,2,2,9
121,117.99.183.177,26,0.874979199656085,5,1,1,7
122,228.210.216.234,7,0.7730812923602737,10,5,3,5
123,132.191.223.49,32,0.6962387985087276,9,0,8,7
124,165.184.126.12,31,0.5420073309199162,3,0,8,3
125,167.225.200.104,2,0.5469919897160095,4,4,7,6
126,172.31.255.176,2,0.42669111551270933,10,0,3,10
127,78.54.249.145,17,0.6518498478755587,3,3,2,2
128,139.129.231.123,46,0.13158265413721276,9,2,1,1
129,85.250.152.55,50,0.18970306383217628,10,0,2,2
130,210.153.188.105,22,0.1837739948011317,2,1,3,9
131,160.185.231.49,14,0.49117055293620393,6,0,8,9
132,149.238.199.119,2,0.6476845220309951,9,5,6,5
133,249.18.22.175,4,0.6771338472710123,9,5,6,9
134,63.152.219.31,17,0.5220889637498894,6,2,3,9
135,42.62.153.32,5,0.38194245210512523,10,3,7,7
136,51.9.91.156,42,0.5796926912768933,4,1,3,2
137,104.39.225.254,47,0.527526437196776,2,2,6,10
138,107.56.31.254,4,0.7750405739422723,5,1,6,10
139,77.37.223.144,29,0.10346400544613246,8,1,1,7
140,97.106.108.107,41,0.4349512183700177,9,3,7,3
141,12.49.50.132,45,0.18427292950933563,9,3,1,6
142,219.178.174.207,35,0.25014702786920767,2,0,7,5
143,176.40.177.114,16,0.18520177818122358,4,2,2,8
144,41.92.248.211,36,0.774504199942191,1,1,4,9
145,165.250.94.254,4,0.8884867365383308,3,3,8,7
146,21.34.19.198,23,0.5986468497165981,9,0,3,4
147,27.39.175.55,25,0.2503238913161437,8,2,2,4
148,255.25.137.202,49,0.6662650529490323,4,1,5,7
149,124.23.91.155,8,0.7614381924405932,2,1,2,6
150,64.156.221.161,43,0.5344333921357091,1,1,5,7
151,189.184.118.40,13,0.9875341128505799,3,2,4,4
152,206.171.40.150,33,0.7613642005223438,2,5,5,4
153,118.130.119.122,3,0.8491063373157477,5,2,1,3
154,91.240.123.234,3,0.3882002358853397,1,0,4,3
155,241.177.218.138,36,0.36915096777430323,1,2,2,8
156,244.115.251.37,33,0.5096272300818594,2,5,5,4
157,88.221.209.84,32,0.14309306226006935,6,2,8,4
158,173.1.225.158,12,0.6154618784060871,10,2,7,7
159,66.159.242.36,10,0.1907472038333148,6,5,5,10
160,117.45.95.169,20,0.8913489579002105,9,1,6,4
161,150.231.133.148,2,0.4847595434821257,4,0,1,8
162,126.189.81.95,8,0.3876980270648752,8,5,7,2
163,151.34.30.30,35,0.4548045265460178,2,3,6,2
164,239.225.75.23,2,0.2011021749548032,4,4,5,7
165,187.140.133.144,45,0.15869726918251992,10,2,1,9
166,142.87.109.216,43,0.9568869600281302,6,0,7,10
167,118.46.121.110,16,0.9664661691044876,2,0,6,8
168,64.197.143.95,34,0.24939461987161854,8,5,3,9
169,28.188.109.108,47,0.6478827334922653,3,1,4,6
170,84.37.22.177,32,0.7017663772438425,5,0,5,9
171,77.221.99.178,12,0.6550176119341166,1,3,6,10
172,190.252.82.190,34,0.9268495153545171,4,3,7,9
173,216.70.164.190,49,0.4260434633269098,8,0,1,1
174,20.17.137.21,26,0.12594010906510963,2,4,1,2
175,109.78.222.111,0,0.840934007470172,2,0,6,5
176,114.56.216.123,19,0.33416473082248166,1,1,8,3
177,56.165.116.214,33,0.9530037103949642,8,1,6,5
178,151.247.88.247,7,0.6547538093569883,4,5,6,1
179,119.11.57.164,46,0.5354884769339757,7,1,7,2
180,110.10.151.143,34,0.19412272173627854,5,2,3,6
181,43.226.224.14,36,0.5397294079385663,9,5,7,3
182,186.3.103.171,14,0.3269651287431739,10,4,2,7
183,125.232.76.187,10,0.2959215465096001,6,4,2,6
184,98.30.213.82,38,0.12544872179039782,5,0,4,9
185,152.154.118.14,17,0.8248217855812223,1,2,1,6
186,204.238.201.194,7,0.18872442906408698,3,0,2,6
187,64.225.129.73,29,0.13553047000188256,3,3,4,7
188,127.1.34.20,12,0.6987376181375521,4,1,1,10
189,235.6.133.48,49,0.33342314023924746,10,0,4,7
190,93.139.75.174,23,0.5208061383470406,5,0,8,5
191,178.53.218.95,32,0.7694682512774206,10,1,2,10
192,45.159.232.129,19,0.9743098922857135,5,0,4,6
193,65.175.196.113,14,0.8536985941771833,6,2,7,1
194,241.77.216.107,47,0.26578888960250996,10,3,7,6
195,229.90.209.91,13,0.20460252762747405,5,2,1,3
196,137.165.100.227,44,0.1684821844899948,6,2,8,9
197,138.151.227.92,3,0.751198470479389,10,4,3,2
198,89.102.4.190,38,0.4975249992877112,3,1,7,1
199,28.69.67.225,34,0.5931695333260472,10,0,7,3
200,218.113.73.33,1,0.18882615341996684,5,1,7,7
