id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,8.83,27.926442175383052,43.59789236299934,0.203,54.3840488461612,210,10,1
2,proxy2,3.6100000000000003,20.23332352216766,52.46269600926077,0.081,28.389448828635153,103,3,1
3,proxy3,1.9,22.952628498488338,28.41335963424817,0.18999999999999997,11.6,7,7,0
4,proxy4,0.32,18.77690349463104,19.629042739580996,0.032,10.6,2,2,0
5,proxy5,0.79,25.776929022200207,27.18676523606257,0.079,10.5,3,3,0
6,proxy6,2.9000000000000004,19.400956966924497,25.747403065699423,0.29000000000000004,13.6,10,10,0
7,proxy7,0.31,27.271387351555774,24.258937950272177,0.031000000000000003,10.6,3,3,0
8,proxy8,2.09,22.19768408158202,11.832405532633844,0.20900000000000005,11.3,9,9,0
9,proxy9,3.3400000000000003,12.631030733761522,19.09608339472701,0.334,13.2,11,11,0
10,proxy10,2.28,21.183350977057973,21.31987812898544,0.228,11.5,8,8,0
11,proxy11,1.44,28.824079615164642,14.728453218655543,0.144,11.3,6,6,0
12,proxy12,1.48,18.693379831313244,10.070216721909265,0.14800000000000002,11.9,6,6,0
13,proxy13,5.58,25.99526278969379,49.00656913920073,0.248,27.207543336929916,110,10,1
14,proxy14,1.12,17.044697000180516,17.695883629304326,0.112,10.8,6,6,0
15,proxy15,1.79,16.001735735679393,22.892905630783304,0.17900000000000002,10.9,6,6,0
