id,normal,abnormal,unknown
6.154.209.48,1,0,0
222.95.53.98,1,0,0
37.238.71.89,1,0,0
160.191.251.62,1,0,0
254.235.68.13,1,0,0
178.95.193.180,1,0,0
3.205.76.166,1,0,0
218.204.144.206,1,0,0
6.92.14.9,1,0,0
161.243.66.158,1,0,0
25.127.255.115,1,0,0
237.74.88.75,1,0,0
224.1.48.95,1,0,0
25.127.33.190,1,0,0
65.227.115.206,1,0,0
41.164.28.83,1,0,0
175.76.184.229,1,0,0
4.151.65.227,1,0,0
36.246.2.104,1,0,0
97.183.103.111,1,0,0
227.163.196.187,1,0,0
242.97.226.76,1,0,0
97.119.128.22,1,0,0
24.161.72.246,1,0,0
33.115.43.214,1,0,0
197.16.221.131,1,0,0
195.120.187.77,1,0,0
129.144.27.43,1,0,0
51.47.158.166,1,0,0
138.245.233.181,1,0,0
43.241.200.120,0,0,1
94.180.201.112,1,0,0
58.10.41.154,1,0,0
93.239.9.213,1,0,0
29.72.71.230,1,0,0
226.68.28.25,1,0,0
91.133.52.93,1,0,0
23.233.130.108,1,0,0
15.237.74.166,1,0,0
200.207.205.101,1,0,0
63.24.181.26,1,0,0
188.152.228.156,1,0,0
172.8.147.61,1,0,0
76.39.85.129,1,0,0
74.194.55.235,1,0,0
129.167.23.55,1,0,0
228.240.22.191,1,0,0
41.165.61.177,1,0,0
143.60.36.118,1,0,0
87.114.135.125,1,0,0
251.234.249.141,1,0,0
87.128.72.129,1,0,0
77.61.24.152,1,0,0
9.162.134.198,1,0,0
134.249.14.113,1,0,0
12.48.129.4,1,0,0
159.84.18.236,1,0,0
59.74.240.32,1,0,0
208.201.185.138,1,0,0
175.47.107.146,1,0,0
2.9.59.85,1,0,0
184.174.143.254,1,0,0
161.40.98.112,1,0,0
32.199.150.16,1,0,0
69.86.58.253,1,0,0
92.40.23.187,1,0,0
210.12.11.235,1,0,0
47.126.40.63,1,0,0
25.53.5.73,1,0,0
127.139.104.192,1,0,0
36.4.19.208,1,0,0
123.239.4.228,1,0,0
110.156.143.39,1,0,0
1.50.206.166,1,0,0
241.164.70.155,1,0,0
51.232.11.166,1,0,0
216.182.1.249,1,0,0
11.135.191.180,1,0,0
120.42.247.243,1,0,0
237.40.47.13,1,0,0
250.119.20.201,1,0,0
81.93.9.59,1,0,0
118.4.147.119,1,0,0
31.107.212.13,1,0,0
45.40.192.26,1,0,0
237.27.25.50,1,0,0
102.23.49.66,1,0,0
41.101.6.218,1,0,0
170.87.70.97,1,0,0
195.95.129.56,1,0,0
132.52.183.242,1,0,0
212.149.21.130,1,0,0
204.60.61.227,1,0,0
168.49.142.84,1,0,0
97.228.244.248,1,0,0
191.112.82.131,1,0,0
235.152.149.249,1,0,0
50.170.58.112,1,0,0
10.148.171.115,1,0,0
119.160.212.65,1,0,0
225.83.177.198,1,0,0
32.236.129.185,1,0,0
111.211.144.191,1,0,0
170.219.96.167,1,0,0
48.158.8.19,1,0,0
43.56.54.44,1,0,0
150.46.119.43,1,0,0
245.223.63.206,1,0,0
208.20.46.59,1,0,0
222.48.41.78,1,0,0
76.246.32.200,1,0,0
236.155.148.28,1,0,0
193.38.185.158,1,0,0
45.238.168.105,1,0,0
12.28.34.2,1,0,0
211.104.53.187,1,0,0
92.221.25.221,1,0,0
115.97.241.104,1,0,0
163.150.44.122,1,0,0
196.196.27.124,1,0,0
180.54.3.97,1,0,0
236.246.186.131,1,0,0
18.240.240.25,1,0,0
100.197.120.221,1,0,0
45.138.110.105,1,0,0
107.226.242.130,1,0,0
74.152.138.38,1,0,0
60.218.96.197,1,0,0
187.45.218.231,1,0,0
248.172.210.167,1,0,0
239.247.116.221,1,0,0
227.124.253.175,1,0,0
28.124.138.184,1,0,0
19.130.242.17,1,0,0
175.88.185.137,1,0,0
230.226.55.181,1,0,0
115.70.175.33,0,0,1
26.197.37.51,1,0,0
61.193.246.184,1,0,0
220.5.110.225,1,0,0
108.255.43.217,1,0,0
118.100.65.103,1,0,0
203.19.124.84,1,0,0
85.233.253.165,1,0,0
64.107.81.204,1,0,0
104.163.251.140,1,0,0
29.136.185.222,1,0,0
20.96.20.102,1,0,0
79.16.115.88,1,0,0
102.101.81.158,1,0,0
92.107.124.253,1,0,0
87.25.172.61,1,0,0
113.177.211.175,1,0,0
72.188.206.156,1,0,0
29.63.80.150,1,0,0
86.241.25.35,1,0,0
148.219.233.254,1,0,0
