id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.8399999999999999,19.27416430234298,22.26489391215176,0.184,11.5,6,6,0
2,proxy2,1.97,15.759471168263785,10.925813787835951,0.19699999999999998,11.5,7,7,0
3,proxy3,1.2999999999999998,19.39472067120313,17.90864714998241,0.13,11.6,5,5,0
4,proxy4,1.9300000000000004,23.83582194950217,16.992923457989995,0.193,11.5,6,6,0
5,proxy5,1.4900000000000002,27.663060409002675,26.56824963015316,0.14900000000000002,12.0,8,8,0
6,proxy6,19.8,21.552873530673136,13.594368815394281,1.9799999999999998,11.1,4,4,1
7,proxy7,2.4000000000000004,22.027357192081702,18.650852620170784,0.24,12.2,8,8,0
8,proxy8,2.1300000000000003,10.462224291856813,20.83098578671469,0.21299999999999997,11.6,6,6,0
9,proxy9,2.04,17.795279757687368,20.213864422318096,0.20400000000000004,11.4,9,9,0
10,proxy10,15.640000000000002,27.590139665779123,20.265963970105926,1.5639999999999994,12.2,12,12,1
11,proxy11,2.21,15.543283373422774,11.59702588835233,0.22099999999999997,11.9,7,7,0
12,proxy12,12.620000000000001,19.678930813927465,23.121899216704957,1.262,12.7,11,11,1
13,proxy13,0.88,15.954645679705932,16.653445055577038,0.088,10.7,4,4,0
14,proxy14,0.29000000000000004,29.36235496332738,23.830920353086736,0.029,10.2,2,2,0
15,proxy15,1.53,22.21271890786177,23.696952702316448,0.15300000000000002,11.6,7,7,0
16,proxy16,1.9100000000000001,19.712234475965772,16.88687377764168,0.191,11.7,9,9,0
17,proxy17,1.2000000000000002,18.80806416031475,10.241945162994156,0.12,10.7,5,5,0
18,proxy18,2.3600000000000003,29.05840129619388,10.855211317784374,0.23600000000000002,11.4,9,9,0
19,proxy19,1.78,15.143674867089183,24.88320178407113,0.178,12.6,8,8,0
20,proxy20,2.5,20.86378875997942,17.48327224513846,0.25,12.2,9,9,0
21,proxy21,20.99,16.422352398395173,13.513420148228583,2.099,11.4,6,6,1
22,proxy22,2.6,15.008257321443606,21.451583199577808,0.26,12.8,9,9,0
23,proxy23,1.3,23.005674814499564,10.189884948615306,0.13,11.9,5,5,0
24,proxy24,2.2800000000000002,11.91508493476815,26.54415282165104,0.22799999999999998,12.0,7,7,0
25,proxy25,1.95,21.148986797602266,21.153809828020485,0.19500000000000003,10.5,5,5,0
26,proxy26,1.6300000000000001,16.14247884261909,15.027332489967325,0.163,11.3,7,7,0
27,proxy27,0.75,29.19795606767371,12.013914333760177,0.07500000000000001,10.8,4,4,0
28,proxy28,1.9099999999999997,17.643264800654798,12.248915204461229,0.19100000000000003,11.9,6,6,0
29,proxy29,0.88,12.723154682000466,22.984256566654903,0.088,11.1,4,4,0
30,proxy30,0.8200000000000001,26.55687628794491,15.96073814394464,0.082,11.9,5,5,0
